,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
2084,USA/TX-HMH-MCoV-99411/2022,2022-05-26,XJ,741659,1,2,6,False,True,True,True,False,19186,13196,19187,701594,617962,Unknown (R),BA.2,565134,2021-12-16,30.0,87.20799999999998
2085,Germany/BY-RKI-I-841333/2022,2022-05-26,BA.2.9,741704,2,2,4,True,True,True,True,True,14109,5052,14110,696636,741194,BA.2.9,BA.2.9,583065,2022-01-07,0.0,102.1
2086,Australia/NSW-ICPMR-26517/2022,2022-05-26,BA.2.9,741834,1,2,5,True,True,True,True,False,28855,25625,28856,666000,610673,BA.2.9,BA.2.10,559612,2021-12-14,8.0,111.30000000000001
2087,India/HP-INSACOG-NII-735/2022,2022-05-26,BA.2.76,741864,1,2,8,False,False,False,False,False,7528,7300,7529,585286,709139,BA.2,BA.2.76,578988,2021-12-14,,141.5931640625
2088,India/MH-INSACOG-CSIR-NEERI1788/2022,2022-05-26,BA.2.38,741996,2,2,16,False,True,True,True,False,4184,3038,4185,14352,731809,B,BA.2,1,2019-12-26,40.0,827.4
2089,France/NAQ-CHUP-2205260139/2022,2022-05-26,BA.2,742233,1,2,11,False,True,True,True,True,9866,6707,9867,705313,740726,BA.2,BA.2,565478,2021-12-14,16.0,162.7625
2090,Indonesia/BA-NIHRD-WGS-22-04757/2022,2022-05-26,BA.2,742258,1,2,11,False,True,True,True,True,18163,17571,18164,619115,739628,BA.2,BA.2,559612,2021-12-14,3.0,161.70000000000002
2091,India/TG-GMCH-ICMR-INSACOG-2121/2022,2022-05-26,BA.2.10,742280,2,2,10,True,True,True,True,True,8251,2651,8252,723880,593865,BA.2.10,BA.2.10,567755,2021-12-22,0.0,143.82999999999998
2092,USA/VA-VCUVAS3-YLHW595416/2022,2022-05-26,BA.2.12.1,742299,1,2,16,True,True,True,True,True,11201,10450,11202,609223,735836,BA.2.9,BA.2.12.1,559612,2021-12-14,0.0,159.3
2093,USA/UT-UPHL-220611104559/2022,2022-05-27,BA.2.12.1,742537,1,2,3,True,True,True,True,True,22674,22579,22675,686211,729085,BA.2.12.1,BA.2.12.1,567561,2021-12-24,0.0,144.4
2094,USA/CA-HLX-STM-JANXHG9JT/2022,2022-05-27,BA.2.3,742993,1,2,3,True,True,True,True,True,22992,22226,22993,697625,657462,BA.2.3,BA.2.3,574985,2021-12-31,0.0,115.8
2095,USA/UT-UPHL-220611876414/2022,2022-05-27,BA.2.12.1,743047,2,2,5,True,True,True,True,True,22775,18453,22776,716439,734560,BA.2.12.1,BA.2.12.1,635968,2022-02-14,0.0,96.9
2096,Germany/BW-RKI-I-842057/2022,2022-05-27,BA.2.9,743065,1,2,11,False,True,True,True,False,4184,2791,4185,32046,740076,B.1.1.301,BA.2,179,2020-02-20,2.0,782.8
2097,Spain/GA-SCQ_22-235741/2022,2022-05-27,BA.5.1,743133,1,2,5,False,True,True,True,False,26529,23041,26530,682922,739057,BA.2,BA.5.1,559612,2021-12-14,3.0,130.52
2098,Australia/NSW-SAVID-12315/2022,2022-05-27,BA.2.23,743248,1,2,8,True,True,True,True,False,4184,2791,4185,394433,643178,AY.26,BA.2,5868,2020-02-21,31.0,757.7
2099,USA/UT-UPHL-220611784794/2022,2022-05-27,BA.2,743270,1,2,4,True,True,True,True,False,22775,21722,22776,676253,716495,BA.2.12.1,BA.2.12.1,655355,2022-01-29,3.0,90.39
2100,USA/PA-CDC-LC0673306/2022,2022-05-27,BA.5.5,743345,1,2,5,True,True,True,True,True,26529,25417,26530,723839,738909,BA.2,BA.5.3,565134,2021-12-16,0.0,149.83999999999997
2101,Portugal/PT36897/2022,2022-05-27,BA.2.13,743414,1,2,3,True,True,True,True,True,22792,19175,22793,738870,708597,BA.5.1,BA.2.13,559612,2021-12-14,0.0,141.10000000000002
2102,Germany/BW-RKI-I-842021/2022,2022-05-27,BA.2,743460,1,2,4,True,True,True,True,True,23040,23014,23041,635576,684855,BA.2,BA.2,519829,2021-04-25,5.0,329.91999999999996
2103,USA/UT-UPHL-220611987106/2022,2022-05-28,BA.2,744133,10,2,8,False,True,True,False,False,23854,23674,23855,675358,724759,Unknown (R),BA.2.12.1,519279,2021-08-17,,252.01
2104,USA/TX-HMH-M-98740/2022,2022-05-28,BA.2.12.1,744138,1,2,12,True,True,True,True,True,21618,15715,21619,720554,731637,BA.2.12.1,BA.2.12.1,635968,2022-02-14,0.0,94.7
2105,Canada/QC-L00481330001/2022,2022-05-28,BA.5.1,744288,3,2,7,True,True,True,True,False,22917,19218,22918,647424,679828,BA.2,BA.5.1,565134,2021-12-16,1.0,119.63999999999999
2106,India/MH-INSACOG-CSIR-NEERI1793/2022,2022-05-28,BA.2.38,744482,1,2,5,True,True,True,True,True,5284,4928,5285,741995,719467,BA.2.38,BA.2.38,567561,2021-12-24,0.0,153.4
2107,USA/UT-UPHL-220611471724/2022,2022-05-29,BA.2,744998,1,2,10,False,True,True,True,True,22775,22579,22776,733559,720777,BA.2.9,BA.2,179,2020-02-20,9.0,821.0
2108,USA/CA-Curative-493771/2022,2022-05-29,BA.2.9,745352,1,2,4,True,True,True,True,True,24433,22793,24434,623541,688521,BA.2,BA.2.9,559612,2021-12-14,13.0,122.125
2109,Israel/SMC-7072741/2022,2022-05-29,BA.2,745411,1,2,4,True,True,True,True,True,23040,23014,23041,657592,717534,BA.2,BA.2,519829,2021-04-25,0.0,380.0
2110,USA/VA-Curative-486673/2022,2022-05-29,BA.2.12.1,745453,1,2,5,True,True,True,True,True,22679,22675,22680,693366,722544,BA.2.12.1,Unknown (R),179,2020-02-20,0.0,809.96
2111,USA/UT-UPHL-220611523412/2022,2022-05-29,XAJ,745522,5,2,7,True,True,True,True,True,22992,22883,22993,729086,744133,Unknown (R),Unknown (R),179,2020-02-20,0.0,808.2
2112,USA/CA-Curative-411204/2022,2022-05-29,BA.2,745833,1,2,5,True,True,True,True,True,22674,21364,22675,672519,732969,BA.2,BA.2,559612,2021-12-14,0.0,116.70000000000002
2113,USA/VA-Curative-480139/2022,2022-05-29,BA.2.12.1,745867,1,2,5,False,True,True,True,True,22674,22055,22675,709387,702426,BA.2.12.1,BA.2.12.1,635968,2022-02-14,2.0,72.625
2114,Germany/BY-RKI-I-845559/2022,2022-05-30,BA.2.36,746239,1,2,4,False,True,True,True,False,22882,22793,22883,727302,668981,BA.2.36,BA.2,559612,2021-12-14,9.0,154.5
2115,Germany/NW-RKI-I-848493/2022,2022-05-30,BA.5.1.3,746398,1,2,9,False,True,True,True,False,22917,22714,22918,745905,739057,BA.2,BA.5.1,565134,2021-12-16,1.0,163.95999999999998
2116,Belgium/Jessa_11-2222-000144/2022,2022-05-30,BA.2.13,746426,1,2,5,False,True,True,True,True,22992,22917,22993,662108,697753,BA.2.13,BA.2,519829,2021-04-25,12.0,366.6
2117,USA/UT-UPHL-220624447515/2022,2022-05-30,BA.2,746615,1,2,7,False,True,True,True,False,22674,22579,22675,709682,637125,BA.2,Unknown,567561,2021-12-24,8.0,132.2
2118,Belgium/Jessa_11-2222-000734LKO/2022,2022-05-30,BA.2.56,746654,1,2,3,True,True,True,True,False,22992,22917,22993,736528,616177,BA.2.56,BA.2.10,559612,2021-12-14,8.0,152.10000000000002
2119,USA/UT-UPHL-220624808151/2022,2022-05-30,BA.5,746692,2,3,14,False,True,True,True,False,22578,21722,22579,659580,745522,BA.2,Unknown (R),559612,2021-12-14,13.0,163.3
2120,USA/UT-UPHL-220624808151/2022,2022-05-30,BA.5,746692,2,3,14,False,True,True,True,False,24523,23856,24524,745522,740769,Unknown (R),BA.5.1,567561,2021-12-24,8.0,153.0
2121,Germany/ST-RKI-I-853344/2022,2022-05-30,XZ,746741,1,2,9,False,False,False,False,False,26530,26061,26531,660975,519280,BA.2,BA.1,519280,2021-05-18,,299.7573333333333
2122,HongKong/CM22001636/2022,2022-05-30,BA.2,746771,1,2,5,True,True,True,True,True,26305,24335,26306,722173,658726,BA.2,BA.2,565134,2021-12-16,0.0,148.83999999999997
2123,Germany/BW-RKI-I-852378/2022,2022-05-30,BA.5.1.3,746864,4,2,4,True,True,True,True,True,22427,16936,22428,735742,735382,BE.1.1,BA.5.1.3,675194,2022-03-24,0.0,60.2
2124,USA/CA-HLX-STM-W5E5CF4T2/2022,2022-05-30,BA.2.12.1,746988,1,2,3,True,True,True,True,True,21721,19984,21722,733945,716932,BA.2,BA.2.12.1,565134,2021-12-16,2.0,156.83999999999997
2125,Belgium/Jessa_55-2222-000024/2022,2022-05-31,BA.5.1,747667,1,2,12,False,False,False,False,False,22992,22918,22993,745978,746692,Unknown,Unknown (R),565134,2021-12-16,,162.64
2126,USA/UT-UPHL-220619265111/2022,2022-05-31,BA.2,747861,1,2,7,True,True,True,True,True,22786,21722,22787,735078,738141,BA.2,BA.2.12.1,589449,2022-01-13,2.0,131.6
2127,USA/TX-CDC-STM-HBTKSZUER/2022,2022-05-31,BA.2.9,748109,1,2,4,True,True,True,True,False,14661,11675,14662,719983,661040,BA.2.12.1,BA.2.9,559612,2021-12-14,7.0,137.26000000000002
2128,USA/UT-UPHL-220619141096/2022,2022-06-01,BA.2.12,748734,2,2,4,True,True,True,True,False,22674,21722,22675,727778,733017,BA.2.12.1,Unknown,567561,2021-12-24,3.0,144.6
2129,USA/UT-UPHL-220619052825/2022,2022-06-01,BA.2.3.14,748804,1,2,8,True,True,True,True,True,26042,22883,26043,722332,720766,BA.2.3,BA.2.3.14,574985,2021-12-31,0.0,132.8
2130,Germany/SL-RKI-I-871702/2022,2022-06-01,BA.2,748819,1,2,5,True,True,True,True,True,22813,22793,22814,746299,641440,BA.2,BA.2,559612,2021-12-14,0.0,167.70000000000002
2131,Paraguay/461805/2022,2022-06-01,BA.2,748989,2,2,7,False,True,True,True,False,21204,20356,21205,739838,699003,BA.2,BA.2.27,565134,2021-12-16,3.0,161.23999999999998
2132,USA/UT-UPHL-220619185571/2022,2022-06-01,BA.2.3,749017,1,2,7,False,True,True,True,False,22674,21722,22675,699016,737725,BA.2.3,Unknown,565134,2021-12-16,13.0,134.04
2133,India/TN-INSACOG-CSIR-NEERI1964/2022,2022-06-01,BA.2.79.1,749079,1,2,7,True,True,True,True,True,23075,22911,23076,744555,606262,BA.2.79.1,BA.2.23,567561,2021-12-24,0.0,155.8
2134,Singapore/6364/2022,2022-06-01,XE,749143,1,2,6,False,True,True,True,False,13195,11538,13196,571268,658731,BA.1.15,BA.2,519829,2021-04-25,9.0,301.0
2135,USA/UT-UPHL-220619365297/2022,2022-06-01,BA.2.12.1,749309,1,2,4,True,True,True,True,True,22775,15724,22776,717293,703599,BA.2.12.1,BA.2.12.1,703599,2022-04-11,0.0,29.5875
2136,Sweden/38122192XXP/2022,2022-06-01,BA.2,749357,1,2,4,False,True,True,True,True,20629,18783,20630,618118,739260,BA.2.9,BA.2,559612,2021-12-14,0.0,162.9
2137,USA/UT-UPHL-220619162059/2022,2022-06-01,BA.2.12,749393,3,2,6,True,True,True,True,True,9139,7114,9140,727566,738266,BA.2.12,BA.2.12,675860,2022-03-27,0.0,59.3
2138,India/DL-INSACOG-NII-750/2022,2022-06-01,BA.2.23,749454,1,2,15,False,False,False,False,False,22674,22579,22675,711808,733277,BA.2,BA.2,565134,2021-12-16,,157.23999999999998
2139,USA/UT-UPHL-220619166831/2022,2022-06-01,XAJ,749460,2,2,9,True,True,True,True,True,23055,23041,23056,745522,743523,Unknown (R),BA.2.12.1,565134,2021-12-16,0.0,152.14
2140,USA/UT-UPHL-220619361066/2022,2022-06-02,BA.2.3,749963,1,2,14,False,True,True,False,False,27259,26578,27260,736781,576244,Unknown,Unknown (R),574542,2021-12-06,,140.71999999999997
2141,Peru/MOQ-INS-19254/2022,2022-06-02,BA.2.12.1,750106,1,2,4,True,True,True,True,True,22917,22787,22918,657137,723920,Unknown (R),BA.2.12.1,565134,2021-12-16,0.0,151.04
2142,Brazil/SP-IB_158303/2022,2022-06-02,BA.2,750114,1,2,4,True,True,True,True,True,17304,10333,17305,688890,735346,BA.2,BA.2,576984,2021-12-20,0.0,137.0178
2143,France/CVL-LBZCentre-A150199732/2022,2022-06-02,BA.5.5,750120,6,2,6,True,True,True,True,True,21721,15010,21722,738043,705942,BA.2.12.1,BA.5.5,567561,2021-12-24,2.0,152.0
2144,USA/TX-HMH-MCoV-99268/2022,2022-06-02,BA.2,750180,2,2,6,False,True,True,True,True,27382,26859,27383,725026,745218,BA.2,BA.5,574542,2021-12-06,13.0,175.0
2145,USA/NV-Curative-439543/2022,2022-06-02,BA.5,750207,1,2,3,True,True,True,True,True,22674,21790,22675,742373,718969,BA.5.5,Unknown (R),565134,2021-12-16,0.0,156.05624999999998
2146,Turkey/HSGM-GS4789/2022,2022-06-02,BA.2.1,750548,1,2,8,True,True,True,True,True,26395,23249,26396,655639,737581,BA.2.1,BA.2.18,565134,2021-12-16,0.0,159.83999999999997
2147,USA/FL-CDC-QDX37664082/2022,2022-06-03,BA.2,750903,2,2,9,False,True,True,True,True,17474,11297,17475,663468,610335,BA.2,BA.2,565134,2021-12-16,3.0,109.63999999999999
2148,Brazil/RS-LACENRS-431755350/2022,2022-06-03,BA.1.24,751062,1,2,8,True,True,True,True,False,22813,22787,22814,635624,572414,Unknown (R),BA.1.15,519279,2021-08-17,6.0,201.88
2149,USA/PA-Curative-475377/2022,2022-06-03,BA.4,751240,1,2,5,True,True,True,True,False,26529,22787,26530,745978,650771,Unknown,BA.4,650771,2022-03-03,13.0,56.266999999999996
2150,USA/UT-UPHL-220619743637/2022,2022-06-03,BA.2,751419,1,2,3,True,True,True,True,False,22775,21722,22776,731763,735145,BA.2,BA.2.12.1,559612,2021-12-14,7.0,160.10000000000002
2151,USA/UT-UPHL-220624971491/2022,2022-06-03,BA.2,751453,10,2,10,True,True,True,True,True,22992,22883,22993,736781,744133,Unknown,Unknown (R),179,2020-02-20,12.0,803.448
2152,USA/WA-CDC-LC0695900/2022,2022-06-03,XK,751632,3,2,11,True,True,True,True,True,21618,20057,21619,593571,669983,BA.1.1.1,BA.2,519829,2021-04-25,0.0,348.2
2153,USA/UT-UPHL-220624814615/2022,2022-06-04,BA.2.12.1,752161,1,2,4,True,True,True,True,False,22775,22055,22776,749722,695438,BA.2.12.1,BA.2.12.1,635968,2022-02-14,4.0,108.9
2154,Germany/BW-RKI-I-863878/2022,2022-06-04,B.1.1.529,752318,1,2,3,True,True,True,True,True,23018,16936,23019,747342,746851,BE.1.1,B.1.1.529,687370,2022-03-02,0.0,91.690625
2155,India/HP-INSACOG-NII-714/2022,2022-06-04,BA.2,752374,1,2,8,True,True,True,True,True,22012,21619,22013,685106,700864,Unknown,BA.2,565134,2021-12-16,1.0,135.44
2156,USA/UT-UPHL-220624653697/2022,2022-06-04,BA.2,752379,1,2,5,True,True,True,True,True,22674,22579,22675,622757,697823,BA.2,Unknown,565134,2021-12-16,1.0,102.87999999999998
2157,Belgium/Jessa_55-2222-000060/2022,2022-06-04,XV,752475,1,2,8,False,True,True,True,True,15240,13196,15241,572602,664388,BA.1.1,BA.2,519829,2021-04-25,3.0,325.29999999999995
2158,USA/CA-HLX-STM-X7WPHN8GE/2022,2022-06-04,BA.5.5,752540,14,2,4,True,True,True,True,True,22992,21790,22993,714072,726916,BA.5.5,BA.5.6,675194,2022-03-24,0.0,54.800000000000004
2159,England/LSPA-3E48FBD/2022,2022-06-04,BA.2,752557,1,2,4,False,True,True,True,True,22599,20356,22600,748989,631552,Unknown (R),BA.2,565134,2021-12-16,7.0,163.12
2160,Israel/SMC-7073967/2022,2022-06-04,BA.2,752620,1,2,4,True,True,True,True,True,2455,913,2456,716303,740983,BA.2,BA.2,559612,2021-12-14,0.0,164.3
2161,USA/UT-UPHL-220624639111/2022,2022-06-04,BA.2,752722,1,2,5,True,True,True,True,True,22775,22675,22776,733177,739584,BA.2.12.1,BA.2.12.1,674706,2022-02-06,0.0,109.575
2162,Panama/SEQ1148-GMI/2022,2022-06-04,BA.2.9,752922,1,2,5,True,True,True,True,True,14837,11297,14838,686277,723169,BA.2,BA.2.9,559612,2021-12-14,2.0,152.3
2163,Canada/QC-L00483904001/2022,2022-06-04,BA.5.1,752944,4,2,5,True,True,True,True,True,19862,17823,19863,681386,723601,BA.2,BA.5.1,559612,2021-12-14,0.0,153.10000000000002
2164,USA/UT-UPHL-220624144170/2022,2022-06-04,BA.2.12.1,753011,1,2,5,True,True,True,True,True,22786,22776,22787,712075,710531,BA.2.12.1,BA.2.12.1,635968,2022-02-14,2.0,83.3
2165,USA/VA-Curative-484514/2022,2022-06-05,BG.2,753479,1,2,4,True,True,True,True,True,22882,22814,22883,731303,739275,Unknown (R),BG.2,179,2020-02-20,0.0,826.4
2166,USA/UT-UPHL-220624270768/2022,2022-06-05,BF.9,753750,37,3,9,True,True,True,True,True,22775,21571,22776,749513,723976,BF.9,BA.4.1,650771,2022-03-03,0.0,74.075
2167,USA/UT-UPHL-220624270768/2022,2022-06-05,BF.9,753750,37,3,9,True,True,True,True,True,27259,27039,27260,723976,749513,BA.4.1,BF.9,574542,2021-12-06,0.0,161.2
2168,Belgium/ULB-IBC_CV8490286425/2022,2022-06-05,BA.4.1,753756,2,2,6,True,True,True,True,True,12160,11297,12161,651281,714412,B.1.1.529,BA.4.1,565134,2021-12-16,0.0,145.23999999999998
2169,USA/UT-UPHL-220612016328/2022,2022-06-05,BA.2.3,753848,1,2,7,True,True,True,True,True,22786,21683,22787,698229,730613,BA.2.3,BA.2,559612,2021-12-14,0.0,142.46732421875
2170,USA/VA-Curative-487171/2022,2022-06-05,BA.5.2.1,754017,1,2,6,True,True,True,True,True,19891,12161,19892,739263,637125,BF.1,Unknown,599488,2022-01-22,0.0,124.4
2171,USA/NY-PRL-220606_04F15/2022,2022-06-05,B.1.1.529,754028,1,2,6,True,True,True,True,True,25416,23041,25417,739516,567491,BA.5.2.1,BA.2,565478,2021-12-14,2.0,163.9625
2172,USA/CA-CDC-STM-5U26HE9QZ/2022,2022-06-06,BA.2.72,754318,1,2,4,True,True,True,True,True,22674,22208,22675,746866,624599,BA.2.72,BA.2.72,559612,2021-12-14,3.0,168.70000000000002
2173,England/PHEC-YYFQSKI/2022,2022-06-06,B.1.1.529,754645,1,2,5,False,True,True,True,False,27259,26859,27260,750969,602639,BA.5.1,BA.2.9,574542,2021-12-06,5.0,179.79999999999998
2174,USA/CA-HLX-STM-KRTVFX6HN/2022,2022-06-06,BA.2.12.1,754714,1,2,4,True,True,True,True,True,22686,22680,22687,684056,745890,BA.2.12.1,BA.2.12.1,635968,2022-02-14,0.0,106.1
2175,USA/TX-HHD-2206103957/2022,2022-06-06,BA.4.4,754876,1,2,6,True,True,True,True,True,23535,23049,23536,621354,703614,BA.2,BA.4.4,565134,2021-12-16,0.0,116.63999999999999
2176,USA/UT-UPHL-220702824472/2022,2022-06-06,BA.2.12.1,755202,1,2,7,False,True,True,True,True,27259,25585,27260,705896,576244,BA.2.12.1,Unknown (R),574542,2021-12-06,21.0,137.84499999999997
2177,USA/TX-HMH-100003/2022,2022-06-06,BA.2,755326,2,2,7,True,True,True,True,True,22000,14377,22001,676159,693166,BA.2,BA.2,559612,2021-12-14,0.0,120.70000000000002
2178,Indonesia/JB-NIHRD-WGS.22.05576/2022,2022-06-07,BA.5,755733,2,2,3,True,False,True,True,True,27012,26530,27013,731923,710538,BA.5.1,BA.5.2,675194,2022-03-24,3.0,59.400000000000006
2179,Norway/24309/2022,2022-06-07,BA.2,755992,4,2,7,True,True,True,True,False,26177,25811,26178,745836,734217,BA.2,BA.2.3,565134,2021-12-16,7.0,166.44
2180,USA/UT-UPHL-220624846772/2022,2022-06-07,BA.2.31,756061,1,3,11,True,True,True,True,False,9738,9425,9739,746285,735130,BA.2.12.1,BA.2.31,559612,2021-12-14,13.0,168.9
2181,USA/UT-UPHL-220624846772/2022,2022-06-07,BA.2.31,756061,1,3,11,True,True,True,True,False,22578,21905,22579,735130,746343,BA.2.31,BA.2,559612,2021-12-14,0.0,168.9
2182,Sweden/38135782XXP/2022,2022-06-07,XE,756466,1,2,12,False,True,True,True,False,10198,9867,10199,575325,670545,BA.1.1.1,BA.2.9,519829,2021-04-25,32.0,349.79999999999995
2183,Germany/BY-RKI-I-868392/2022,2022-06-08,BA.2,756686,1,2,8,True,True,True,True,True,22882,22793,22883,708199,744787,BA.2,BA.2,559612,2021-12-14,0.0,107.45
2184,Paraguay/462973/2022,2022-06-08,AY.99,756783,1,2,18,False,False,False,False,False,15451,15241,15452,420253,409202,AY.99.2,B.1,179,2020-02-20,,613.4
2185,Germany/MV-RKI-I-873958/2022,2022-06-08,XZ,756841,1,2,8,False,True,True,True,False,25624,24504,25625,653510,602525,BA.2.9,BA.1.17.2,532102,2021-11-26,44.0,122.8
2186,USA/UT-UPHL-220624797785/2022,2022-06-08,BA.2,756906,1,2,5,True,True,True,True,True,22674,22579,22675,744132,751453,BA.2,Unknown (R),559612,2021-12-14,0.0,167.5
2187,USA/NV-CDC-QDX37842917/2022,2022-06-08,BA.4,757151,1,2,3,True,True,True,True,True,14784,12161,14785,637108,730859,BA.2,BA.4,559612,2021-12-14,0.0,158.70000000000002
2188,USA/UT-UPHL-220702596512/2022,2022-06-08,BA.5.2,757230,34,2,5,False,True,True,True,False,22775,16860,22776,694300,753749,BA.5.2,BF.9,650771,2022-03-03,3.0,94.67500000000001
2189,USA/LA-TUSOM-220625_S23/2022,2022-06-08,BA.5.5,757448,3,3,8,False,True,True,True,False,22992,22883,22993,722304,256351,BA.5.5,P.1.10,5867,2020-02-22,33.0,823.1
2190,USA/LA-TUSOM-220625_S23/2022,2022-06-08,BA.5.5,757448,3,3,8,False,True,True,True,False,24424,23949,24425,256351,736366,P.1.10,BF.2,5867,2020-02-22,33.0,823.1
2191,USA/NY-PRL-220613_02E09/2022,2022-06-09,BA.2,758065,2,2,5,False,True,True,True,True,22786,12485,22787,743146,748282,BA.2.65,BA.2,559612,2021-12-14,5.0,166.9
2192,England/LSPA-3E4EE05/2022,2022-06-09,BA.5,758089,1,2,5,True,True,True,True,True,10834,1932,10835,706453,745921,BA.4,BA.5.3.1,650771,2022-03-03,0.0,80.73
2193,Peru/LIM-INS-19485/2022,2022-06-09,BG.2,758580,1,3,7,True,True,True,True,True,22673,22665,22674,664339,655861,BG.2,BA.1,519829,2021-04-25,16.0,383.79999999999995
2194,Peru/LIM-INS-19485/2022,2022-06-09,BG.2,758580,1,3,7,True,True,True,True,True,25352,23674,25353,655861,719255,BA.1,BG.2,521046,2021-11-05,16.0,190.0
2195,Germany/NW-RKI-I-873412/2022,2022-06-10,BA.5.1,759039,1,3,22,False,True,True,True,False,22917,22883,22918,642109,360623,BA.2,AY.25.1,5868,2020-02-21,12.0,838.9
2196,Germany/NW-RKI-I-873412/2022,2022-06-10,BA.5.1,759039,1,3,22,False,True,True,True,False,23525,23076,23526,360623,756759,AY.25.1,BA.5.1,5868,2020-02-21,12.0,838.9
2197,Denmark/DCGC-528660/2022,2022-06-10,BA.5.1,759358,1,2,5,True,True,True,True,True,21789,15281,21790,751212,756180,BA.5.5,BA.5.1,675194,2022-03-24,0.0,76.0
2198,USA/CA-HLX-STM-7STRR3ZYR/2022,2022-06-10,BA.4,759382,1,2,6,True,True,True,True,True,22992,17105,22993,752680,730276,BA.4,BA.4.2,519829,2021-04-25,0.0,406.4
2199,USA/UT-UPHL-220619026441/2022,2022-06-10,BA.5.2,759414,23,2,5,False,False,True,True,False,23854,22918,23855,757230,758158,Unknown (R),BA.5.2,650771,2022-03-03,12.0,98.275
2200,Turkey/HSGM-GS4893/2022,2022-06-10,BA.2.36,759690,1,2,9,False,True,True,True,True,22882,21766,22883,755366,757400,BA.2.36,BA.2,559612,2021-12-14,6.0,176.70000000000002
2201,USA/UT-UPHL-220702381069/2022,2022-06-10,BA.2.12.1,759924,1,2,4,True,True,True,True,True,22786,22776,22787,753688,710531,BA.2.12.1,BA.2.12.1,635968,2022-02-14,2.0,112.5
2202,Canada/AB-ABPHL-71103/2022,2022-06-11,BA.5.1.1,760845,1,2,4,True,True,True,True,True,15009,12161,15010,738961,720741,BA.2.12.1,BA.5.1.1,567561,2021-12-24,0.0,154.6
2203,USA/UT-UPHL-220628126251/2022,2022-06-11,BA.5.5,761050,7,2,5,True,True,True,True,True,21952,21790,21953,756965,759414,BA.5.5,Unknown (R),675194,2022-03-24,0.0,77.96000000000001
2204,France/NAQ-HCL722003063801/2022,2022-06-12,BA.2,761736,1,2,4,True,True,True,True,True,17888,12072,17889,746974,744680,BA.2,BA.2,559612,2021-12-14,6.0,169.9
2205,USA/WA-UW-22061217952/2022,2022-06-12,BA.2.12.1,761753,1,3,9,False,True,True,True,False,9875,9867,9876,605840,250288,BA.2,Q.3,179,2020-02-20,7.0,811.2875
2206,USA/WA-UW-22061217952/2022,2022-06-12,BA.2.12.1,761753,1,3,9,False,True,True,True,False,10029,9899,10030,250288,731753,Q.3,BA.2.12.1,179,2020-02-20,0.0,811.2875
2207,USA/IN-CDC-LC0720049/2022,2022-06-12,BA.5.2.1,762115,1,2,3,True,True,True,True,True,26529,25417,26530,700541,696683,BA.2.12.1,BA.5.2.1,567561,2021-12-24,1.0,128.4
2208,USA/WA-UW-22061274786/2022,2022-06-12,BA.2.12.1,762252,1,3,9,True,True,True,True,True,9875,9867,9876,670704,250288,BA.2.18,Q.3,179,2020-02-20,0.0,801.4
2209,USA/WA-UW-22061274786/2022,2022-06-12,BA.2.12.1,762252,1,3,9,True,True,True,True,True,10029,9899,10030,250288,700180,Q.3,BA.2.12.1,179,2020-02-20,0.0,801.4
2210,Denmark/DCGC-530396/2022,2022-06-13,BA.5.1,762832,1,2,3,True,True,True,True,True,16700,6980,16701,741236,748460,BA.5.2.1,BA.5.1.4,675194,2022-03-24,0.0,71.80000000000001
2211,Canada/AB-ABPHL-71121/2022,2022-06-13,BA.2,762996,1,2,6,True,True,True,True,True,18981,17965,18982,737684,728541,BA.4.1,BA.2,567561,2021-12-24,0.0,147.8
2212,Italy/LAZ-UCBM-1516/2022,2022-06-13,BA.2,763103,1,2,9,False,True,True,True,False,18163,9425,18164,687832,690402,BA.2.9,BA.2,559612,2021-12-14,8.0,131.70000000000002
2213,France/NAQ-CHUP-2206130307/2022,2022-06-13,BA.5.2,763238,1,3,19,False,True,True,True,True,20090,16617,20091,760311,724274,BA.5.2,Unknown (R),559612,2021-12-14,0.0,179.70000000000002
2214,France/NAQ-CHUP-2206130307/2022,2022-06-13,BA.5.2,763238,1,3,19,False,True,True,True,True,22917,22743,22918,724274,734032,Unknown (R),BA.5.2,565134,2021-12-16,5.0,178.04
2215,Germany/BW-RKI-I-873968/2022,2022-06-13,BA.2,763291,1,2,4,False,True,True,True,True,11788,5908,11789,653494,692940,BA.2,BA.2,559612,2021-12-14,6.0,133.3
