,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
3708,USA/IL-CDC-LC0060008/2021,2021-05-13,B.1,1134462,1,3,13,False,True,True,True,True,22051,20263,22052,630979,927877,Unknown (R),B.1.1.7,179,2020-02-20,0.0,429.6
3709,USA/IL-CDC-LC0060008/2021,2021-05-13,B.1,1134462,1,3,13,False,True,True,True,True,25968,25564,25969,927877,810617,B.1.1.7,B.1.526,179,2020-02-20,0.0,429.6
3710,USA/NC-CDC-LC0060849/2021,2021-05-13,B.1.1.7,1135047,1,2,4,True,True,True,True,False,28095,28049,28096,1048748,599789,B.1.1.7,B.1.1,179,2020-02-20,17.0,408.64
3711,USA/NC-CDC-LC0063580/2021,2021-05-13,B.1.1,1135076,1,2,7,True,True,True,True,False,24506,23710,24507,925025,1086670,Unknown (R),Unknown (R),179,2020-02-20,9.0,441.92
3712,USA/NM-CDC-LC0060163/2021,2021-05-13,P.1,1135215,1,2,11,True,True,True,True,False,25088,24915,25089,872317,1052326,Unknown (R),B.1.1.7,179,2020-02-20,15.0,440.8
3713,USA/OH-CDC-LC0059912/2021,2021-05-13,B.1.1.7,1135356,1,3,12,False,True,True,True,False,18417,18116,18418,1060046,1111779,B.1.1.7,Unknown (R),1,2019-12-26,7.0,502.4
3714,USA/OH-CDC-LC0059912/2021,2021-05-13,B.1.1.7,1135356,1,3,12,False,True,True,True,False,26681,25980,26682,1111779,1120704,Unknown (R),B.1,239326,2020-12-20,7.0,143.0015625
3715,USA/OH-CDC-LC0060167/2021,2021-05-13,B.1.1.7,1135364,1,2,6,False,True,True,True,True,24914,24507,24915,1122139,789214,Unknown,B.1.1.7,179,2020-02-20,4.0,432.28
3716,USA/OR-CDC-LC0059994/2021,2021-05-13,B.1.1.161,1135399,2,2,14,False,True,True,True,True,23063,22996,23064,888817,1019620,Unknown (R),B.1.1.519,179,2020-02-20,19.0,423.84000000000003
3717,USA/OR-CDC-LC0060023/2021,2021-05-13,P.1,1135401,3,2,8,True,False,False,False,False,22812,22531,22813,652169,968557,P.1,P.1,179,2020-02-20,,433.6
3718,USA/PA-CDC-LC0061258/2021,2021-05-13,B.1.1.7,1135429,1,2,5,True,True,True,True,True,22320,21847,22321,937741,608393,B.1.1.7,B.1.533,43626,2020-08-29,0.0,239.65
3719,USA/TX-CDC-LC0059969/2021,2021-05-13,AY.75,1135595,1,3,12,True,True,True,True,False,22812,22228,22813,1078390,608742,AY.75,B.1.2,179,2020-02-20,42.0,443.2
3720,USA/TX-CDC-LC0059969/2021,2021-05-13,AY.75,1135595,1,3,12,True,True,True,True,False,25469,23605,25470,608742,1085942,B.1.2,B.1.617.2,179,2020-02-20,42.0,443.2
3721,USA/TX-CDC-LC0059977/2021,2021-05-13,B.1.1.7,1135598,2,2,5,True,True,True,True,True,21137,17616,21138,1035492,1121464,B.1.1.7,Unknown (R),179,2020-02-20,0.0,428.928
3722,USA/UT-UPHL-210603670449/2021,2021-05-13,B.1,1135691,2,2,12,False,False,False,False,False,11332,11202,11333,800702,1066248,AY.44,B.1.1,179,2020-02-20,,441.6
3723,USA/WA-CDC-UW21051378256/2021,2021-05-13,B.1.1.7,1135865,1,2,4,True,True,True,True,True,21838,21537,21839,844771,1129438,B.1.1.7,B.1.1.7,540504,2021-03-10,0.0,63.2
3724,USA/WI-CDC-LC0062056/2021,2021-05-13,B.1.1.7,1135903,1,3,14,False,True,True,True,True,21614,15653,21615,880752,566159,B.1.1.7,B.1.1.7,64512,2020-09-30,16.0,202.9
3725,USA/WI-CDC-LC0062056/2021,2021-05-13,B.1.1.7,1135903,1,3,14,False,True,True,True,True,25088,24915,25089,566159,928648,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,234.85
3726,USA/WV-CDC-LC0059910/2021,2021-05-13,XC,1135935,10,2,8,False,True,True,True,True,26767,24209,26768,1079945,1127469,AY.103,B.1.1.7,591284,2021-02-27,0.0,74.25
3727,England/ALDP-158C14D/2021,2021-05-14,B.1.617,1137002,15,3,19,False,True,True,True,False,16176,15452,16177,1068645,894408,Unknown (R),B.1.1.7,179,2020-02-20,0.0,426.44
3728,England/ALDP-158C14D/2021,2021-05-14,B.1.617,1137002,15,3,19,False,True,True,True,False,21618,20321,21619,894408,779299,B.1.1.7,B.1.617.2,179,2020-02-20,28.0,426.44
3729,Germany/NW-RKI-I-160354/2021,2021-05-14,B.1.1.7,1138246,1,2,7,True,True,True,True,True,28271,28096,28272,884600,480478,B.1.1.7,B.1.1.7,179,2020-02-20,5.0,418.2
3730,Germany/NW-RKI-I-160388/2021,2021-05-14,B.1.1.7,1138252,2,2,4,True,True,True,True,False,28271,28096,28272,920252,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,20.0,228.85833333333335
3731,Germany/NW-RKI-I-160438/2021,2021-05-14,B.1.1.7,1138256,1,2,3,True,True,True,True,False,28271,25905,28272,1124634,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,15.0,252.32500000000002
3732,India/AP-CCMB-CIA2965/2021,2021-05-14,B.1.617.2,1138685,117,2,3,True,True,True,True,True,15451,13020,15452,33612,949456,B.1.1,B.1.617.2,179,2020-02-20,0.0,418.072
3733,India/AP-CCMB-CIA3015/2021,2021-05-14,B.1,1138704,1,2,6,False,False,True,True,False,26767,26306,26768,5867,1088777,B.1.1,B.1.525,5867,2020-02-22,8.0,389.58
3734,India/AP-CCMB-CIA3016/2021,2021-05-14,B.1.1.7,1138706,1,2,4,False,True,True,True,False,28271,27799,28272,600659,219457,B.1.1.7,B.1.1.7,43626,2020-08-29,11.0,158.47470588235294
3735,Poland/WGS-CoV_PZH-GUM-1152/2021,2021-05-14,B.1.1.7,1139489,1,2,5,True,True,True,True,True,10279,7120,10280,1037521,976972,B.1.1.7,B.1.1.7,64513,2020-09-14,11.0,180.515
3736,Russia/SPE-RII-34416S/2021,2021-05-14,B.1.1,1139555,3,2,5,True,True,True,True,True,2485,1723,2486,1132915,1075227,B.1.1,B.1.1,179,2020-02-20,0.0,448.2
3737,Switzerland/BE-ETHZ-630037/2021,2021-05-14,B.1.1.7,1140726,2,2,3,True,True,True,True,True,17010,13012,17011,322403,1070271,B.1.1.7,B.1.1.7,64513,2020-09-14,5.0,223.03999999999996
3738,Switzerland/SO-ETHZ-630087/2021,2021-05-14,B.1.1.7,1140837,2,2,14,True,True,True,True,False,12748,5987,12749,723143,584323,B.1,B.1.1.7,723143,2020-08-10,10.0,230.122265625
3739,Switzerland/SO-ETHZ-630104/2021,2021-05-14,B.1.1.7,1140841,1,2,12,True,True,True,True,True,23604,23064,23605,322403,537531,B.1.1.7,B.1.1.7,179,2020-02-20,0.0,366.28
3740,USA/CA-CDC-LC0059993/2021,2021-05-14,B.1.617.2,1141106,1,2,5,True,True,True,True,False,27739,27639,27740,1069988,1124888,B.1.617.2,B.1.617.2,5867,2020-02-22,20.0,445.9
3741,USA/CO-CDC-MMB08809460/2021,2021-05-14,B.1.1.7,1141230,1,2,4,False,True,True,True,True,8290,7043,8291,1046569,1121877,B.1.1.7,B.1.1.7,85911,2020-10-06,13.0,215.86499999999995
3742,USA/CO-CDC-MMB08812610/2021,2021-05-14,B.1.1.7,1141257,2,2,6,True,True,True,True,True,14676,14221,14677,1119332,468982,Q.1,B.1.1.7,468982,2021-02-25,0.0,75.725
3743,USA/CO-CDC-MMB08815462/2021,2021-05-14,B.1.1.7,1141279,1,2,7,True,True,True,True,True,9969,7043,9970,1001527,1050440,B.1.1.7,B.1.1.7,419696,2021-01-24,0.0,97.8
3744,USA/FL-CDC-LC0063595/2021,2021-05-14,B.1,1141454,1,2,4,True,True,True,True,True,24506,23665,24507,12227,871281,B.1.1,B.1.526,179,2020-02-20,0.0,425.0
3745,USA/IL-CDC-LC0062153/2021,2021-05-14,B.1,1141620,1,2,9,False,True,True,True,False,21588,17015,21589,962,460994,B.1,B.1.427,962,2020-03-07,6.0,366.97142857142853
3746,USA/IL-CDC-LC0063443/2021,2021-05-14,AY.39,1141624,2,2,4,True,True,True,True,True,28461,27875,28462,984386,998802,AY.39,B.1.617.2,591284,2021-02-27,0.0,63.25
3747,USA/NC-CDC-LC0064232/2021,2021-05-14,B.1.1.7,1142048,1,2,4,True,True,True,True,True,23271,23065,23272,768316,438219,B.1.1.7,Unknown (R),179,2020-02-20,11.0,417.8
3748,USA/NC-CDC-LC0064312/2021,2021-05-14,B.1,1142057,1,2,4,False,True,True,True,True,23271,23064,23272,427979,937871,B.1.1.7,Unknown (R),179,2020-02-20,4.0,404.488
3749,USA/NJ-CDC-LC0061348/2021,2021-05-14,B.1,1142109,1,2,4,True,True,True,True,True,27925,25564,27926,563485,1059043,B.1.1,B.1.637,179,2020-02-20,0.0,441.0
3750,USA/NM-CDC-LC0059998/2021,2021-05-14,B.1.1.7,1142135,1,2,4,True,True,True,True,True,24914,24507,24915,690538,690684,B.1.1.7,Unknown (R),179,2020-02-20,30.0,410.6
3751,USA/NV-CDC-LC0059958/2021,2021-05-14,AY.44,1142158,1,3,10,False,True,True,True,False,11332,10030,11333,1135690,1048640,B.1,Unknown (R),694601,2021-03-08,16.0,66.39200000000001
3752,USA/NV-CDC-LC0059958/2021,2021-05-14,AY.44,1142158,1,3,10,False,True,True,True,False,24914,24507,24915,1048640,1119687,Unknown (R),B.1,179,2020-02-20,0.0,448.2
3753,USA/PA-CDC-LC0061425/2021,2021-05-14,B.1.1.7,1142330,1,2,10,True,True,True,True,True,27638,25470,27639,613751,1135934,B.1.1.7,XC,179,2020-02-20,0.0,448.2
3754,USA/WA-CDC-UW21051421941/2021,2021-05-14,B.1.1.7,1142573,3,4,22,True,False,False,False,False,9235,7548,9236,253860,1135828,B.1.1.7,B.1.526,179,2020-02-20,,448.2
3755,USA/WA-CDC-UW21051421941/2021,2021-05-14,B.1.1.7,1142573,3,4,22,True,False,False,False,False,9867,9245,9868,1135828,590826,B.1.526,Unknown (R),6502,2020-03-10,,429.8136054421769
3756,USA/WA-CDC-UW21051421941/2021,2021-05-14,B.1.1.7,1142573,3,4,22,True,False,False,False,False,14676,13347,14677,590826,819284,Unknown (R),B.1.1.7,179,2020-02-20,,448.2
3757,USA/WA-UW-21051405933/2021,2021-05-14,B.1.1.7,1142616,1,2,6,False,True,True,True,False,24506,22095,24507,867879,1060599,Q.3,B.1.1.7,156577,2020-12-26,8.0,115.0
3758,USA/WA-UW-21051442596/2021,2021-05-14,B.1.1,1142650,1,2,13,True,True,True,True,True,15279,14677,15280,1059956,846552,B.1.1,B.1.1.519,179,2020-02-20,0.0,441.0
3759,England/MILK-1589553/2021,2021-05-15,B.1.617,1143895,14,2,10,True,True,True,True,True,21204,19552,21205,1068645,1137002,Unknown (R),Unknown (R),179,2020-02-20,0.0,431.152
3760,Germany/BW-RKI-I-158785/2021,2021-05-15,B.1.1.7,1144165,4,2,4,True,True,True,True,True,27881,27850,27882,1123963,82222,B.1.1.7,B.1.1.7,43626,2020-08-29,11.0,216.53
3761,Germany/NW-RKI-I-160328/2021,2021-05-15,B.1.1.7,1145101,1,2,7,False,True,True,True,False,28271,28112,28272,1053600,48884,B.1.1.7,B.1.1,179,2020-02-20,38.0,441.2
3762,Germany/NW-RKI-I-160407/2021,2021-05-15,B.1.1.7,1145109,1,2,4,True,True,True,True,True,28271,6783,28272,1062836,411544,B.1.1.7,B.1.1.7,179,2020-02-20,0.0,431.76
3763,India/TG-CCMB-CIA2806/2021,2021-05-15,B.1.617.1,1145301,1,2,6,True,True,True,True,True,22022,17194,22023,1016438,1064057,B.1.617.1,B.1.617.1,789286,2021-03-14,0.0,27.86020624999999
3764,Pakistan/NIH-B10-S16/2021,2021-05-15,B.1.351,1145698,3,2,4,True,True,True,True,True,18366,10324,18367,1062594,100363,B.1.351,B.1.351,92995,2020-10-31,2.0,129.422734375
3765,Pakistan/NIH-B10-S19/2021,2021-05-15,B.1.351,1145700,1,2,4,True,True,True,True,True,18366,9938,18367,1062594,1030739,B.1.351,B.1.351,191985,2020-12-02,0.0,136.6849609375
3766,Thailand/DMSc-00432/2021,2021-05-15,B.1.1,1146363,1,2,10,True,True,True,True,False,22917,20263,22918,828685,948797,Unknown (R),B.1.1.7,179,2020-02-20,14.0,431.6
3767,USA/CO-CDC-MMB08818492/2021,2021-05-15,B.1.1.7,1146526,3,2,9,True,True,True,True,True,16176,15958,16177,897522,1068885,B.1.1.7,B.1.1.7,3526,2020-03-19,0.0,414.0
3768,USA/DC-CDC-LC0064310/2021,2021-05-15,B.1.637,1146677,1,2,13,True,True,True,True,True,16176,15280,16177,1019608,1119170,B.1.1.7,Unknown (R),179,2020-02-20,0.0,419.92
3769,USA/MN-CDC-IBX438293509467/2021,2021-05-15,B.1.1.7,1147086,1,2,12,False,True,True,True,False,24506,23710,24507,284197,345383,B.1.1.7,Unknown (R),179,2020-02-20,18.0,364.4
3770,USA/MN-CDC-IBX862407547406/2021,2021-05-15,B.1.1.7,1147117,7,2,10,False,False,False,False,False,21614,19391,21615,506029,1030489,Unknown (R),B.1.1.7,43626,2020-08-29,,248.05
3771,USA/VA-CDC-LC0063689/2021,2021-05-15,AY.26,1147521,1,2,5,True,True,True,True,True,913,830,914,849632,939511,B.1.1.7,AY.26,179,2020-02-20,0.0,424.4
3772,USA/VA-CDC-LC0063723/2021,2021-05-15,B.1.1.7,1147523,1,2,6,False,True,True,True,True,25576,25136,25577,1109490,540610,B.1.1.7,B.1.1.7,67434,2020-10-04,5.0,219.0
3773,USA/WA-UW-21051502442/2021,2021-05-15,B.1.1,1147612,1,2,14,False,False,False,False,False,15279,14677,15280,977208,1070558,Unknown (R),B.1.1.7,179,2020-02-20,,442.8
3774,Germany/NW-RKI-I-160316/2021,2021-05-16,B.1.1.7,1149295,1,2,4,True,True,True,True,True,28271,27798,28272,1107615,920930,B.1.1.7,B.1.1.7,145189,2020-12-21,20.0,125.2
3775,Germany/NW-RKI-I-160437/2021,2021-05-16,B.1.1.7,1149300,1,2,4,True,True,True,True,False,28271,27674,28272,1040224,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,14.0,245.525
3776,Scotland/QEUH-1592074/2021,2021-05-16,B.1.1.7,1150121,5,2,17,False,False,False,False,False,7124,6955,7125,248957,928181,B.1.1.7,B.1.617.2,179,2020-02-20,,430.2
3777,USA/IL-CDC-LC0064976/2021,2021-05-16,B.1.1.7,1150820,1,2,4,False,True,True,True,True,8966,5987,8967,248957,1127867,B.1.1.7,B.1.1.7,64513,2020-09-14,7.0,241.075
3778,USA/MD-CDC-LC0062828/2021,2021-05-16,B.1.1.7,1150950,1,3,12,False,True,True,True,False,15279,14677,15280,242411,757378,B.1.1.7,B.1,179,2020-02-20,24.0,438.2
3779,USA/MD-CDC-LC0062828/2021,2021-05-16,B.1.1.7,1150950,1,3,12,False,True,True,True,False,25703,25564,25704,757378,1021294,B.1,B.1.1.7,43626,2020-08-29,24.0,247.45
3780,USA/MN-CDC-IBX000283408638/2021,2021-05-16,P.1.15,1151012,1,2,5,False,True,True,True,False,27972,26150,27973,903142,1065833,P.1.15,B.1.1.28,179,2020-02-20,23.0,442.2
3781,USA/NV-CDC-LC0060433/2021,2021-05-16,P.1,1151202,2,2,4,True,True,True,True,True,23604,23526,23605,1059290,1111541,P.1,B.1.1.28,179,2020-02-20,0.0,446.2
3782,USA/PA-CDC-LC0063366/2021,2021-05-16,B.1.1.7,1151302,1,2,7,True,True,True,True,True,5012,4256,5013,902413,408846,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,237.85
3783,USA/WA-UW-21051639602/2021,2021-05-16,B.1.1.7,1151405,2,2,8,True,True,True,True,True,16468,15811,16469,1079182,948749,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,236.27499999999998
3784,Belgium/Briant-12108591601/2021,2021-05-17,B.1.575,1151736,1,2,3,True,True,True,True,False,8995,6955,8996,1120989,1143212,B.1.1,B.1.575,179,2020-02-20,15.0,450.4
3785,Belgium/UGent-6803/2021,2021-05-17,B.1.1.7,1151823,3,2,4,True,True,True,True,False,26488,26486,26489,1015704,381345,B.1.1.7,B.1.1.7,64513,2020-09-14,11.0,231.67499999999998
3786,Belgium/UZA-UA-CV2023213367/2021,2021-05-17,B.1.1.7,1151890,1,2,5,True,True,True,True,True,25844,25516,25845,1031089,989757,B.1.1.7,B.1.1.7,64512,2020-09-30,0.0,217.3
3787,Belgium/UZA-UA-CV2093040031/2021,2021-05-17,B.1.1.7,1151925,1,2,4,True,True,True,True,True,28167,28112,28168,688685,730738,B.1.1.7,P.1,43626,2020-08-29,0.0,223.65
3788,Brazil/SP-IB_110606/2021,2021-05-17,B.1.1.7,1152172,1,2,6,True,True,True,True,True,25573,25573,25574,1035936,1045052,B.1.1.7,B.1.1.7,373749,2020-08-19,7.0,260.221875
3789,Brazil/SP-IB_110927/2021,2021-05-17,P.1,1152337,4,2,6,False,True,True,True,True,21897,16960,21898,1122550,377609,P.1,P.1,260431,2021-01-22,10.0,111.36599999999999
3790,Brazil/SP-IB_111202/2021,2021-05-17,P.1,1152413,1,2,4,True,True,True,True,True,15672,15213,15673,969864,739933,P.1,P.1.10,260431,2021-01-22,0.0,98.56599999999999
3791,Brazil/SP-IB_111392/2021,2021-05-17,P.1.14,1152461,1,2,6,True,True,True,True,True,24865,24746,24866,1151466,1122615,P.1.14,P.1.14,211623,2020-12-23,0.0,141.66
3792,France/HDF-P138-21201C6835/2021,2021-05-17,B.1.1.7,1157839,1,2,8,True,True,True,True,True,5884,5499,5885,698453,714150,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,206.87499999999997
3793,Germany/BW-RKI-I-158170/2021,2021-05-17,B.1.1.7,1158174,3,2,5,True,True,True,True,True,26773,25490,26774,960639,914645,B.1.1.7,B.1.1.7,77527,2020-09-24,0.0,217.02
3794,Germany/BW-RKI-I-161580/2021,2021-05-17,Q.7,1158347,1,2,4,True,True,True,True,True,28095,26539,28096,1054395,702486,Q.7,B.1.1.7,178815,2020-12-26,6.0,132.46666666666667
3795,Germany/NW-RKI-I-160336/2021,2021-05-17,B.1.1.7,1158707,1,2,4,False,True,True,True,False,26526,15961,26527,1106381,805010,B.1.1.7,Unknown (R),64513,2020-09-14,4.0,237.11499999999998
3796,Italy/MOL-21050537297/2021,2021-05-17,P.1.1,1159710,1,3,13,True,True,True,True,False,21974,21639,21975,1073751,1065834,P.1.1,Unknown (R),5867,2020-02-22,0.0,441.7
3797,Italy/MOL-21050537297/2021,2021-05-17,P.1.1,1159710,1,3,13,True,True,True,True,False,26149,25414,26150,1065834,1027324,Unknown (R),Unknown (R),5867,2020-02-22,25.0,441.7
3798,Lithuania/LTU000_KNS_ANT_05_24_14/2021,2021-05-17,B.1.1.7,1159890,2,2,4,False,True,True,True,True,26491,26061,26492,1116007,219665,B.1.1.7,B.1.1.7,64512,2020-09-30,2.0,224.5
3799,Scotland/QEUH-159678A/2021,2021-05-17,AY.10,1161032,11,2,14,False,True,True,True,True,22917,22228,22918,1130774,1137002,AY.10,Unknown (R),5868,2020-02-21,3.0,448.3
3800,SriLanka/CMC106462/2021,2021-05-17,Q.8,1161249,1,2,3,True,True,True,True,True,28271,26740,28272,1126644,1142869,Q.8,Q.8,872443,2021-04-01,0.0,42.25
3801,Switzerland/SO-ETHZ-630253/2021,2021-05-17,B.1.1.7,1161868,1,2,7,True,True,True,True,True,18877,16177,18878,1140836,479758,B.1.1.7,Unknown (R),179,2020-02-20,0.0,449.6
3802,Switzerland/SO-ETHZ-630278/2021,2021-05-17,B.1.1.7,1161874,1,2,10,False,True,True,True,False,18647,15280,18648,356359,460935,B.1.1.7,B.1.1.7,64513,2020-09-14,12.0,172.87499999999997
3803,USA/AK-PHL9100/2021,2021-05-17,B.1.1.519,1162006,1,2,9,True,True,True,True,True,16026,13606,16027,538603,1046122,B.1.1.519,B.1.1.519,194866,2020-12-11,0.0,146.51999999999998
3804,USA/AZ-CDC-LC0060284/2021,2021-05-17,B.1.1.28,1162027,1,2,10,True,True,True,True,True,6613,6320,6614,855805,869202,P.1,B.1.1.7,179,2020-02-20,0.0,425.6
3805,USA/AZ-CDC-QDX25125520/2021,2021-05-17,B.1.1.7,1162045,1,3,7,False,True,True,True,True,21614,17260,21615,492709,563326,B.1.1.7,P.1,179,2020-02-20,0.0,409.6
3806,USA/AZ-CDC-QDX25125520/2021,2021-05-17,B.1.1.7,1162045,1,3,7,False,True,True,True,True,24506,23710,24507,563326,674507,P.1,B.1.1.7,179,2020-02-20,16.0,409.6
3807,USA/CO-CDC-LC0060313/2021,2021-05-17,B.1.1.7,1162232,1,2,8,True,True,True,True,True,18424,15280,18425,878958,1121871,B.1.1.7,B.1.1.7,179,2020-02-20,0.0,428.82
3808,USA/CO-CDC-MMB08837958/2021,2021-05-17,B.1.1.7,1162318,1,2,3,True,True,True,True,True,7963,7043,7964,385528,1119302,B.1.1.7,B.1.1.7,64513,2020-09-14,11.0,240.47499999999997
3809,USA/CO-CDC-MMB08838780/2021,2021-05-17,B.1.1.7,1162325,1,2,6,True,True,True,True,True,16534,16475,16535,1046612,1005043,B.1.1.7,B.1.1.7,171416,2020-12-31,0.0,125.8
3810,USA/FL-CDC-LC0062366/2021,2021-05-17,B.1.1.7,1162500,1,2,5,True,True,True,True,False,26058,24915,26059,238442,248957,B.1.1.7,B.1.1.7,179,2020-02-20,14.0,359.2
3811,USA/FL-TGH-0509/2021,2021-05-17,B.1.1.7,1162516,1,2,3,True,True,True,True,True,28271,28076,28272,1047017,219457,B.1.1.7,B.1.1.7,43626,2020-08-29,4.0,250.05
3812,USA/IL-CDC-LC0063124/2021,2021-05-17,P.1,1162639,1,2,4,False,True,True,True,True,13860,11240,13861,879408,777193,P.1,P.1,5867,2020-02-22,18.0,424.9
3813,USA/LA-CDC-LC0060215/2021,2021-05-17,B.1.617.2,1162871,1,3,12,True,False,False,False,False,3267,2359,3268,661021,600902,B.1.1.7,Unknown (R),179,2020-02-20,,446.4
3814,USA/LA-CDC-LC0060215/2021,2021-05-17,B.1.617.2,1162871,1,3,12,True,False,False,False,False,22917,21793,22918,600902,1106344,Unknown (R),B.1.617,179,2020-02-20,,446.4
3815,USA/MA-CDC-LC0062398/2021,2021-05-17,B.1.637,1162875,1,2,5,True,True,True,True,False,11804,9892,11805,3526,569033,B.1.1,B.1.637,179,2020-02-20,11.0,380.22
3816,USA/MA-CDC-QDX25063116/2021,2021-05-17,B.1.533,1162892,1,3,9,True,True,True,True,False,9867,6955,9868,221898,556812,B.1.1.7,B.1,179,2020-02-20,4.0,399.2
3817,USA/MA-CDC-QDX25063116/2021,2021-05-17,B.1.533,1162892,1,3,9,True,True,True,True,False,27932,27926,27933,556812,522046,B.1,Unknown (R),179,2020-02-20,36.0,399.2
3818,USA/OH-CDC-LC0060427/2021,2021-05-17,B.1.533,1163726,1,2,5,True,True,True,True,True,21801,15280,21802,1120702,1129004,Unknown (R),Unknown (R),179,2020-02-20,0.0,442.24
3819,USA/PA-CDC-LC0060332/2021,2021-05-17,B.1.637,1163799,1,2,11,False,True,True,False,False,28862,28283,28863,948993,528172,B.1.637,B.1.1.7,179,2020-02-20,,432.0
3820,USA/PA-CDC-LC0063361/2021,2021-05-17,B.1.1.7,1163818,1,2,6,True,True,True,True,True,24506,23710,24507,902943,485405,B.1.1.7,Unknown,179,2020-02-20,0.0,380.1875
3821,USA/TX-CDC-LC0060324/2021,2021-05-17,P.1,1163948,1,2,9,True,False,False,False,False,23604,23526,23605,675889,994153,P.1,P.1,211623,2020-12-23,,129.66
3822,USA/VA-CDC-LC0060352/2021,2021-05-17,B.1.525,1164059,1,2,5,True,True,True,True,False,5869,4679,5870,353825,1058379,B.1.525,B.1.525,134192,2020-12-15,25.0,142.6
3823,USA/WA-CDC-LC0060242/2021,2021-05-17,B.1.1.7,1164222,2,2,12,True,False,False,False,False,27972,26150,27973,1119330,928691,P.1,B.1.1.7,179,2020-02-20,,447.2
3824,USA/WA-CDC-UW21051742040/2021,2021-05-17,B.1.351,1164289,2,2,14,False,True,True,True,True,2597,1346,2598,1035179,897657,Unknown (R),B.1.351,1484,2020-03-08,2.0,414.29714285714283
3825,USA/WA-CDC-UW21051792908/2021,2021-05-17,B.1.1.7,1164334,1,2,12,False,False,False,False,False,21663,19391,21664,788449,938699,Unknown (R),B.1.1.7,43626,2020-08-29,,240.45
3826,USA/WA-CDC-UW21051793118/2021,2021-05-17,B.1.1.7,1164336,1,2,5,True,True,True,True,True,21665,19391,21666,784480,809783,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,230.05
3827,USA/WA-CDC-UW21051796352/2021,2021-05-17,B.1.1.7,1164339,1,2,5,True,True,True,True,False,10195,2144,10196,1151405,1049838,Unknown (R),B.1.1.7,64513,2020-09-14,13.0,238.075
3828,Belgium/UZA-UA-CV2148314166/2021,2021-05-18,Q.7,1165251,1,2,7,True,True,True,True,True,25771,25572,25772,1030774,183528,Q.7,B.1.1.7,43626,2020-08-29,7.0,229.76999999999998
3829,Brazil/SP-IB_111153/2021,2021-05-18,P.1,1165463,4,2,5,False,True,True,True,False,14396,10611,14397,1152398,810577,P.1,P.1.13,260431,2021-01-22,4.0,115.56599999999999
3830,Chile/AR-96968/2021,2021-05-18,P.1,1165537,1,2,7,True,True,True,True,True,26491,26271,26492,1097961,1056971,P.1,P.1.10,211623,2020-12-23,0.0,135.45999999999998
3831,Germany/HE-RKI-I-159054/2021,2021-05-18,B.1.1.7,1167329,1,3,11,True,True,True,True,True,18171,11373,18172,1052882,847655,B.1.1.7,B.1.1.7,52294,2020-09-07,0.0,247.20000000000002
3832,Germany/HE-RKI-I-159054/2021,2021-05-18,B.1.1.7,1167329,1,3,11,True,True,True,True,True,27366,25579,27367,847655,1106056,B.1.1.7,B.1.1.7,52294,2020-09-07,0.0,247.20000000000002
3833,Germany/HE-RKI-I-159056/2021,2021-05-18,B.1.1.7,1167331,6,3,14,False,True,True,True,False,15026,11373,15027,1052881,838922,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,239.87499999999997
3834,Germany/HE-RKI-I-159056/2021,2021-05-18,B.1.1.7,1167331,6,3,14,False,True,True,True,False,27366,26623,27367,838922,1106050,B.1.1.7,B.1.1.7,178815,2020-12-26,32.0,137.46666666666667
3835,Germany/HE-RKI-I-159065/2021,2021-05-18,B.1.1.7,1167333,6,2,5,False,True,True,True,False,27366,26623,27367,987502,1106050,B.1.1.7,B.1.1.7,178815,2020-12-26,32.0,137.46666666666667
3836,Germany/NW-RKI-I-160370/2021,2021-05-18,B.1.1.7,1167824,2,2,5,True,True,True,True,True,28271,28078,28272,1053843,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,16.0,246.72500000000002
3837,Italy/APU-IZSPB-1275PT/2021,2021-05-18,B.1.1.7,1168514,2,2,9,True,True,True,True,True,2453,1269,2454,568170,392431,B.1.1.7,B.1.1.7,65357,2020-09-03,0.0,205.925
3838,Italy/CAM-TIGEM-IZSM-COLLI-13755/2021,2021-05-18,B.1.1.7,1168663,4,2,9,False,True,True,True,True,11291,11289,11292,653227,848038,B.1.1.7,B.1.1.7,64513,2020-09-14,10.0,201.47499999999997
3839,Italy/SIC-CQRC-21049594/2021,2021-05-18,B,1169000,2,2,12,False,True,True,False,False,24642,23710,24643,482692,15030,Unknown (R),B.1.1,179,2020-02-20,,380.52
