recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,oldest_child,oldest_child_pango,oldest_child_scorpio,oldest_child_time,oldest_child_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,is_rebar_recombinant,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4,k1000_muts
1341416,SRR21382433,1,1,1,27039,27259,2,COVID-ARTIC-V4.1,.,2022-08-15,09f82aca29,2,BA.4,Omicron (BA.5-like),222.8289610305289,2022-07-14,1341415,BA.4,Omicron (BA.5-like),190.0,2022-08-15,1296895,BF.3,Omicron (BA.5-like),337.0812386283964,2022-03-21,1299630,BA.4,Omicron (BA.5-like),284.0000000003001,2022-05-13,1341415,BA.4,Omicron (BA.5-like),190.0,2022-08-15,1189192,BA.5,Omicron (BA.5-like),357.0000216920677,2022-03-01,True,5,5,4,True,7
983066,SRR18812650,1,1,1,25048,27377,0,COVID-ARTIC-V4.1,.,2022-01-23,909ebe0185,2,BA.1.1,Omicron (BA.1-like),397.0,2022-01-20,983065,BA.1.1,Omicron (BA.1-like),394.0,2022-01-23,971445,BA.1.1,Omicron (BA.1-like),397.0000000001,2022-01-20,910662,BA.1.17.2,Omicron (BA.1-like),426.0000000001,2021-12-22,983065,BA.1.1,Omicron (BA.1-like),394.0,2022-01-23,791357,BA.1,Omicron (BA.1-like),476.7517358580432,2021-11-02,False,3,12,1,False,5
925211,SRR20860861,7,1,1,25048,27377,0,COVID-ARTIC-V4.1,.,2021-12-30,3ce34f9dbf,2,BA.1.1,Omicron (BA.1-like),426.0,2021-12-22,925210,BA.1.1,Omicron (BA.1-like),418.0,2021-12-30,859284,BA.1.1,Omicron (BA.1-like),475.98997303988574,2021-11-03,910662,BA.1.17.2,Omicron (BA.1-like),426.0000000001,2021-12-22,925210,BA.1.1,Omicron (BA.1-like),418.0,2021-12-30,791357,BA.1,Omicron (BA.1-like),476.7517358580432,2021-11-02,False,3,8,1,False,4
1030562,ERR8619597,166285,1,1,26859,27382,0,COVID-ARTIC-V4.1,4.1alt,2022-02-05,126ab14670,2,BA.2,Omicron (BA.2-like),395.210659793229,2022-01-22,1030561,BA.2,Omicron (BA.2-like),381.0,2022-02-05,902972,BA.2.10,Omicron (BA.2-like),430.0000000003,2021-12-18,891294,BA.1.1.18,Omicron (BA.1-like),434.0,2021-12-14,1188269,BA.2,Omicron (BA.2-like),389.6371681313116,2022-01-28,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,False,5,48,3,False,4
1381228,SRR21900689,1,1,1,27260,27382,3,COVID-ARTIC-V4.1,.,2022-09-26,5a704d50d2,2,BA.4,Omicron (BA.5-like),162.75613260265305,2022-09-12,1381227,BA.4,Omicron (BA.5-like),148.0,2022-09-26,1309186,BA.5.2.1,Omicron (BA.5-like),267.45835085495185,2022-05-30,843826,BA.2,Omicron (BA.2-like),536.7743834500397,2021-09-03,1381227,BA.4,Omicron (BA.5-like),148.0,2022-09-26,843826,BA.2,Omicron (BA.2-like),536.7743834500397,2021-09-03,True,4,16,4,True,8
1118591,ERR9263786,5,1,1,26859,27382,0,COVID-ARTIC-V4.1,4.1alt,2022-03-05,b56cac979a,2,BA.2,Omicron (BA.2-like),376.617222422407,2022-02-10,1118590,BA.2,Omicron (BA.2-like),353.0,2022-03-05,1000979,BA.2,Omicron (BA.2-like),388.0000000001,2022-01-29,932915,BA.1.15,Omicron (BA.1-like),412.0,2022-01-05,1211089,BA.2,Omicron (BA.2-like),358.2761143672223,2022-02-28,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,True,3,51,4,True,5
414488,DRR321268,5,2,1,26768,27390,1,COVID-ARTIC-V3,.,2021-08-13,c179e2745f,3,XC,.,582.9050610247295,2021-07-19,414486,XC,.,557.0,2021-08-13,269371,AY.29,Delta (B.1.617.2-like),644.0,2021-05-18,57543,B.1.1.7,Alpha (B.1.1.7-like),830.0,2020-11-13,414486,XC,.,557.0,2021-08-13,59,B.1,.,1120.016020087101,2020-01-28,True,5,41,15,True,38
1421539,SRR23024304,1,1,1,22943,27438,3,COVID-ARTIC-V4.1,.,2022-12-23,abf78e29f1,2,BQ.1,Omicron (BA.5-like),80.2162889786344,2022-12-03,1421538,BQ.1,Omicron (BA.5-like),60.0,2022-12-23,1376752,BQ.1,Omicron (BA.5-like),182.91191246260777,2022-08-23,1381320,BA.5.1.10,Omicron (BA.5-like),148.0,2022-09-26,1421538,BQ.1,Omicron (BA.5-like),60.0,2022-12-23,1189192,BA.5,Omicron (BA.5-like),357.0000216920677,2022-03-01,True,8,15,4,True,7
1312843,ERR10020846,1,1,1,27384,27438,0,COVID-ARTIC-V4.1,4.1alt,2022-07-20,0646893334,2,BA.5,Omicron (BA.5-like),227.6260518366221,2022-07-09,1312842,BA.5,Omicron (BA.5-like),216.0,2022-07-20,1279973,BA.5.1,Omicron (BA.5-like),239.0,2022-06-27,1161324,BA.2,Omicron (BA.2-like),337.0,2022-03-21,1312842,BA.5,Omicron (BA.5-like),216.0,2022-07-20,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,False,3,18,6,True,6
1389607,SRR22037240,2,2,1,27384,27438,2,COVID-ARTIC-V4.1,.,2022-10-09,13afaac1b4,3,BA.5,Omicron (BA.5-like),154.24775932925868,2022-09-20,1389605,BA.5,Omicron (BA.5-like),135.0,2022-10-09,1323358,BA.5.1.23,Omicron (BA.5-like),208.0,2022-07-28,1237363,BA.4,Omicron (BA.4-like),285.0,2022-05-12,1389605,BA.5,Omicron (BA.5-like),135.0,2022-10-09,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,True,4,12,8,True,9
1411996,ERR10666854,1,1,1,23278,27438,2,COVID-ARTIC-V4.1,4.1alt,2022-11-29,f09c9264e7,2,BQ.1,Omicron (BA.5-like),88.22669020829638,2022-11-25,1411995,BQ.1,Omicron (BA.5-like),84.0,2022-11-29,1402812,BQ.1,Omicron (BA.5-like),114.0,2022-10-30,1200476,BA.5.1,Omicron (BA.5-like),316.0,2022-04-11,1411995,BQ.1,Omicron (BA.5-like),84.0,2022-11-29,1189192,BA.5,Omicron (BA.5-like),357.0000216920677,2022-03-01,True,7,9,6,True,6
1348408,SRR21457722,1,1,1,25050,27438,1,COVID-ARTIC-V4.1,.,2022-08-22,2e2b5a4e35,2,BA.5.1,Omicron (BA.5-like),186.2773557035405,2022-08-19,1348407,BA.5.1,Omicron (BA.5-like),183.0,2022-08-22,1339075,BA.5.2,Omicron (BA.5-like),192.0,2022-08-13,1335022,BA.5.1.25,Omicron (BA.5-like),197.0,2022-08-08,1348407,BA.5.1,Omicron (BA.5-like),183.0,2022-08-22,1189192,BA.5,Omicron (BA.5-like),357.0000216920677,2022-03-01,True,3,14,7,True,7
1358271,SRR21834646,1,1,1,27384,27494,2,COVID-ARTIC-V4.1,.,2022-09-02,2919aaa113,2,BA.5.2.1,Omicron (BA.5-like),173.0,2022-09-01,1358270,BA.5.2.1,Omicron (BA.5-like),172.0,2022-09-02,1357571,BA.5.2.1,Omicron (BA.5-like),173.0000000001,2022-09-01,1225507,BA.4.1,Omicron (BA.4-like),348.3596574256754,2022-03-10,1358270,BA.5.2.1,Omicron (BA.5-like),172.0,2022-09-02,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,True,5,9,10,True,8
383230,SRR15493514,16,1,1,27113,27507,1,COVID-ARTIC-V3,.,2021-08-02,67b3e371dc,2,AY.75,Delta (B.1.617.2-like),578.539343102349,2021-07-23,383229,AY.75,Delta (B.1.617.2-like),568.0,2021-08-02,326314,AY.75,Delta (B.1.617.2-like),618.4921115189622,2021-06-13,363600,AY.25.1,Delta (B.1.617.2-like),589.2323061138065,2021-07-12,383229,AY.75,Delta (B.1.617.2-like),568.0,2021-08-02,220186,B.1.617.2,Delta (B.1.617.2-like),932.8220700506456,2020-08-03,False,3,29,6,True,7
913020,SRR17813172,1,1,1,26895,27556,0,COVID-ARTIC-V3,.,2021-12-23,5d75f54868,2,AY.119,Delta (B.1.617.2-like),427.0,2021-12-21,913019,AY.119,Delta (B.1.617.2-like),425.0,2021-12-23,909000,AY.119,Delta (B.1.617.2-like),427.0000000001,2021-12-21,329013,AY.120.1,Delta (B.1.617.2-like),589.0,2021-07-12,913019,AY.119,Delta (B.1.617.2-like),425.0,2021-12-23,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,3,17,2,False,4
510915,SRR16928822,2,1,1,25735,27556,2,COVID-ARTIC-V3,.,2021-09-10,1378980e86,2,AY.120.1,Delta (B.1.617.2-like),538.1834354699427,2021-09-01,510914,AY.120.1,Delta (B.1.617.2-like),529.0,2021-09-10,380409,AY.120.1,Delta (B.1.617.2-like),569.0000000002001,2021-08-01,329013,AY.120.1,Delta (B.1.617.2-like),589.0,2021-07-12,510914,AY.120.1,Delta (B.1.617.2-like),529.0,2021-09-10,298065,AY.120.1,Delta (B.1.617.2-like),693.0000000005002,2021-03-30,False,0,4,2,False,6
408173,SRR15585515,2,2,1,27508,27557,1,COVID-ARTIC-V3,.,2021-08-10,ef4710d58f,3,AY.25.1,Delta (B.1.617.2-like),571.8055073434738,2021-07-30,408171,AY.25.1,Delta (B.1.617.2-like),560.0,2021-08-10,357616,AY.25.1,Delta (B.1.617.2-like),576.0,2021-07-25,329013,AY.120.1,Delta (B.1.617.2-like),589.0,2021-07-12,408171,AY.25.1,Delta (B.1.617.2-like),560.0,2021-08-10,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,4,10,1,False,5
394632,SRR15583342,40,1,1,22228,27604,1,COVID-ARTIC-V3,.,2021-08-05,13a17f1e80,2,B.1.617.2,Delta (B.1.617.2-like),583.9977955047839,2021-07-18,394631,B.1.617.2,Delta (B.1.617.2-like),565.0,2021-08-05,250694,AY.39,Delta (B.1.617.2-like),664.0000000006005,2021-04-28,313181,AY.62,Delta (B.1.617.2-like),657.8665090189146,2021-05-05,394631,B.1.617.2,Delta (B.1.617.2-like),565.0,2021-08-05,220186,B.1.617.2,Delta (B.1.617.2-like),932.8220700506456,2020-08-03,True,2,21,6,True,6
419161,ERR6643654,2,1,1,17042,27656,1,COVID-ARTIC-V3,3,2021-08-15,02750207cf,2,AY.4,Delta (AY.4-like),569.0,2021-08-01,419160,AY.4,Delta (AY.4-like),555.0,2021-08-15,361368,AY.4,Delta (AY.4-like),574.0,2021-07-27,378632,AY.4,Delta (AY.4-like),569.0000000001,2021-08-01,419160,AY.4,Delta (AY.4-like),555.0,2021-08-15,238065,AY.4,Delta (AY.4-like),838.2123234434878,2020-11-05,False,0,6,6,True,6
467049,SRR16684178,1,1,1,20719,27739,0,COVID-ARTIC-V3,.,2021-08-30,a478c83f19,2,AY.44,Delta (B.1.617.2-like),566.2730573788721,2021-08-04,467048,AY.44,Delta (B.1.617.2-like),540.0,2021-08-30,323650,AY.44,Delta (B.1.617.2-like),593.0000000002001,2021-07-08,299814,AY.14,Delta (B.1.617.2-like),659.0000000002001,2021-05-03,467048,AY.44,Delta (B.1.617.2-like),540.0,2021-08-30,220186,B.1.617.2,Delta (B.1.617.2-like),932.8220700506456,2020-08-03,False,2,25,5,True,4
1321052,ERR10032066,9,1,1,27384,27739,2,COVID-ARTIC-V4.1,4.1alt,2022-07-26,ee492146d2,2,BF.24,Omicron (BA.5-like),276.44407326956247,2022-05-21,1321051,BF.24,Omicron (BA.5-like),210.0,2022-07-26,1244137,BF.24,Omicron (BA.5-like),304.23203598407395,2022-04-23,1215594,BA.2,Omicron (BA.2-like),386.82148781682446,2022-01-31,1333988,BF.24,Omicron (BA.5-like),267.21480537496086,2022-05-30,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,False,5,16,5,True,7
443499,ERR6765742,1,1,1,22035,27739,1,COVID-AMPLISEQ-V1,3,2021-08-24,88178488bd,2,AY.4,Delta (AY.4-like),559.0231940803591,2021-08-11,443498,AY.4,Delta (AY.4-like),546.0,2021-08-24,377896,AY.4,Delta (AY.4-like),611.0,2021-06-20,371725,AY.4,Delta (AY.4-like),585.3901853634334,2021-07-16,443498,AY.4,Delta (AY.4-like),546.0,2021-08-24,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,0,4,False,5
1406297,SRR22896031,1,1,1,27384,27788,2,COVID-ARTIC-V4.1,.,2022-11-07,c144c09eac,2,BF.7.4.1,Omicron (BA.5-like),114.95027769181787,2022-10-30,1406296,BF.7.4.1,Omicron (BA.5-like),106.0,2022-11-07,1376181,BF.7.4.1,Omicron (BA.5-like),154.0,2022-09-20,1329914,BA.4.1,Omicron (BA.4-like),255.37117832786765,2022-06-11,1406296,BF.7.4.1,Omicron (BA.5-like),106.0,2022-11-07,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,True,8,16,9,True,11
1302531,SRR21236763,1,1,1,27384,27788,1,COVID-ARTIC-V4.1,.,2022-07-12,ff553ad764,2,BA.5.2,Omicron (BA.5-like),239.3618849655388,2022-06-27,1302530,BA.5.2,Omicron (BA.5-like),224.0,2022-07-12,1242777,BA.5.2,Omicron (BA.5-like),347.7641325915393,2022-03-11,1184832,BA.4.1,Omicron (BA.4-like),329.0,2022-03-29,1302530,BA.5.2,Omicron (BA.5-like),224.0,2022-07-12,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,True,4,9,6,True,7
251428,SRR16729055,1,1,1,26788,27874,3,COVID-ARTIC-V3,.,2021-04-28,ef6a60201e,2,B.1.1.7,Alpha (B.1.1.7-like),677.7652996831721,2021-04-15,251427,B.1.1.7,Alpha (B.1.1.7-like),664.0,2021-04-28,216630,B.1.1.7,Alpha (B.1.1.7-like),737.7535469095468,2021-02-14,95709,B.1.1.7,Alpha (B.1.1.7-like),820.9474627454109,2020-11-23,251427,B.1.1.7,Alpha (B.1.1.7-like),664.0,2021-04-28,45989,B.1.1.7,Alpha (B.1.1.7-like),1000.1417642390926,2020-05-27,False,0,7,1,False,7
44468,ERR4802533,2,1,1,25618,27874,2,COVID-ARTIC-V3,3,2020-10-22,2fc1521dbf,2,B.1.1.308,.,874.203094472872,2020-09-30,44467,B.1.1.308,.,852.0,2020-10-22,31188,B.1.1.308,.,937.7865064701772,2020-07-29,11180,B.1.1.29,.,1028.0,2020-04-29,44467,B.1.1.308,.,852.0,2020-10-22,98,B.1.1,.,1120.000082201105,2020-01-28,False,2,6,1,False,6
1166157,SRR21346640,1,1,1,25417,27874,2,COVID-ARTIC-V4.1,.,2022-03-22,4b480b9fdc,2,BA.2.12.1,Omicron (BA.2-like),347.7190993467972,2022-03-11,1166156,BA.2.12.1,Omicron (BA.2-like),336.0,2022-03-22,1115252,BA.2.12.1,Omicron (BA.2-like),396.0000000002002,2022-01-21,1065870,BA.2.10,Omicron (BA.2-like),372.0,2022-02-14,1166156,BA.2.12.1,Omicron (BA.2-like),336.0,2022-03-22,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,False,3,8,2,False,7
1065871,ERR8759440,4,1,1,27384,27874,1,COVID-ARTIC-V4.1,4.1alt,2022-02-14,26326c2abf,2,BA.2.10,Omicron (BA.2-like),386.6720176614521,2022-01-31,1065870,BA.2.10,Omicron (BA.2-like),372.0,2022-02-14,951361,BA.2.10,Omicron (BA.2-like),430.0,2021-12-18,908530,BA.1.17.2,Omicron (BA.1-like),427.0000000003,2021-12-21,1065870,BA.2.10,Omicron (BA.2-like),372.0,2022-02-14,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,False,5,52,1,False,5
1383981,SRR21889729,1,1,1,26823,27874,3,COVID-ARTIC-V4.1,.,2022-09-30,aee51676cc,2,CM.4,Omicron (BA.2-like),145.7395371338743,2022-09-29,1383980,CM.4,Omicron (BA.2-like),144.0,2022-09-30,1379028,CM.4,Omicron (BA.2-like),151.0,2022-09-23,1065870,BA.2.10,Omicron (BA.2-like),372.0,2022-02-14,1383980,CM.4,Omicron (BA.2-like),144.0,2022-09-30,1436802,B.1.1.529,Probable Omicron (Unassigned),957.9818797214036,2020-07-09,False,4,28,1,False,7
936638,SRR21145046,4,1,1,23665,27874,1,COVID-ARTIC-V4.1,.,2022-01-07,cc42bc539d,2,BA.1.1,Omicron (BA.1-like),427.0000000002,2021-12-21,936637,BA.1.1,Omicron (BA.1-like),410.0,2022-01-07,876807,BA.1.1,Omicron (BA.1-like),438.0000000001,2021-12-10,908530,BA.1.17.2,Omicron (BA.1-like),427.0000000003,2021-12-21,2735861,BA.1.1,Omicron (BA.1-like),427.0000000001,2021-12-21,791357,BA.1,Omicron (BA.1-like),476.7517358580432,2021-11-02,False,3,11,2,False,5
749380,SRR21322647,1,1,1,27605,27875,0,COVID-ARTIC-V4.1,.,2021-11-10,eaeb0f9014,2,AY.39.1,Delta (B.1.617.2-like),486.69842320532,2021-10-23,749379,AY.39.1,Delta (B.1.617.2-like),468.0,2021-11-10,696880,AY.39.1,Delta (B.1.617.2-like),503.82551726723375,2021-10-06,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,749379,AY.39.1,Delta (B.1.617.2-like),468.0,2021-11-10,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,11,2,False,4
736357,ERR7409686,1,1,1,27391,27875,1,COVID-ARTIC-V4.1,4,2021-11-08,3296281f12,2,AY.5,Delta (B.1.617.2-like),479.0685227237002,2021-10-30,736356,AY.5,Delta (B.1.617.2-like),470.0,2021-11-08,632752,AY.5,Delta (B.1.617.2-like),496.0,2021-10-13,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,736356,AY.5,Delta (B.1.617.2-like),470.0,2021-11-08,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,7,1,False,5
731990,ERR7585066,1,1,1,27006,27875,0,COVID-ARTIC-V3,3,2021-11-07,7699fe1e2e,2,AY.4,Delta (AY.4-like),518.9036668474706,2021-09-21,731989,AY.4,Delta (AY.4-like),471.0,2021-11-07,378843,AY.4,Delta (AY.4-like),569.0,2021-08-01,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,731989,AY.4,Delta (AY.4-like),471.0,2021-11-07,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,7,2,False,4
813563,ERR7561646,1,1,1,25553,27875,1,COVID-ARTIC-V4.1,4,2021-11-25,d528470a18,2,AY.46.5,Delta (B.1.617.2-like),462.5137844637946,2021-11-16,813562,AY.46.5,Delta (B.1.617.2-like),453.0,2021-11-25,691270,AY.46.5,Delta (B.1.617.2-like),480.0000000001,2021-10-29,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,813562,AY.46.5,Delta (B.1.617.2-like),453.0,2021-11-25,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,12,2,False,5
822053,ERR7645856,7,2,1,23681,27875,0,COVID-ARTIC-V4.1,4,2021-11-27,029f7dfa7d,3,AY.4,Delta (AY.4-like),465.1397612390068,2021-11-13,822051,AY.4,Delta (AY.4-like),451.0,2021-11-27,606392,AY.4,Delta (AY.4-like),503.0,2021-10-06,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,822051,AY.4,Delta (AY.4-like),451.0,2021-11-27,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,11,2,False,4
874316,ERR7787700,1,1,1,22330,27875,1,COVID-ARTIC-V4.1,4,2021-12-09,12f6be1114,2,AY.4,Delta (AY.4-like),448.8296309492272,2021-11-30,874315,AY.4,Delta (AY.4-like),439.0,2021-12-09,741484,AY.4,Delta (AY.4-like),469.0,2021-11-09,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,874315,AY.4,Delta (AY.4-like),439.0,2021-12-09,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,14,1,False,5
400258,ERR6639646,5,1,1,21847,27875,2,COVID-ARTIC-V3,3,2021-08-07,0f29d548b7,2,AY.4,Delta (AY.4-like),578.6142001565493,2021-07-23,400257,AY.4,Delta (AY.4-like),563.0000000001,2021-08-07,269491,AY.4,Delta (AY.4-like),644.0000000002001,2021-05-18,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,400257,AY.4,Delta (AY.4-like),563.0000000001,2021-08-07,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,7,2,False,6
598035,ERR7035845,1,1,1,27144,27875,0,COVID-ARTIC-V3,3,2021-10-04,7c2cf805e3,2,AY.4.2,Delta (AY.4.2-like),509.0,2021-09-30,598034,AY.4.2,Delta (AY.4.2-like),505.0,2021-10-04,585670,AY.4.2,Delta (AY.4.2-like),509.0000000001,2021-09-30,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,598034,AY.4.2,Delta (AY.4.2-like),505.0,2021-10-04,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,15,2,False,4
505415,SRR16222759,3,1,1,27508,27875,0,COVID-ARTIC-V3,.,2021-09-09,0528ab660f,2,AY.25.1,Delta (B.1.617.2-like),583.1731858517163,2021-07-18,505414,AY.25.1,Delta (B.1.617.2-like),530.0,2021-09-09,467548,AY.25.1,Delta (B.1.617.2-like),620.4486707917902,2021-06-11,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,505414,AY.25.1,Delta (B.1.617.2-like),530.0,2021-09-09,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,9,2,False,4
589888,ERR7033626,2,1,1,25689,27875,1,COVID-ARTIC-V3,3,2021-10-01,71abf17283,2,AY.6,Delta (B.1.617.2-like),519.1926405386023,2021-09-20,589887,AY.6,Delta (B.1.617.2-like),508.0,2021-10-01,425831,AY.6,Delta (B.1.617.2-like),552.0000000002001,2021-08-18,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,589887,AY.6,Delta (B.1.617.2-like),508.0,2021-10-01,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,8,2,False,5
586363,ERR7021445,1,1,1,25804,27875,1,COVID-ARTIC-V3,3,2021-09-30,2208a709d8,2,AY.4.1,Delta (AY.4-like),519.1235871528734,2021-09-20,586362,AY.4.1,Delta (AY.4-like),509.0,2021-09-30,478125,AY.4.1,Delta (AY.4-like),537.0000000001,2021-09-02,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,586362,AY.4.1,Delta (AY.4-like),509.0,2021-09-30,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,13,2,False,5
665336,ERR7268636,1,1,1,24596,27875,0,COVID-ARTIC-V4.1,4,2021-10-22,9f9c27146e,2,AY.4,Delta (AY.4-like),511.04789244991576,2021-09-28,665335,AY.4,Delta (AY.4-like),487.0,2021-10-22,501743,AY.4,Delta (AY.4-like),576.1196230829993,2021-07-25,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,665335,AY.4,Delta (AY.4-like),487.0,2021-10-22,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,9,2,False,4
820694,ERR7608959,1,1,1,26456,27875,0,COVID-ARTIC-V4.1,4,2021-11-27,b34fa6d6b6,2,AY.4,Delta (AY.4-like),473.9593879345996,2021-11-05,820693,AY.4,Delta (AY.4-like),451.0,2021-11-27,653803,AY.4,Delta (AY.4-like),508.7352519949884,2021-10-01,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,820693,AY.4,Delta (AY.4-like),451.0,2021-11-27,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,9,2,False,4
579202,SRR16559270,1,1,1,14015,27875,1,COVID-ARTIC-V3,.,2021-09-28,6ae4420d5f,2,AY.44,Delta (B.1.617.2-like),521.6050873446237,2021-09-18,579201,AY.44,Delta (B.1.617.2-like),511.0,2021-09-28,452056,AY.44,Delta (B.1.617.2-like),544.0,2021-08-26,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,579201,AY.44,Delta (B.1.617.2-like),511.0,2021-09-28,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,6,1,False,5
819037,ERR7712574,2,1,1,21847,27875,2,COVID-ARTIC-V4.1,3,2021-11-26,413919e19e,2,AY.4,Delta (AY.4-like),471.66767956219707,2021-11-07,819036,AY.4,Delta (AY.4-like),452.0,2021-11-26,491311,AY.4,Delta (AY.4-like),533.0000000001,2021-09-06,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,819036,AY.4,Delta (AY.4-like),452.0,2021-11-26,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,9,2,False,6
356439,ERR6416444,11,1,1,23626,27875,0,COVID-ARTIC-V3,3,2021-07-25,1adefa6f1f,2,AY.4,Delta (AY.4-like),597.2508329824959,2021-07-04,356438,AY.4,Delta (AY.4-like),576.0,2021-07-25,330892,AY.4,Delta (AY.4-like),607.0,2021-06-24,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,356438,AY.4,Delta (AY.4-like),576.0,2021-07-25,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,7,2,False,4
790878,SRR21322204,1,1,1,27372,27875,1,COVID-ARTIC-V4.1,.,2021-11-19,d3ce24bf9f,2,AY.113,Delta (B.1.617.2-like),464.37052758493866,2021-11-14,790877,AY.113,Delta (B.1.617.2-like),459.0,2021-11-19,754378,AY.113,Delta (B.1.617.2-like),467.0,2021-11-11,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,790877,AY.113,Delta (B.1.617.2-like),459.0,2021-11-19,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,9,2,False,5
473494,ERR6692685,10,1,1,25615,27875,0,COVID-ARTIC-V3,3,2021-09-01,3865461e94,2,AY.4.2,Delta (AY.4.2-like),560.4100048471754,2021-08-10,473493,AY.4.2,Delta (AY.4.2-like),538.0,2021-09-01,347714,AY.4.2,Delta (AY.4.2-like),579.0,2021-07-22,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,473493,AY.4.2,Delta (AY.4.2-like),538.0,2021-09-01,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,9,2,False,4
326037,ERR6333468,1,1,1,22052,27875,0,COVID-ARTIC-V3,3,2021-07-10,bb1c0ec6b1,2,AY.4,Delta (AY.4-like),599.6693865670894,2021-07-02,326036,AY.4,Delta (AY.4-like),591.0,2021-07-10,301543,AY.4,Delta (AY.4-like),607.0000000003001,2021-06-24,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,326036,AY.4,Delta (AY.4-like),591.0,2021-07-10,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,2,9,1,False,4
