,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,num_mutations,interval_left,interval_right,mrca,mrca_date
1835,Germany/un-RKI-I-060053/2021,2021-03-23,B.1.1.7,647835,2,2,3,True,True,True,True,True,0,27385,28095,363410,2021-02-03
1836,USA/MD-IGS-052107600187A/2021,2021-03-17,B.1.1.7,598948,59,2,3,True,True,True,True,True,0,26694,28095,64513,2020-09-14
1837,France/IDF-HMN-21042020244/2021,2021-04-02,Q.7,745856,1,2,9,True,True,True,True,True,6,27041,28095,64513,2020-09-14
1838,Slovenia/08-076368-MB/2021,2021-03-22,B.1.1.7,638911,2,2,5,True,True,True,True,False,2,24507,28095,179,2020-02-20
1839,Germany/BY-RKI-I-036395/2021,2021-03-03,B.1.1.7,488221,1,2,3,True,True,True,True,True,0,18745,28095,179,2020-02-20
1840,Italy/CAM-AMES-46-30/2021,2021-03-10,B.1.1.7,538358,2,2,3,True,True,True,True,True,0,8190,28095,179,2020-02-20
1841,Germany/NW-RKI-I-060726/2021,2021-03-17,B.1.351,594605,5,2,12,True,True,True,True,False,9,26457,28095,43626,2020-08-29
1842,Germany/HH-RKI-I-024261/2021,2021-02-19,B.1.1.7,411680,1,2,5,True,True,True,True,False,2,25003,28095,64513,2020-09-14
1843,USA/FL-CDC-ASC210036842/2021,2021-04-30,B,1021773,1,2,4,True,True,True,True,True,1,23404,28095,1,2019-12-26
1844,Germany/NW-RKI-I-024245/2021,2021-02-15,B.1.1.7,384211,1,2,3,True,True,True,True,False,0,26605,28095,93328,2020-10-14
1845,Germany/BY-RKI-I-034927/2021,2021-02-18,B.1.1.7,405151,1,2,5,True,True,True,True,True,2,27264,28095,64513,2020-09-14
1846,Germany/RP-RKI-I-031114/2021,2021-02-27,B.1.1.7,462736,1,2,6,True,True,True,True,True,3,27507,28095,43626,2020-08-29
1847,Switzerland/GE-32967707/2021,2021-01-13,B.1.1.7,218354,3,2,3,True,True,True,True,True,0,20845,28095,64513,2020-09-14
1848,Switzerland/BE-ETHZ-470057/2021,2021-01-19,B.1.1,242496,5,2,12,True,True,True,True,True,9,28049,28095,179,2020-02-20
1849,Switzerland/SO-ETHZ-500720/2021,2021-02-14,B.1.1.28,376578,9,2,12,True,True,True,True,True,9,28049,28095,179,2020-02-20
1850,USA/UT-UPHL-2101178518/2020,2020-12-31,B.1.1.7,171657,207,2,3,True,True,True,True,True,0,25136,28095,43626,2020-08-29
1851,UnitedArabEmirates/4302/2020,2020-12-27,B.1.1.7,158913,279,2,8,True,True,True,True,False,5,24915,28095,179,2020-02-20
1852,USA/AR-UMGC-4639/2021,2021-06-29,AY.26,1442714,3,2,5,True,True,True,True,False,2,23272,28111,697686,2021-03-15
1853,USA/AR-UMGC-4707/2021,2021-06-25,AY.26,1408830,5,2,8,True,True,True,True,True,5,28049,28111,179,2020-02-20
1854,Ecuador/USFQ-1578/2021,2021-06-24,B.1.1,1397217,1,2,9,True,True,True,True,False,6,26521,28111,1,2019-12-26
1855,Mexico/TAM_LANGEBIO_IMSS_67638-NC/2021,2021-06-20,B.1.1.7,1368978,1,2,3,True,True,True,True,True,0,28076,28111,64513,2020-09-14
1856,USA/TX-CDC-FG-038248/2021,2021-06-21,B.1.1.7,1377787,1,2,4,True,True,True,True,False,1,28076,28111,43626,2020-08-29
1857,USA/AR-UMGC-4673/2021,2021-06-21,B.1.617.2,1376591,4,2,11,True,True,True,True,False,8,27753,28111,5867,2020-02-22
1858,Belgium/Jessa_55-2121-000956/2021,2021-05-30,B.1.1.7,1238734,1,2,4,True,True,True,True,True,1,27164,28111,43626,2020-08-29
1859,SouthKorea/KDCA4151/2021,2021-05-02,B.1.1.7,1033109,1,2,5,True,True,True,True,False,2,24445,28111,1,2019-12-26
1860,USA/IN-CDC-2-4282927/2021,2021-04-21,B.1.1.519,936296,3,2,3,True,True,True,True,True,0,24922,28111,127383,2020-11-13
1861,USA/MN-CDC-IBX178429987455/2021,2021-04-10,B.1.1.7,825043,1,2,4,True,True,True,True,True,1,28096,28111,179,2020-02-20
1862,USA/MD-IGS-012110604191A/2021,2021-04-16,B.1.1.7,889284,1,2,10,True,True,True,True,True,7,25688,28111,43626,2020-08-29
1863,USA/TX-HMH-MCoV-44235/2021,2021-05-01,B.1.1.7,1030294,1,2,10,True,True,True,True,False,7,25908,28111,179,2020-02-20
1864,Mexico/CMX-INMEGEN-INDRE-05-03-209/2021,2021-05-09,B.1.1.7,1095850,2,2,4,True,True,True,True,True,1,27464,28111,43626,2020-08-29
1865,Belgium/UZA-UA-CV2113958281/2021,2021-03-31,B.1.1.7,723372,1,2,4,True,True,True,True,False,1,27801,28111,1,2019-12-26
1866,USA/WI-CDC-LC0038195/2021,2021-03-30,B.1.1.7,722379,24,2,3,True,True,True,True,True,0,22885,28111,525488,2021-02-02
1867,USA/NY-CDC-ASC210029530/2021,2021-04-21,P.1,937845,3,2,6,True,True,True,True,False,3,25414,28111,179,2020-02-20
1868,USA/VA-CDC-LC0061020/2021,2021-05-11,B.1.1.7,1121401,1,2,4,True,True,True,True,True,1,27599,28111,43626,2020-08-29
1869,USA/NJ-CDC-LC0063540/2021,2021-05-18,B.1.1.7,1172064,1,2,3,True,True,True,True,True,0,28002,28111,67434,2020-10-04
1870,USA/IN-INSPHL-00979/2021,2021-04-16,B.1.1.519,889016,4,2,6,True,True,True,True,True,3,28088,28111,179,2020-02-20
1871,USA/IN-INSPHL-00980/2021,2021-04-16,B.1.427,889018,1,2,4,True,True,True,True,True,1,28088,28111,179,2020-02-20
1872,Germany/BW-RKI-I-035847/2021,2021-03-05,B.1.1.7,503088,4,2,4,True,True,True,True,False,1,16609,28111,43626,2020-08-29
1873,Belgium/AZDelta17031-2106R/2021,2021-02-14,B,374004,9,2,5,True,True,True,True,False,2,25786,28111,1,2019-12-26
1874,Spain/CT-HUVH-E06676/2021,2021-03-19,B.1.1.7,614949,1,2,5,True,True,True,True,True,2,20704,28111,43626,2020-08-29
1875,USA/CA-IGI-3733/2021,2021-03-29,B.1.1.7,706649,27,2,9,True,True,True,True,True,6,25470,28111,43626,2020-08-29
1876,Spain/CT-HUVH-196155/2021,2021-02-18,B.1.177,406838,3,2,7,True,True,True,True,True,4,26802,28111,179,2020-02-20
1877,Turkey/HSGM-B12216/2021,2021-05-07,B.1.1.7,1085688,1,2,10,True,True,True,True,True,7,28049,28111,179,2020-02-20
1878,Spain/CT-HUVH-23463/2021,2021-01-18,B.1.1.7,237883,1,2,6,True,True,True,True,False,3,19165,28111,179,2020-02-20
1879,Israel/CVL-2400/2021,2021-01-13,B.1.1.7,217911,2,2,20,True,True,True,True,True,17,28049,28111,179,2020-02-20
1880,Germany/NW-RKI-I-100985/2021,2021-04-23,B.1.1.7,951548,2,2,6,True,True,True,True,True,3,27385,28131,66845,2020-10-03
1881,Belgium/UZA-UA-CV2093040031/2021,2021-05-17,B.1.1.7,1151925,1,2,4,True,True,True,True,True,1,28112,28167,43626,2020-08-29
1882,USA/NJ-CDC-LC0038247/2021,2021-03-31,P.1.12,731475,1,2,7,True,True,True,True,True,4,26897,28167,179,2020-02-20
1883,USA/PA-CDC-LC0048497/2021,2021-04-16,B.1.1.7,890488,1,2,3,True,True,True,True,False,0,19391,28167,179,2020-02-20
1884,USA/IL-CDC-LC0048447/2021,2021-04-15,B.1.617.2,879368,2,2,8,True,True,True,True,True,5,27753,28167,5867,2020-02-22
1885,USA/TX-CDC-QDX23654276/2021,2021-04-04,B.1.526,763570,2,2,4,True,True,True,True,False,1,18158,28191,6502,2020-03-10
1886,USA/MI-UM-10038991359/2021,2021-03-27,B.1,690755,1,2,14,True,True,True,True,True,11,28112,28194,179,2020-02-20
1887,Slovenia/17-017089-KR/2021,2021-03-10,B.1.258.17,539707,1,2,6,True,True,True,True,True,3,25947,28209,280486,2021-01-22
1888,Luxembourg/LNS4533922/2021,2021-01-19,B.1,242218,10,2,11,True,True,True,True,True,8,14268,28211,191834,2020-12-01
1889,Ghana/WACCBIP-GS119/2021,2021-01-07,B.1.533,193436,11,2,8,True,True,True,True,False,5,25905,28211,179,2020-02-20
1890,USA/WA-UW-21043067629/2021,2021-04-30,B.1.1.7,1024613,1,2,7,True,True,True,True,True,4,28086,28233,64513,2020-09-14
1891,Netherlands/NH-EMC-200/2021,2021-04-24,B.1.1.7,961393,2,2,4,True,True,True,True,True,1,21860,28233,97302,2020-10-25
1892,Netherlands/ZE-RIVM-32250/2021,2021-04-30,B.1.1.7,1019809,2,2,7,True,True,True,True,True,4,23604,28233,435995,2021-02-23
1893,Netherlands/OV-RIVM-28578/2021,2021-04-12,B.1.1.7,841007,12,2,4,True,True,True,True,True,1,14182,28233,66845,2020-10-03
1894,England/QEUH-14BBDE8/2021,2021-04-01,B.1.1.7,734861,18,2,5,True,True,True,True,True,2,27470,28233,66845,2020-10-03
1895,England/QEUH-14091B2/2021,2021-03-18,B.1.1.7,602369,1,2,3,True,True,True,True,True,0,26417,28233,97302,2020-10-25
1896,Netherlands/DR-RIVM-20073/2021,2021-03-14,B.1.1.7,566315,9,2,3,True,True,True,True,True,0,14126,28233,66845,2020-10-03
1897,England/QEUH-140948C/2021,2021-03-18,B.1.1.7,602378,1,2,7,True,True,True,True,True,4,4583,28233,64513,2020-09-14
1898,Poland/NIPH-NIH_ECDC-092/2021,2021-02-07,B.1.1,331575,1,2,11,True,True,True,True,True,8,21725,28233,179,2020-02-20
1899,USA/MN-CDC-IBX615809543122/2021,2021-05-05,B.1.637,1068301,2,2,8,True,True,True,True,True,5,28049,28237,141616,2020-12-18
1900,Netherlands/ZH-RIVM-40194/2021,2021-06-07,B.1.1.7,1298010,3,2,5,True,True,True,True,True,2,25907,28238,66845,2020-10-03
1901,Germany/HE-RKI-I-126926/2021,2021-04-22,B.1.1.7,941488,1,2,6,True,True,True,True,True,3,28096,28238,64513,2020-09-14
1902,Germany/HE-RKI-I-126951/2021,2021-04-22,B.1.1.7,941525,1,2,5,True,True,True,True,True,2,28096,28238,64513,2020-09-14
1903,Netherlands/NH-RIVM-30010/2021,2021-04-24,B.1.1.7,961403,2,2,7,True,True,True,True,True,4,20481,28238,97302,2020-10-25
1904,Germany/HE-RKI-I-126930/2021,2021-04-22,B.1.1.7,941498,1,2,7,True,True,True,True,True,4,28096,28238,64513,2020-09-14
1905,Germany/HE-RKI-I-126954/2021,2021-04-22,B.1.1.7,941532,1,2,13,True,True,True,True,True,10,28096,28238,64513,2020-09-14
1906,Netherlands/GE-RIVM-17541/2021,2021-03-08,B.1.1.7,521035,2,2,3,True,True,True,True,True,0,28234,28238,66845,2020-10-03
1907,Germany/NW-RKI-I-092541/2021,2021-04-15,B.1.1.7,875105,1,2,4,True,True,True,True,False,1,27510,28242,43626,2020-08-29
1908,Belgium/AZDelta11-22111_S12/2021,2021-01-16,B.1.1.7,226952,7,2,11,True,True,True,True,True,8,28241,28242,179,2020-02-20
1909,Sweden/10058328/2021,2021-04-19,B.1.1.7,912237,1,2,3,True,True,True,True,True,0,27690,28245,64513,2020-09-14
1910,USA/WA-UW-2021041365206/2021,2021-04-13,B.1.1.7,860759,2,2,4,True,True,True,True,True,1,28096,28245,43626,2020-08-29
1911,USA/MI-CDC-ASC210033351/2021,2021-04-25,B.1.1.7,968165,5,2,7,True,True,True,True,True,4,28096,28245,43626,2020-08-29
1912,Belgium/rega-4819/2021,2021-03-16,B.1.1.7,580307,2,2,3,True,True,True,True,True,0,23869,28245,66845,2020-10-03
1913,England/QEUH-14EE97F/2021,2021-04-10,B.1.1.7,820960,1,2,4,True,True,True,True,True,1,28096,28245,64513,2020-09-14
1914,Germany/NW-RKI-I-068744/2021,2021-03-31,B.1.1.7,725663,1,2,4,True,True,True,True,True,1,16375,28245,43626,2020-08-29
1915,France/IDF-HMN-21062140128/2021,2021-06-10,B.1.617.2,1316873,1,2,6,True,True,True,True,True,3,26682,28248,591284,2021-02-27
1916,Sweden/2634586313/2021,2021-06-01,B.1.1.7,1257335,13,2,8,True,True,True,True,True,5,25625,28251,124911,2020-12-11
1917,Italy/LAZ-INMI-536/2021,2021-04-21,B.1.1.7,932743,6,2,5,True,True,True,True,True,2,28246,28251,66845,2020-10-03
1918,Belgium/rega-4495/2021,2021-03-08,B.1.1.7,516796,1,2,4,True,True,True,True,True,1,28096,28251,43626,2020-08-29
1919,Romania/B-12728/2021,2021-05-03,B.1.1.7,1045202,1,2,8,True,True,True,True,True,5,28243,28251,66845,2020-10-03
1920,Ireland/MO-NVRL-e87IRL09132/2021,2021-03-10,B.1.1.7,538327,3,2,3,True,True,True,True,True,0,28246,28251,66845,2020-10-03
1921,Belgium/rega-4419/2021,2021-03-06,B.1.1.7,507946,1,2,4,True,True,True,True,True,1,27977,28251,43626,2020-08-29
1922,Belgium/rega-3757/2021,2021-02-24,B.1.1.7,439633,7,2,3,True,True,True,True,False,0,23674,28251,1,2019-12-26
1923,Ireland/D-NVRL-86IRL84462/2021,2021-03-06,P.1,509729,1,2,3,True,True,True,True,True,0,27385,28251,211623,2020-12-23
1924,USA/TX-HMH-MCoV-44270/2021,2021-05-01,B.1,1030312,1,2,4,True,True,True,True,False,1,28112,28254,179,2020-02-20
1925,Belgium/rega-4628/2021,2021-03-09,B.1.1.7,525774,1,2,3,True,True,True,True,True,0,16324,28254,43626,2020-08-29
1926,Germany/NW-RKI-I-060749/2021,2021-03-17,B.1.351,594608,1,2,17,True,True,True,True,True,14,28049,28254,179,2020-02-20
1927,Germany/NW-RKI-I-060826/2021,2021-03-17,B.1.351,594612,4,2,14,True,True,True,True,True,11,28049,28254,179,2020-02-20
1928,Belgium/rega-4350/2021,2021-03-01,B.1.1.7,469398,4,2,4,True,True,True,True,True,1,25127,28254,43626,2020-08-29
1929,Belgium/rega-4289/2021,2021-03-06,B.1.1.7,507936,3,2,4,True,True,True,True,True,1,14121,28254,43626,2020-08-29
1930,USA/MI-CDC-ASC210070543/2021,2021-04-12,B.1.1.7,845095,1,2,4,True,True,True,True,True,1,14218,28254,64513,2020-09-14
1931,Belgium/AZDelta22754-2105R/2021,2021-02-06,B.1.1.7,326999,2,2,7,True,True,True,True,True,4,28246,28254,179,2020-02-20
1932,Netherlands/ZH-RIVM-10572/2021,2021-01-19,B.1.1,242269,1,2,9,True,True,True,True,True,6,27945,28254,179,2020-02-20
1933,USA/MA-MGH-03637/2021,2021-01-15,B.1.110.3,226121,1,2,10,True,True,True,True,True,7,27965,28254,179,2020-02-20
1934,India/TG-CCMB-CIA1284/2021,2021-04-23,B.1.617.2,952810,1,2,9,True,True,True,True,True,6,28008,28256,5867,2020-02-22
1935,Belgium/AZDelta23112-2105R/2021,2021-02-06,B.1.1.7,327005,1,2,3,True,True,True,True,True,0,28246,28267,179,2020-02-20
1936,Slovenia/90-012922-NM/2021,2021-03-15,B.1.149,576204,4,2,10,True,True,True,True,True,7,28112,28269,179,2020-02-20
1937,USA/CA-Curative-017268/2021,2021-06-11,P.1.17,1323282,2,2,5,True,True,True,True,True,2,25414,28270,260431,2021-01-22
1938,USA/FL-Curative-031686/2021,2021-06-19,P.1,1365623,1,2,7,True,True,True,True,False,4,21921,28270,211623,2020-12-23
1939,USA/CA-Curative-008932/2021,2021-06-26,P.1,1416232,1,2,6,True,True,True,True,False,3,22842,28270,260431,2021-01-22
1940,SouthKorea/KDCA6086/2021,2021-06-23,B.1.619.1,1393939,1,2,32,True,True,True,True,True,29,27460,28271,5867,2020-02-22
1941,Canada/AB-ABPHL-21371/2021,2021-06-23,B.1.1.7,1388661,1,2,4,True,True,True,True,False,1,28112,28271,179,2020-02-20
1942,Germany/NW-RKI-I-181537/2021,2021-06-05,B.1.1.7,1283661,2,2,4,True,True,True,True,True,1,18253,28271,43626,2020-08-29
1943,SouthAfrica/KRISP-K018257/2021,2021-06-08,AY.122,1307058,1,2,12,True,True,True,True,True,9,27545,28271,694601,2021-03-08
1944,Germany/NW-RKI-I-181514/2021,2021-06-07,B.1.1.7,1297291,1,2,3,True,True,True,True,True,0,25187,28271,179,2020-02-20
1945,Slovenia/299158/2021,2021-06-23,B.1.1.7,1393782,2,2,3,True,True,True,True,True,0,27293,28271,179,2020-02-20
1946,Slovenia/300929/2021,2021-06-27,B.1.1.7,1421649,1,2,6,True,True,True,True,False,3,27528,28271,43626,2020-08-29
1947,Canada/AB-ABPHL-20340/2021,2021-06-17,AE.8,1350048,1,2,10,True,True,True,True,True,7,28255,28271,179,2020-02-20
1948,Germany/NW-RKI-I-160438/2021,2021-05-14,B.1.1.7,1138256,1,2,3,True,True,True,True,False,0,8957,28271,65357,2020-09-03
1949,SriLanka/CMC106462/2021,2021-05-17,Q.8,1161249,1,2,3,True,True,True,True,True,0,26740,28271,872443,2021-04-01
1950,Germany/NW-RKI-I-150923/2021,2021-05-08,B.1.1.7,1090403,2,2,3,True,True,True,True,True,0,25786,28271,613125,2021-02-16
1951,Germany/NW-RKI-I-150958/2021,2021-05-08,B.1.1.7,1090409,1,2,3,True,True,True,True,True,0,25786,28271,613125,2021-02-16
1952,Germany/NW-RKI-I-160370/2021,2021-05-18,B.1.1.7,1167824,2,2,5,True,True,True,True,True,2,26119,28271,65357,2020-09-03
1953,Germany/NW-RKI-I-142550/2021,2021-05-07,B.1.1.7,1082122,1,2,3,True,True,True,True,True,0,28255,28271,43626,2020-08-29
1954,Germany/NW-RKI-I-160437/2021,2021-05-16,B.1.1.7,1149300,1,2,4,True,True,True,True,False,1,27674,28271,65357,2020-09-03
1955,USA/FL-TGH-0509/2021,2021-05-17,B.1.1.7,1162516,1,2,3,True,True,True,True,True,0,25907,28271,43626,2020-08-29
1956,Germany/NW-RKI-I-150947/2021,2021-05-04,B.1.1.7,1053725,1,2,3,True,True,True,True,True,0,18132,28271,65357,2020-09-03
1957,Germany/BY-RKI-I-129784/2021,2021-04-29,B.1.1.7,1007328,1,2,3,True,True,True,True,False,0,18560,28271,43626,2020-08-29
1958,Germany/BW-RKI-I-181407/2021,2021-06-02,B.1.1.7,1262687,1,2,3,True,True,True,True,True,0,26802,28271,179,2020-02-20
1959,France/IDF-IPP11666/2021,2021-05-04,B.1.1.7,1052406,4,2,4,True,True,True,True,True,1,25786,28271,64512,2020-09-30
1960,Germany/NW-RKI-I-167443/2021,2021-05-22,B.1.1.7,1193979,1,2,3,True,True,True,True,False,0,28127,28271,65357,2020-09-03
1961,USA/GA-CDC-MMB08527544/2021,2021-04-28,B.1.1.7,1002229,1,2,5,True,True,True,True,True,2,28084,28271,179,2020-02-20
1962,Germany/NW-RKI-I-160407/2021,2021-05-15,B.1.1.7,1145109,1,2,4,True,True,True,True,True,1,6783,28271,179,2020-02-20
1963,Ecuador/UEES-INTERLAB-6660310/2021,2021-05-27,C.37,1222286,1,2,9,True,True,True,True,True,6,24139,28271,179,2020-02-20
1964,Germany/NW-RKI-I-160335/2021,2021-05-12,B.1.1.7,1124754,1,2,4,True,True,True,True,True,1,26874,28271,77527,2020-09-24
1965,Germany/NW-RKI-I-149392/2021,2021-04-30,B.1.1.7,1018184,7,2,3,True,True,True,True,True,0,26228,28271,179,2020-02-20
1966,Switzerland/SH-ETHZ-620202/2021,2021-05-08,B.1.1.7,1092262,1,2,5,True,True,True,True,True,2,27504,28271,512121,2021-01-07
1967,Germany/NW-RKI-I-160316/2021,2021-05-16,B.1.1.7,1149295,1,2,4,True,True,True,True,True,1,27798,28271,145189,2020-12-21
1968,Germany/NW-RKI-I-150940/2021,2021-05-08,B.1.1.7,1090405,1,2,3,True,True,True,True,False,0,24920,28271,65357,2020-09-03
1969,Germany/NW-RKI-I-181425/2021,2021-06-08,B.1.1.7,1305630,1,2,3,True,True,True,True,False,0,23427,28271,65357,2020-09-03
1970,Germany/NW-RKI-I-106462/2021,2021-04-21,B.1.1.7,931583,1,2,3,True,True,True,True,False,0,25786,28271,43626,2020-08-29
1971,Germany/NW-RKI-I-106488/2021,2021-04-21,B.1.1.7,931597,1,2,3,True,True,True,True,False,0,26728,28271,43626,2020-08-29
1972,France/HDF-IPP12587/2021,2021-05-11,B.1.1.7,1115085,1,2,6,True,True,True,True,True,3,26874,28271,64512,2020-09-30
1973,Germany/NW-RKI-I-160388/2021,2021-05-14,B.1.1.7,1138252,2,2,4,True,True,True,True,False,1,25625,28271,65357,2020-09-03
1974,Germany/BW-RKI-I-149540/2021,2021-04-29,B.1.1.7,1007134,1,2,3,True,True,True,True,True,0,28112,28271,179,2020-02-20
1975,Germany/NW-RKI-I-149368/2021,2021-05-03,B.1.1.7,1042612,1,2,4,True,True,True,True,True,1,17455,28271,65357,2020-09-03
1976,France/GES-IPP13518/2021,2021-05-25,B.1.1.7,1209481,13,2,3,True,True,True,True,True,0,10296,28271,65357,2020-09-03
1977,Germany/BW-RKI-I-149818/2021,2021-05-06,Q.7,1072076,4,2,3,True,True,True,True,True,0,18019,28271,179,2020-02-20
1978,USA/MN-CDC-IBX776920395464/2021,2021-04-28,B.1.1.7,1003361,1,2,5,True,True,True,True,True,2,28210,28271,179,2020-02-20
1979,Germany/NW-RKI-I-150904/2021,2021-05-10,B.1.1.7,1106377,1,2,3,True,True,True,True,True,0,24419,28271,179,2020-02-20
1980,Germany/NW-RKI-I-160354/2021,2021-05-14,B.1.1.7,1138246,1,2,7,True,True,True,True,True,4,26812,28271,179,2020-02-20
1981,Slovakia/UVZ_PL15_H1_10112/2021,2021-05-05,B.1.1.7,1065705,1,2,5,True,True,True,True,True,2,28112,28271,179,2020-02-20
1982,Belgium/UZA-UA-CV2132069090/2021,2021-04-04,B.1.1.7,759117,1,2,3,True,True,True,True,False,0,27846,28271,179,2020-02-20
1983,Germany/BW-RKI-I-149379/2021,2021-05-06,B.1.1.7,1071978,1,2,4,True,True,True,True,True,1,23781,28271,65357,2020-09-03
1984,Germany/BW-RKI-I-181472/2021,2021-06-10,B.1.1.7,1317043,1,2,3,True,True,True,True,True,0,23626,28271,179,2020-02-20
1985,Germany/BW-RKI-I-149580/2021,2021-05-06,B.1.1.7,1072022,1,2,4,True,True,True,True,False,1,27945,28271,65357,2020-09-03
1986,USA/MN-CDC-IBX232966978205/2021,2021-05-04,B.1.427,1058648,2,2,5,True,True,True,True,False,2,25689,28271,179,2020-02-20
1987,Germany/BW-RKI-I-150972/2021,2021-05-12,B.1.1.7,1124017,1,2,4,True,True,True,True,False,1,27685,28271,65357,2020-09-03
1988,USA/MN-CDC-IBX522016722026/2021,2021-04-07,B.1.427,797790,1,2,5,True,True,True,True,False,2,28088,28271,179,2020-02-20
1989,Germany/NW-RKI-I-106426/2021,2021-04-21,B.1.1.7,931546,1,2,3,True,True,True,True,False,0,19102,28271,159293,2020-11-14
1990,Germany/NW-RKI-I-080349/2021,2021-04-08,B.1.1.7,802265,1,2,5,True,True,True,True,True,2,23709,28271,179,2020-02-20
1991,Germany/NW-RKI-I-149427/2021,2021-04-27,B.1.1.7,988275,3,2,4,True,True,True,True,True,1,14849,28271,65357,2020-09-03
1992,USA/DE-DHSS-B1075802/2021,2021-03-26,B.1.1.7,682512,1,2,5,True,True,True,True,True,2,19915,28271,43626,2020-08-29
1993,Slovakia/UVZ_PL14_A12_9150/2021,2021-04-17,B.1.1.7,894448,1,2,4,True,True,True,True,False,1,27407,28271,179,2020-02-20
1994,USA/IL-C21WGS0314/2021,2021-04-01,B.1.1.7,740335,2,2,4,True,True,True,True,False,1,25596,28271,156825,2020-11-12
1995,USA/WI-CDC-IBX166927996977/2021,2021-04-30,B.1.1.519,1024625,1,2,3,True,True,True,True,False,0,28088,28271,179,2020-02-20
1996,USA/FL-CDC-ASC210051422/2021,2021-04-07,B.1.1.7,796228,1,2,3,True,True,True,True,False,0,17144,28271,156825,2020-11-12
1997,Germany/BW-RKI-I-160386/2021,2021-05-20,B.1.1.7,1182117,2,2,3,True,True,True,True,False,0,27578,28271,65357,2020-09-03
1998,Germany/NW-RKI-I-149730/2021,2021-05-02,B.1.1.7,1031905,1,2,3,True,True,True,True,False,0,27211,28271,65357,2020-09-03
1999,Germany/NW-RKI-I-160421/2021,2021-05-13,B.1.1.7,1131651,1,2,3,True,True,True,True,False,0,25573,28271,65357,2020-09-03
2000,France/CVL-IPP08689/2021,2021-03-25,B.1.1,667236,1,2,7,True,True,True,True,True,4,28112,28271,179,2020-02-20
2001,Slovenia/08-071818-MB/2021,2021-03-17,B.1.258.17,597125,1,2,9,True,True,True,True,True,6,28084,28271,60918,2020-10-19
2002,Slovenia/191854/2021,2021-04-08,B.1.1.7,805010,4,2,3,True,True,True,True,False,0,26527,28271,43626,2020-08-29
2003,India/ILSGS00915/2021,2021-04-02,B.1.1.7,746611,3,2,8,True,True,True,True,True,5,24915,28271,43626,2020-08-29
2004,USA/CA-CDC-ASC210109708/2021,2021-06-16,B.1.1.7,1348070,1,2,4,True,True,True,True,False,1,20471,28271,43626,2020-08-29
2005,Slovenia/17-017479-KR/2021,2021-03-11,B.1.258.17,547908,1,2,4,True,True,True,True,True,1,27801,28271,60918,2020-10-19
2006,Slovenia/90-012908-NM/2021,2021-03-15,B.1.258.17,576202,1,2,7,True,True,True,True,True,4,22197,28271,60918,2020-10-19
2007,Germany/BW-RKI-I-150914/2021,2021-05-06,B.1.1.7,1072119,1,2,3,True,True,True,True,False,0,27644,28271,65357,2020-09-03
2008,USA/LA-CDC-ASC210027703/2021,2021-03-30,B.1.1.7,720233,1,2,5,True,True,True,True,False,2,24416,28271,43626,2020-08-29
2009,Belgium/rega-4282/2021,2021-03-04,B.1.1.7,493938,1,2,3,True,True,True,True,True,0,23843,28271,67434,2020-10-04
2010,Belgium/UZA-UA-CV2100344939/2021,2021-04-02,B.1.1.7,744423,1,2,3,True,True,True,True,False,0,28086,28271,43626,2020-08-29
2011,Switzerland/SO-ETHZ-570261/2021,2021-04-03,B.1.1.7,755794,1,2,9,True,True,True,True,True,6,24507,28271,179,2020-02-20
2012,Germany/BW-RKI-I-160363/2021,2021-05-20,B.1.1.7,1182103,1,2,3,True,True,True,True,True,0,28115,28271,179,2020-02-20
2013,Germany/RP-RKI-I-044587/2021,2021-03-11,B.1.214,546280,1,2,8,True,True,True,True,True,5,27577,28271,179,2020-02-20
2014,Germany/NW-RKI-I-060872/2021,2021-03-19,B.1.1.7,613178,1,2,7,True,True,True,True,False,4,28096,28271,179,2020-02-20
2015,Slovenia/17-025767-CE/2021,2021-03-09,B.1.258.17,530784,1,2,5,True,True,True,True,True,2,22204,28271,60918,2020-10-19
2016,Switzerland/VD-GEN3451/2021,2021-03-09,B.1.1.7,531156,1,2,4,True,True,True,True,True,1,13561,28271,65357,2020-09-03
2017,Belgium/rega-4423/2021,2021-03-06,B.1.1.7,507953,1,2,4,True,True,True,True,True,1,16565,28271,179,2020-02-20
2018,USA/AK-PHL8041/2021,2021-03-26,B.1.1.7,681930,2,2,4,True,True,True,True,True,1,22034,28271,154047,2020-12-24
2019,Slovenia/17-025518-CE/2021,2021-03-09,B.1.258.17,530779,3,2,4,True,True,True,True,False,1,25905,28271,60918,2020-10-19
