,site,old,new,intersection
21178,22972,36,36,36
21179,22973,82,82,82
21180,22974,27,27,27
21181,22975,32,32,32
21182,22976,33,33,33
21183,22977,14,14,14
21184,22978,207,207,207
21185,22979,11,11,11
21186,22980,9,9,9
21187,22981,86,86,86
21188,22982,10,10,10
21189,22983,6,6,6
21190,22984,138,138,138
21191,22985,71,71,71
21192,22986,119,119,119
21193,22987,518,518,517
21194,22988,184,184,184
21195,22989,18,19,18
21196,22990,9,10,8
21197,22991,69,70,69
21198,22992,339,336,331
21199,22993,483,484,482
21200,22994,44,45,44
21201,22995,188,189,188
21202,22996,15,16,15
21203,22997,221,222,221
21204,22998,181,182,181
21205,22999,23,24,23
21206,23000,0,1,0
21207,23002,11,11,11
21208,23003,33,33,33
21209,23004,36,44,36
21210,23005,72,82,72
21211,23006,43,53,43
21212,23007,50,54,50
21213,23008,28,33,28
21214,23009,316,321,316
21215,23010,43,48,43
21216,23011,45,47,45
21217,23012,437,436,433
21218,23013,314,314,314
21219,23014,60,60,60
21220,23015,33,33,33
21221,23016,52,52,52
21222,23017,20,21,20
21223,23018,63,64,63
21224,23019,83,84,83
21225,23020,40,41,40
21226,23021,3,4,3
21227,23022,2,3,2
21228,23023,33,33,33
21229,23026,28,28,28
21230,23027,15,15,15
21231,23028,2,2,2
21232,23029,583,582,580
21233,23030,152,152,152
21234,23031,158,158,157
21235,23032,62,62,62
21236,23033,48,48,48
21237,23034,0,0,0
21238,23035,45,45,45
21239,23036,47,47,47
21240,23037,0,0,0
21241,23038,19,19,19
21242,23039,30,30,30
21243,23040,138,138,138
21244,23041,63,63,63
21245,23042,431,431,429
21246,23043,241,241,241
21247,23044,50,50,50
21248,23045,3,3,3
21249,23046,0,0,0
21250,23047,38,38,38
21251,23048,62,62,62
21252,23049,36,36,36
21253,23050,21,21,21
21254,23051,1,1,1
21255,23053,106,106,106
21256,23054,14,14,14
21257,23055,26,26,25
21258,23056,29,29,29
21259,23057,37,37,37
21260,23058,79,79,79
21261,23059,104,104,103
21262,23060,35,35,35
21263,23061,5,5,5
21264,23062,41,41,41
21265,23063,61,61,59
21266,23064,60,60,60
21267,23065,57,57,56
21268,23066,0,1,0
21269,23067,1,1,1
21270,23068,27,27,27
21271,23069,76,76,76
21272,23070,10,10,10
21273,23071,41,41,41
21274,23072,26,26,26
21275,23073,19,19,19
21276,23074,27,27,27
21277,23075,28,28,27
21278,23076,2,2,2
21279,23077,124,124,124
21280,23078,1,1,1
21281,23079,1,1,1
21282,23080,19,19,19
21283,23081,35,35,35
21284,23082,1,1,1
21285,23083,69,69,68
21286,23084,62,62,62
21287,23085,2,2,1
21288,23086,711,711,709
21289,23087,2,2,2
21290,23088,2,2,2
21291,23089,10,10,10
21292,23090,23,23,23
21293,23091,1,1,1
21294,23092,45,45,45
21295,23093,15,15,15
21296,23095,38,38,38
21297,23096,7,7,7
21298,23097,0,0,0
21299,23098,28,28,28
21300,23099,69,69,69
21301,23101,33,33,33
21302,23102,7,7,7
21303,23103,163,163,162
21304,23104,52,52,52
21305,23105,4,4,4
21306,23107,29,29,29
21307,23108,89,89,89
21308,23109,8,8,8
21309,23110,16,16,16
21310,23111,117,117,116
21311,23112,4,4,4
21312,23113,45,45,45
21313,23114,413,413,412
21314,23115,9,9,9
21315,23116,17,17,17
21316,23117,38,38,38
21317,23118,145,145,141
21318,23119,80,80,80
21319,23120,268,268,267
21320,23121,43,43,43
21321,23122,25,25,25
21322,23123,86,86,86
21323,23124,52,54,52
21324,23125,50,52,50
21325,23126,293,295,291
21326,23127,297,287,284
21327,23128,34,34,34
21328,23129,6,6,6
21329,23130,37,37,37
21330,23131,32,32,32
21331,23132,6,6,6
21332,23134,21,21,21
21333,23136,3,3,3
21334,23137,38,37,36
21335,23140,10,10,10
21336,23141,7,7,7
21337,23142,1,1,1
21338,23143,21,21,21
21339,23144,1,1,1
21340,23145,14,14,14
21341,23146,16,16,16
21342,23147,10,10,10
21343,23148,31,31,31
21344,23149,60,60,60
21345,23150,3,3,3
21346,23151,2,2,2
21347,23152,33,33,33
21348,23154,3,3,3
21349,23155,22,22,22
21350,23156,16,16,16
21351,23157,19,19,19
21352,23158,32,32,32
21353,23159,17,17,17
21354,23161,21,21,21
21355,23162,59,59,59
21356,23163,6,6,6
21357,23164,21,21,21
21358,23165,1,1,1
21359,23166,7,7,7
21360,23167,15,15,15
21361,23168,5,5,5
21362,23169,3,3,3
21363,23170,130,130,130
21364,23171,4,4,4
21365,23172,10,10,10
21366,23173,34,34,34
21367,23176,17,17,17
21368,23177,16,16,16
21369,23179,74,74,74
21370,23180,23,23,23
21371,23181,27,27,27
21372,23182,79,79,79
21373,23183,0,0,0
21374,23184,1,1,1
21375,23185,314,314,313
21376,23186,1,1,1
21377,23187,1,1,1
21378,23188,123,123,123
21379,23189,7,7,7
21380,23192,2,2,2
21381,23193,3,3,3
21382,23194,44,44,44
21383,23195,2,2,2
21384,23196,0,0,0
21385,23197,20,20,20
21386,23198,30,30,30
21387,23199,0,0,0
21388,23200,16,16,16
21389,23201,11,11,11
21390,23202,696,696,695
21391,23203,40,40,40
21392,23204,0,0,0
21393,23206,37,37,37
21394,23207,24,24,24
21395,23208,54,54,54
21396,23209,36,36,36
21397,23211,1,1,1
21398,23212,20,20,19
21399,23213,111,111,111
21400,23215,19,19,19
21401,23216,73,73,73
21402,23218,32,32,32
21403,23219,6,6,6
21404,23220,158,158,158
21405,23221,40,40,40
21406,23222,78,78,78
21407,23223,44,44,44
21408,23224,100,100,100
21409,23225,1,1,1
21410,23227,71,71,71
21411,23228,8,8,8
21412,23229,26,26,26
21413,23230,398,398,398
21414,23232,1,1,1
21415,23233,13,13,13
21416,23234,10,10,10
21417,23235,30,30,30
21418,23236,292,292,292
21419,23237,1,1,1
21420,23239,28,28,28
21421,23240,36,36,36
21422,23241,10,10,10
21423,23242,51,51,51
21424,23243,61,61,61
21425,23244,40,40,40
21426,23245,33,33,33
21427,23248,680,680,680
21428,23250,0,0,0
21429,23251,22,22,22
21430,23252,3,3,3
21431,23253,14,14,14
21432,23254,28,28,28
21433,23255,64,64,64
21434,23256,7,7,7
21435,23257,37,37,37
21436,23258,23,23,23
21437,23259,1,1,1
21438,23260,38,38,38
21439,23261,4,4,4
21440,23262,41,41,41
21441,23263,23,23,23
21442,23264,32,32,32
21443,23265,18,18,18
21444,23266,66,66,66
21445,23267,60,60,60
21446,23268,14,14,14
21447,23269,45,45,45
21448,23270,124,124,124
21449,23271,129,129,129
21450,23272,40,40,40
21451,23273,12,12,12
21452,23274,9,9,9
21453,23275,91,91,91
21454,23276,11,11,11
21455,23277,767,767,766
21456,23278,65,65,65
21457,23279,10,10,10
21458,23280,378,378,378
21459,23281,39,39,39
21460,23282,488,489,486
21461,23283,24,24,24
21462,23284,70,70,70
21463,23285,123,123,123
21464,23286,18,18,18
21465,23287,89,89,89
21466,23288,32,32,32
21467,23289,3,3,3
21468,23290,66,66,66
21469,23291,23,23,23
21470,23292,8,8,8
21471,23293,75,75,74
21472,23295,0,0,0
21473,23296,171,171,170
21474,23297,24,24,24
21475,23299,52,52,52
21476,23300,9,9,9
21477,23301,33,33,33
21478,23302,125,125,125
21479,23303,9,9,9
21480,23304,0,0,0
21481,23305,12,12,12
21482,23306,50,50,50
21483,23307,3,3,3
21484,23308,38,38,38
21485,23309,84,84,84
21486,23310,12,12,12
21487,23311,706,706,706
21488,23312,42,42,42
21489,23313,1,1,1
21490,23314,25,25,25
21491,23315,62,62,62
21492,23317,36,36,36
21493,23318,10,10,10
21494,23319,5,5,5
21495,23320,106,106,106
21496,23321,9,9,9
21497,23322,1,1,1
21498,23323,105,105,105
21499,23324,22,22,22
21500,23325,94,94,94
21501,23326,18,18,18
21502,23327,18,18,18
21503,23328,4,4,4
21504,23329,39,39,39
21505,23332,52,52,52
21506,23333,7,7,7
21507,23334,39,39,39
21508,23335,52,52,52
21509,23336,12,12,12
21510,23337,18,18,18
21511,23338,28,28,28
21512,23339,10,10,10
21513,23340,5,5,5
21514,23341,11,11,11
21515,23342,22,22,22
21516,23343,11,11,11
21517,23344,13,13,13
21518,23345,30,30,30
21519,23346,1,1,1
21520,23347,63,63,63
21521,23348,6,6,6
21522,23349,53,53,53
21523,23350,8,8,8
21524,23351,11,11,11
21525,23353,33,33,33
21526,23354,42,42,42
21527,23356,10,10,10
21528,23357,0,0,0
21529,23358,11,11,11
21530,23359,33,33,33
21531,23360,0,0,0
21532,23361,12,12,12
21533,23362,55,55,55
21534,23365,42,42,42
21535,23366,1,1,1
21536,23367,0,0,0
21537,23368,32,32,32
21538,23369,9,9,9
21539,23370,39,39,39
21540,23371,196,196,196
21541,23372,12,12,12
21542,23373,71,71,70
21543,23374,28,28,28
21544,23375,2,2,2
21545,23376,2,2,2
21546,23377,67,67,67
21547,23378,26,26,25
21548,23379,14,14,14
21549,23380,298,298,298
21550,23381,16,16,16
21551,23382,43,43,43
21552,23383,113,113,113
21553,23384,43,43,43
21554,23385,0,0,0
21555,23386,35,35,35
21556,23387,1,1,1
21557,23388,2,2,2
21558,23389,38,38,38
21559,23390,17,17,17
21560,23392,23,23,23
21561,23393,13,13,13
21562,23394,0,0,0
21563,23395,20,27,20
21564,23397,4,11,4
21565,23398,101,101,101
21566,23399,48,48,48
21567,23400,26,26,26
21568,23401,649,649,649
21569,23402,22,22,22
21570,23403,21,21,21
21571,23404,26,26,26
21572,23405,182,182,182
21573,23406,17,17,17
21574,23407,39,39,39
21575,23408,9,9,9
21576,23409,11,11,11
21577,23410,139,139,139
21578,23412,0,0,0
21579,23413,82,82,82
21580,23414,47,47,47
21581,23415,212,212,212
21582,23416,522,522,522
21583,23417,122,125,122
21584,23418,11,14,11
21585,23419,64,67,64
21586,23420,16,19,16
21587,23421,1,4,1
21588,23422,351,354,350
21589,23423,220,223,220
21590,23424,54,57,54
21591,23425,52,56,52
21592,23426,444,448,444
21593,23427,55,69,55
21594,23428,54,68,54
21595,23429,219,230,219
21596,23430,247,258,247
21597,23431,129,140,128
21598,23432,29,40,29
21599,23433,5,7,5
21600,23434,61,64,60
21601,23435,74,77,74
21602,23436,56,59,56
21603,23437,57,59,57
21604,23438,144,146,144
21605,23439,80,82,80
21606,23440,97,99,97
21607,23441,117,119,117
21608,23442,32,34,32
21609,23443,154,155,152
21610,23444,173,174,173
21611,23445,35,36,35
21612,23446,15,16,15
21613,23447,29,30,29
21614,23449,73,80,73
21615,23450,15,23,15
21616,23451,22,31,22
21617,23452,36,45,36
21618,23453,203,212,203
21619,23454,26,35,26
21620,23455,92,101,92
21621,23456,15,24,15
21622,23457,77,86,77
21623,23458,29,38,29
21624,23461,0,7,0
21625,23462,3,10,3
21626,23463,24,31,24
21627,23464,21,28,21
21628,23465,42,49,42
21629,23466,12,18,12
21630,23467,9,15,9
21631,23468,8,14,8
21632,23469,4,9,4
21633,23470,37,43,37
21634,23471,3,9,3
21635,23472,11,17,11
21636,23473,51,57,51
21637,23474,13,19,13
21638,23475,66,72,66
21639,23476,48,54,48
21640,23477,39,45,39
21641,23478,41,47,41
21642,23479,49,54,49
21643,23480,30,35,30
21644,23481,525,541,525
21645,23482,51,67,51
21646,23483,14,30,14
21647,23484,48,58,46
21648,23485,49,55,49
21649,23486,78,84,78
21650,23487,146,152,146
21651,23488,33,39,33
21652,23489,31,37,31
21653,23490,2,2,2
21654,23491,38,38,38
21655,23492,0,0,0
21656,23493,3,3,3
21657,23494,7,7,7
21658,23495,1,1,1
21659,23496,8,8,8
21660,23497,25,25,25
21661,23498,3,3,3
21662,23499,91,91,91
21663,23500,27,27,27
21664,23501,371,371,371
21665,23502,49,49,49
21666,23503,65,65,65
21667,23506,237,237,235
21668,23509,38,38,38
21669,23510,28,28,28
21670,23512,14,14,14
21671,23513,48,48,48
21672,23514,2,2,2
21673,23515,6,6,6
21674,23517,0,0,0
21675,23518,140,140,140
21676,23519,14,14,14
21677,23520,314,314,314
21678,23521,53,53,53
21679,23522,123,123,123
21680,23523,43,43,43
21681,23524,44,44,44
21682,23525,491,491,491
21683,23526,35,35,35
21684,23527,45,45,45
21685,23528,21,21,21
21686,23529,6,6,6
21687,23530,51,51,51
21688,23531,34,34,34
21689,23532,14,14,14
21690,23533,304,304,303
21691,23534,38,38,38
21692,23535,40,40,40
21693,23536,130,130,130
21694,23537,15,15,15
21695,23538,26,26,26
21696,23539,105,105,105
21697,23540,42,42,42
21698,23541,28,28,28
21699,23542,77,77,77
21700,23543,6,6,6
21701,23544,18,18,18
21702,23545,98,98,98
21703,23546,0,0,0
21704,23548,25,25,25
21705,23549,1,1,1
21706,23551,78,78,78
21707,23552,6,6,6
21708,23554,0,0,0
21709,23555,7,8,7
21710,23557,460,461,460
21711,23558,32,33,32
21712,23560,43,44,43
21713,23561,11,12,11
21714,23562,1,2,1
21715,23563,30,31,30
21716,23564,35,36,35
21717,23565,15,16,15
21718,23566,60,61,59
21719,23567,4,5,4
21720,23568,4,5,4
21721,23569,76,77,76
21722,23570,118,119,118
21723,23571,8,9,8
21724,23572,54,55,54
21725,23575,208,209,208
21726,23576,23,24,23
21727,23577,151,152,151
21728,23578,20,21,20
21729,23579,23,24,23
21730,23580,49,50,49
21731,23581,28,30,28
21732,23582,16,18,16
21733,23583,22,30,22
21734,23584,112,125,112
21735,23585,67,81,67
21736,23586,70,84,70
21737,23587,513,528,511
21738,23588,48,67,48
21739,23589,225,244,225
21740,23590,96,110,96
21741,23591,12,24,12
21742,23592,65,77,65
21743,23593,738,750,738
21744,23594,29,40,29
21745,23595,483,494,483
21746,23596,64,75,64
21747,23597,20,29,20
21748,23598,59,167,59
21749,23599,111,218,110
21750,23600,28,135,28
21751,23601,327,333,327
21752,23602,67,73,67
21753,23603,106,112,106
21754,23604,263,266,262
21755,23605,75,77,74
21756,23606,37,39,37
21757,23607,35,36,35
21758,23608,481,482,480
21759,23609,205,206,205
21760,23610,269,270,269
21761,23611,301,302,300
21762,23612,162,163,161
21763,23613,370,374,367
21764,23614,37,38,37
21765,23615,1,2,1
21766,23616,5,6,5
21767,23617,4,5,4
21768,23618,8,9,8
21769,23619,9,10,9
21770,23620,15,16,15
21771,23621,84,86,84
21772,23622,13,13,13
21773,23623,48,48,48
21774,23624,158,158,158
21775,23625,883,884,883
21776,23626,19,20,19
21777,23627,19,20,19
21778,23628,157,160,157
21779,23629,40,43,40
21780,23630,8,11,8
21781,23631,38,39,38
21782,23632,46,47,46
21783,23633,98,99,98
21784,23634,189,190,189
21785,23635,778,779,778
21786,23636,30,31,29
21787,23637,0,1,0
21788,23638,811,812,810
21789,23639,24,24,24
21790,23640,2,2,2
21791,23641,37,37,37
21792,23642,21,21,21
21793,23643,152,152,152
21794,23644,75,75,75
21795,23647,59,59,59
21796,23648,6,6,6
21797,23649,17,17,17
21798,23650,21,21,21
21799,23651,9,9,9
21800,23652,1,1,1
21801,23653,43,43,43
21802,23654,6,6,6
21803,23655,177,177,177
21804,23656,21,21,21
21805,23657,40,40,40
21806,23658,1,1,1
21807,23659,37,37,37
21808,23660,5,5,5
21809,23661,0,0,0
21810,23662,15,15,15
21811,23663,111,111,111
21812,23664,457,457,457
21813,23665,68,68,68
21814,23666,74,74,74
21815,23667,11,12,11
21816,23668,36,36,36
21817,23669,27,27,27
21818,23670,51,51,51
21819,23671,65,65,65
21820,23672,55,55,55
21821,23673,549,549,549
21822,23674,44,44,44
21823,23675,145,145,145
21824,23676,6,6,6
21825,23677,30,30,30
21826,23678,132,132,132
21827,23679,307,307,307
21828,23680,51,51,51
21829,23681,0,0,0
21830,23682,3,3,3
21831,23683,530,530,530
21832,23684,4,4,4
21833,23685,86,86,86
21834,23686,18,18,18
21835,23687,10,10,10
21836,23688,22,22,22
21837,23689,128,128,128
21838,23690,36,36,36
21839,23691,16,16,16
21840,23692,60,60,60
21841,23693,7,7,7
21842,23694,25,25,25
21843,23695,50,50,50
21844,23696,31,31,31
21845,23697,6,6,6
21846,23698,26,26,26
21847,23699,19,19,19
21848,23700,12,12,12
21849,23701,77,77,77
21850,23702,29,29,29
21851,23703,0,0,0
21852,23704,3,3,3
21853,23705,14,14,14
21854,23706,0,0,0
21855,23707,445,445,445
21856,23708,11,11,11
21857,23709,307,307,307
21858,23710,31,31,31
21859,23711,5,5,5
21860,23712,35,35,35
21861,23713,33,33,33
21862,23714,2,2,2
21863,23715,0,0,0
21864,23716,34,34,34
21865,23717,9,9,8
21866,23718,154,154,154
21867,23719,19,19,18
21868,23720,13,13,13
21869,23721,2,2,2
21870,23722,8,8,8
21871,23723,13,14,13
21872,23724,6,6,6
21873,23725,18,18,18
21874,23726,42,42,42
21875,23727,6,6,6
21876,23728,46,46,46
21877,23729,9,9,9
21878,23730,31,31,31
21879,23731,68,68,68
21880,23732,51,51,51
21881,23733,28,28,28
21882,23734,46,46,46
21883,23735,2,2,2
21884,23737,28,28,28
21885,23738,23,23,23
21886,23739,21,21,21
21887,23740,32,32,32
21888,23741,62,62,62
21889,23742,1,1,1
21890,23743,7,7,7
21891,23744,16,16,16
21892,23745,24,24,24
21893,23746,79,79,79
21894,23747,3,3,3
21895,23748,0,0,0
21896,23749,67,67,67
21897,23750,8,8,8
21898,23751,33,33,33
21899,23752,18,18,18
21900,23753,16,16,16
21901,23754,3,3,3
21902,23755,238,238,238
21903,23756,40,40,40
21904,23757,302,302,302
21905,23758,636,636,636
21906,23759,0,0,0
21907,23760,2,2,2
21908,23761,40,40,40
21909,23762,4,4,4
21910,23763,22,22,22
21911,23764,51,51,51
21912,23765,14,14,14
21913,23766,29,29,29
21914,23767,174,174,174
21915,23768,27,27,27
21916,23769,0,0,0
21917,23770,47,47,47
21918,23771,10,10,10
21919,23772,7,7,7
21920,23773,30,30,30
21921,23775,3,3,3
21922,23776,28,28,28
21923,23777,18,18,18
21924,23778,40,41,40
21925,23779,56,57,56
21926,23780,35,36,35
21927,23781,73,74,72
21928,23782,184,185,184
21929,23784,1,1,1
21930,23785,68,68,68
21931,23786,11,11,11
21932,23787,1,1,1
21933,23788,20,20,20
21934,23789,0,0,0
21935,23791,18,18,18
21936,23792,16,16,16
21937,23793,14,14,14
21938,23794,24,24,24
21939,23795,6,6,6
21940,23796,97,97,97
21941,23797,49,49,49
21942,23798,4,4,4
21943,23799,0,0,0
21944,23800,54,55,53
21945,23801,20,20,20
21946,23802,289,288,285
21947,23803,35,35,35
21948,23804,59,59,59
21949,23805,6,6,6
21950,23806,38,38,37
21951,23809,49,49,49
21952,23810,20,20,20
21953,23811,34,34,34
21954,23812,28,28,28
21955,23813,31,31,31
21956,23814,27,27,27
21957,23815,83,83,83
21958,23816,153,153,153
21959,23817,1,1,1
21960,23818,36,36,36
21961,23819,15,15,15
21962,23820,0,0,0
21963,23821,44,44,44
21964,23822,23,23,23
21965,23823,19,19,19
21966,23824,55,55,55
21967,23826,2,2,2
21968,23827,18,18,18
21969,23828,1,1,1
21970,23829,1,1,1
21971,23830,19,19,19
21972,23831,2,2,2
21973,23832,10,10,10
21974,23833,57,57,57
21975,23834,13,13,13
21976,23835,15,15,15
21977,23836,16,16,16
21978,23837,2,2,2
21979,23838,4,4,4
21980,23839,16,16,16
21981,23840,0,0,0
21982,23841,1,1,1
21983,23842,68,68,68
21984,23843,22,22,22
21985,23844,58,58,58
21986,23845,34,34,34
21987,23846,3,3,3
21988,23847,7,7,7
21989,23848,22,22,22
21990,23849,54,54,54
21991,23850,17,17,17
21992,23851,28,28,28
21993,23852,11,11,11
21994,23853,10,10,10
21995,23854,316,313,308
21996,23855,240,240,240
21997,23856,283,283,283
21998,23857,36,36,36
21999,23858,4,4,4
22000,23859,8,8,8
22001,23860,26,26,26
22002,23861,17,17,17
22003,23862,0,0,0
22004,23863,13,13,13
22005,23864,9,9,9
22006,23865,84,84,84
22007,23866,36,36,36
22008,23867,24,24,24
22009,23868,399,399,399
22010,23869,31,31,31
22011,23870,23,23,23
22012,23871,4,4,4
22013,23872,14,14,14
22014,23873,192,192,192
22015,23874,38,38,38
22016,23875,25,25,25
22017,23876,81,81,81
22018,23877,22,22,22
22019,23878,40,40,40
22020,23879,3,3,3
22021,23880,2,2,2
22022,23881,22,22,22
22023,23883,0,0,0
22024,23884,22,22,22
22025,23885,0,0,0
22026,23886,0,0,0
22027,23887,88,88,88
22028,23888,3,3,3
22029,23889,9,9,9
22030,23890,6,6,6
22031,23891,2,2,2
22032,23892,3,3,3
22033,23893,83,83,83
22034,23894,10,10,10
22035,23895,143,143,143
22036,23896,571,571,571
22037,23897,80,80,80
22038,23898,48,48,48
22039,23899,37,37,37
22040,23900,70,70,70
22041,23901,27,27,27
22042,23902,65,65,65
22043,23903,1,1,1
22044,23904,0,0,0
22045,23905,17,17,17
22046,23906,2,2,2
22047,23907,1,1,1
22048,23908,25,25,25
22049,23909,126,126,126
22050,23910,112,112,112
22051,23911,37,37,37
22052,23912,2,2,2
22053,23913,30,30,30
22054,23914,22,22,22
22055,23915,33,33,33
22056,23916,26,26,26
22057,23917,95,95,95
22058,23918,8,8,8
22059,23919,14,14,14
22060,23920,25,25,25
22061,23921,51,51,51
22062,23922,24,24,24
22063,23923,53,53,53
22064,23924,37,37,37
22065,23925,2,2,2
22066,23926,21,21,21
22067,23927,11,11,11
22068,23928,3,3,3
22069,23929,616,616,616
22070,23930,5,5,5
22071,23931,12,12,12
22072,23932,40,40,40
22073,23933,31,31,31
22074,23934,312,313,312
22075,23935,36,37,36
22076,23936,36,37,36
22077,23937,25,25,25
22078,23938,24,24,24
22079,23939,62,62,60
22080,23940,54,54,54
22081,23941,64,64,64
22082,23942,46,46,46
22083,23943,27,27,27
22084,23944,22,22,22
22085,23945,11,11,11
22086,23946,30,30,30
22087,23947,46,46,46
22088,23949,18,18,18
22089,23950,52,52,52
22090,23951,15,15,15
22091,23952,3,3,3
22092,23953,16,16,16
22093,23954,47,47,47
22094,23955,57,57,57
22095,23956,26,26,26
22096,23957,28,28,28
22097,23958,27,27,27
22098,23959,29,29,29
22099,23960,0,0,0
22100,23962,28,31,28
22101,23963,16,19,16
22102,23964,2,3,2
22103,23965,56,57,56
22104,23966,2,2,2
22105,23968,14,14,14
22106,23969,5,5,5
22107,23970,19,19,19
22108,23971,23,23,23
22109,23972,9,9,9
22110,23973,25,25,25
22111,23974,19,19,19
22112,23975,26,26,26
22113,23977,41,41,41
22114,23978,33,33,33
22115,23979,7,7,7
22116,23980,10,10,10
22117,23981,65,66,65
22118,23982,41,42,41
22119,23983,86,87,86
22120,23984,91,92,91
22121,23985,19,20,19
22122,23986,170,171,170
22123,23987,394,394,394
22124,23988,124,124,124
22125,23989,153,153,152
22126,23990,13,13,13
22127,23991,76,76,76
22128,23992,43,43,43
22129,23993,9,9,9
22130,23994,27,27,27
22131,23995,22,22,22
22132,23996,410,410,410
22133,23997,423,423,423
22134,23998,56,56,56
22135,23999,33,33,33
22136,24000,212,212,212
22137,24001,45,45,45
22138,24002,9,9,9
22139,24003,45,45,45
22140,24004,27,27,27
22141,24005,19,19,19
22142,24006,16,16,16
22143,24007,46,46,46
22144,24010,109,109,109
22145,24011,25,25,25
22146,24012,3,3,3
22147,24013,14,14,14
22148,24014,199,199,199
22149,24015,2,5,2
22150,24016,15,18,15
22151,24018,1,4,1
22152,24019,50,53,50
22153,24020,29,32,29
22154,24021,6,9,6
22155,24022,140,143,140
22156,24025,12,15,12
22157,24026,302,309,302
22158,24027,0,7,0
22159,24028,34,41,34
22160,24029,1,2,1
22161,24030,2,3,2
22162,24031,52,52,52
22163,24032,20,20,20
22164,24033,20,20,20
22165,24034,598,598,597
22166,24035,5,5,5
22167,24036,15,15,15
22168,24037,29,29,29
22169,24038,92,92,92
22170,24039,1,1,1
22171,24040,163,163,163
