,site,old,new,intersection
25227,27308,26,79,26
25228,27309,11,64,11
25229,27310,13,64,13
25230,27311,26,77,26
25231,27312,15,68,15
25232,27313,10,108,10
25233,27314,11,61,11
25234,27315,27,76,27
25235,27316,20,71,20
25236,27317,36,86,36
25237,27318,50,101,50
25238,27319,28,76,28
25239,27320,12,62,12
25240,27321,88,141,88
25241,27322,62,111,62
25242,27323,247,293,247
25243,27324,29,73,29
25244,27325,11,52,11
25245,27326,38,80,38
25246,27327,123,164,123
25247,27328,38,83,38
25248,27329,10,74,10
25249,27330,44,105,43
25250,27331,54,115,54
25251,27332,36,95,36
25252,27333,6,65,6
25253,27334,9,67,9
25254,27335,82,140,82
25255,27336,44,103,43
25256,27337,16,76,16
25257,27338,32,91,32
25258,27339,24,83,24
25259,27340,16,80,16
25260,27341,39,103,39
25261,27342,42,106,42
25262,27343,14,78,14
25263,27344,15,76,15
25264,27345,59,121,59
25265,27346,187,248,187
25266,27347,64,125,64
25267,27348,47,107,47
25268,27349,26,86,26
25269,27350,34,93,34
25270,27351,53,112,53
25271,27352,10,69,10
25272,27353,61,121,61
25273,27354,109,170,109
25274,27355,37,98,37
25275,27356,13,72,13
25276,27357,15,74,15
25277,27358,149,208,148
25278,27359,75,135,75
25279,27360,84,141,80
25280,27361,69,129,68
25281,27362,13,71,13
25282,27363,41,98,41
25283,27364,234,292,234
25284,27365,33,89,33
25285,27366,170,224,170
25286,27367,46,105,46
25287,27368,33,89,33
25288,27369,9,69,9
25289,27370,71,151,71
25290,27371,563,624,563
25291,27372,191,282,191
25292,27373,52,122,52
25293,27374,34,105,34
25294,27375,78,155,78
25295,27376,32,118,32
25296,27377,27,116,27
25297,27378,124,238,124
25298,27379,74,190,74
25299,27380,32,150,32
25300,27381,67,182,67
25301,27382,714,837,696
25302,27383,454,621,445
25303,27394,26,194,26
25304,27395,13,175,13
25305,27396,73,230,73
25306,27397,54,166,52
25307,27398,73,179,70
25308,27399,51,156,50
25309,27400,98,200,95
25310,27401,68,178,67
25311,27402,56,179,54
25312,27403,109,205,105
25313,27404,82,188,66
25314,27405,44,171,41
25315,27406,274,408,270
25316,27407,52,209,52
25317,27408,65,223,63
25318,27409,62,214,61
25319,27410,40,195,39
25320,27411,51,206,50
25321,27412,45,201,45
25322,27413,42,198,42
25323,27414,73,228,72
25324,27415,189,345,188
25325,27416,135,292,135
25326,27417,30,190,30
25327,27418,134,294,134
25328,27419,34,194,34
25329,27420,46,206,46
25330,27421,123,282,122
25331,27422,101,263,101
25332,27423,35,200,35
25333,27424,57,220,57
25334,27425,344,511,344
25335,27426,52,221,52
25336,27427,84,254,84
25337,27428,83,260,83
25338,27429,92,269,92
25339,27430,170,347,170
25340,27431,63,241,62
25341,27432,119,306,118
25342,27433,14,197,14
25343,27434,766,955,763
25344,27435,40,232,40
25345,27436,33,219,33
25346,27437,45,220,45
25347,27438,75,245,70
25348,27439,32,205,32
25349,27440,48,220,48
25350,27441,140,310,139
25351,27442,268,434,268
25352,27443,31,199,31
25353,27444,26,189,26
25354,27445,8,168,8
25355,27446,37,194,37
25356,27447,80,235,80
25357,27448,11,166,11
25358,27449,8,160,8
25359,27450,76,227,76
25360,27451,45,191,44
25361,27452,49,194,49
25362,27453,57,202,57
25363,27454,52,197,52
25364,27455,38,183,38
25365,27456,68,213,68
25366,27457,33,178,33
25367,27458,23,168,23
25368,27459,274,419,274
25369,27460,23,152,23
25370,27461,211,337,211
25371,27462,33,140,33
25372,27463,392,496,389
25373,27464,28,131,28
25374,27465,24,121,24
25375,27466,23,116,23
25376,27467,265,353,265
25377,27468,53,141,53
25378,27469,70,159,70
25379,27470,60,149,60
25380,27471,28,115,28
25381,27472,47,128,47
25382,27473,48,124,42
25383,27474,57,134,56
25384,27475,42,121,42
25385,27477,68,131,67
25386,27478,285,347,284
25387,27479,34,97,34
25388,27480,21,87,20
25389,27481,69,125,67
25390,27482,33,98,33
25391,27483,25,88,24
25392,27484,576,633,575
25393,27485,21,115,21
25394,27486,14,117,13
25395,27487,35,133,35
25396,27488,36,132,32
25397,27489,97,195,96
25398,27490,120,230,120
25399,27491,26,148,23
25400,27492,26,151,26
25401,27493,780,908,776
25402,27494,857,988,857
25403,27495,49,179,48
25404,27496,51,181,51
25405,27497,83,220,83
25406,27498,117,262,109
25407,27499,140,289,139
25408,27500,91,244,87
25409,27501,85,240,83
25410,27502,70,226,69
25411,27503,326,482,324
25412,27504,113,269,112
25413,27505,314,480,307
25414,27506,731,931,731
25415,27507,109,1233,108
25416,27508,45,238,36
25417,27509,792,992,790
25418,27510,88,322,87
25419,27511,149,368,149
25420,27512,24,209,23
25421,27513,815,971,811
25422,27514,189,347,188
25423,27515,54,211,52
25424,27516,195,349,188
25425,27517,112,268,108
25426,27518,142,306,142
25427,27519,94,279,87
25428,27520,98,290,97
25429,27521,76,307,72
25430,27522,97,373,95
25431,27523,76,389,74
25432,27524,161,523,156
25433,27525,42,412,42
25434,27526,247,620,234
25435,27527,536,904,513
25436,27528,58,447,58
25437,27529,78,542,76
25438,27530,25,473,25
25439,27531,75,527,70
25440,27533,85,569,84
25441,27534,137,628,135
25442,27535,148,654,147
25443,27536,222,732,221
25444,27537,30,546,29
25445,27538,211,797,209
25446,27539,33,572,22
25447,27540,55,621,55
25448,27541,150,702,145
25449,27542,77,631,65
25450,27543,27,595,24
25451,27544,50,610,42
25452,27545,65,655,63
25453,27546,66,692,65
25454,27547,38,742,37
25455,27548,21,1096,21
25456,27549,570,1667,557
25457,27550,39,1026,38
25458,27551,29,1224,29
25459,27552,75,1359,74
25460,27553,77,2209,75
25461,27554,22,2292,20
25462,27555,74,3632,66
25463,27556,402,4408,384
25464,27557,80,4241,80
25465,27558,27,4218,26
25466,27559,123,4315,120
25467,27560,50,4265,50
25468,27561,434,4646,426
25469,27562,29,4326,29
25470,27563,57,4441,57
25471,27564,26,4787,25
25472,27565,22,4815,22
25473,27566,65,4938,48
25474,27567,47,4963,47
25475,27568,35,5778,34
25476,27569,24,6132,20
25477,27570,19,6403,18
25478,27571,19,6719,16
25479,27572,128,6963,125
25480,27573,50,6961,45
25481,27574,18,6958,18
25482,27575,434,7409,427
25483,27576,85,7217,75
25484,27578,105,8106,100
25485,27579,114,9596,112
25486,27580,172,9506,168
25487,27581,29,8961,29
25488,27582,37,7359,36
25489,27583,234,7353,223
25490,27584,65,7169,65
25491,27585,49,6983,48
25492,27586,22,6661,22
25493,27587,19,6354,19
25494,27588,43,6335,43
25495,27589,96,6357,94
25496,27590,82,6263,80
25497,27591,34,6204,34
25498,27592,45,6218,45
25499,27593,82,6235,81
25500,27594,34,6048,33
25501,27595,72,6067,71
25502,27596,138,6130,135
25503,27597,65,6041,64
25504,27598,137,6109,135
25505,27599,53,5859,53
25506,27600,630,6437,629
25507,27601,183,5986,179
25508,27602,106,5909,106
25509,27603,319,6142,318
25510,27604,383,6112,296
25511,27605,32,5936,32
25512,27606,59,5861,59
25513,27607,46,5573,46
25514,27608,48,5567,48
25515,27609,36,5556,36
25516,27610,615,6109,593
25517,27611,17,5511,17
25518,27612,116,5592,113
25519,27613,116,5592,114
25520,27614,30,5510,29
25521,27615,110,5571,108
25522,27616,63,5507,56
25523,27617,126,5337,124
25524,27618,139,5270,133
25525,27619,256,5367,254
25526,27620,40,4984,39
25527,27621,305,5229,289
25528,27622,66,4302,61
25529,27623,154,4185,143
25530,27624,35,2881,32
25531,27625,554,2834,550
25532,27626,156,2426,154
25533,27627,37,2290,35
25534,27628,84,2315,77
25535,27629,153,2372,146
25536,27630,717,2911,711
25537,27631,52,2185,52
25538,27632,579,2635,573
25539,27633,73,2117,73
25540,27634,155,2141,155
25541,27635,386,2321,380
25542,27636,57,1973,55
25543,27637,204,2109,202
25544,27638,23,2088,22
25545,27639,49,1602,48
25546,27640,79,1502,77
25547,27641,568,1759,563
25548,27642,38,1132,35
25549,27643,687,1766,684
25550,27644,564,1602,558
25551,27645,82,1060,81
25552,27646,61,876,58
25553,27647,18,395,17
25554,27648,34,399,34
25555,27649,281,634,277
25556,27650,26,377,25
25557,27651,187,531,181
25558,27652,30,340,30
25559,27653,56,364,50
25560,27654,550,839,548
25561,27655,86,356,85
25562,27656,98,360,95
25563,27657,280,542,277
25564,27659,287,535,284
25565,27661,313,553,312
25566,27662,50,285,50
25567,27663,39,275,39
25568,27664,54,290,54
25569,27665,24,270,24
25570,27666,125,374,124
25571,27667,100,350,100
25572,27668,32,284,32
25573,27669,42,286,42
25574,27670,407,649,403
25575,27671,32,328,31
25576,27672,109,422,108
25577,27673,577,973,575
25578,27674,84,494,83
25579,27675,337,755,333
25580,27676,433,875,423
25581,27677,43,528,41
25582,27678,24,539,23
25583,27679,385,953,381
25584,27680,41,972,33
25585,27681,19,990,18
25586,27682,69,1218,67
25587,27683,29,1373,26
25588,27684,396,1760,390
25589,27685,70,1423,70
25590,27686,334,1760,329
25591,27687,69,1506,68
25592,27688,405,1872,400
25593,27689,582,2041,577
25594,27690,66,1534,66
25595,27691,53,1663,52
25596,27692,54,1766,53
25597,27693,41,1732,39
25598,27694,48,2096,47
25599,27695,32,2305,31
25600,27696,56,2293,48
25601,27697,198,2423,193
25602,27698,29,2072,29
25603,27699,31,2080,31
25604,27700,51,2091,49
25605,27701,32,1482,32
25606,27702,54,1503,53
25607,27703,272,1720,271
25608,27704,37,1182,36
25609,27705,42,1188,42
25610,27706,166,1307,164
25611,27707,344,1472,341
25612,27708,194,1321,191
25613,27709,100,1226,96
25614,27710,27,1166,27
25615,27711,71,1213,70
25616,27712,47,1224,47
25617,27713,39,1227,38
25618,27714,24,1303,24
25619,27715,64,1349,62
25620,27716,12,1300,12
25621,27717,53,1340,52
25622,27718,16,1324,14
25623,27719,12,1302,11
25624,27720,43,1815,41
25625,27721,80,1949,79
25626,27722,116,1504,115
25627,27723,30,1414,29
25628,27724,22,1207,22
25629,27725,56,1227,53
25630,27726,13,1088,13
25631,27727,49,1124,47
25632,27728,24,1079,23
25633,27729,13,1061,13
25634,27730,37,1078,37
25635,27731,43,1074,36
25636,27732,97,1124,93
25637,27733,56,1058,47
25638,27734,53,1048,53
25639,27735,174,1164,167
25640,27736,40,1036,37
25641,27737,345,1337,336
25642,27738,16,989,15
25643,27739,452,1406,432
25644,27740,44,980,43
25645,27741,934,1857,913
25646,27742,28,847,28
25647,27743,31,802,30
25648,27744,35,801,35
25649,27745,32,793,30
25650,27746,117,888,111
25651,27747,46,786,45
25652,27748,10,751,9
25653,27749,56,792,45
25654,27750,143,921,139
25655,27751,34,718,32
25656,27752,321,1047,319
25657,27753,74,730,73
25658,27754,328,906,326
25659,27755,42,590,41
25660,27756,32,576,32
25661,27757,34,606,33
25662,27758,363,913,359
25663,27759,60,613,59
25664,27762,252,649,250
25665,27763,38,271,38
25666,27764,15,245,15
25667,27765,273,500,271
25668,27766,21,257,20
25669,27767,21,259,20
25670,27768,19,259,18
25671,27769,327,546,324
25672,27770,53,265,53
25673,27771,26,228,26
25674,27772,12,208,12
25675,27773,13,198,13
25676,27774,20,175,20
25677,27775,19,172,19
25678,27776,22,172,22
25679,27777,36,183,36
25680,27778,13,145,13
25681,27779,67,198,65
25682,27780,18,136,18
25683,27781,17,129,17
25684,27782,72,179,72
25685,27783,34,142,34
25686,27785,48,282,48
25687,27786,8,237,8
25688,27787,12,225,12
25689,27788,170,357,146
25690,27789,8,208,8
25691,27790,29,229,29
25692,27791,71,303,71
25693,27792,31,2550,31
25694,27793,28,2043,28
25695,27794,50,837,49
25696,27795,30,573,30
25697,27796,55,634,54
25698,27797,56,637,54
25699,27798,473,778,469
25700,27799,46,340,46
25701,27800,125,384,125
25702,27801,28,92,28
25703,27802,64,115,62
25704,27803,18,61,18
25705,27804,415,461,414
25706,27805,12,41,12
25707,27806,78,108,78
25708,27807,128,135,104
25709,27808,46,63,46
25710,27809,45,64,45
25711,27810,75,92,75
25712,27811,40,58,40
25713,27812,77,96,77
25714,27813,76,96,76
25715,27814,7,27,7
25716,27815,34,54,34
25717,27816,72,93,72
25718,27817,28,47,28
25719,27818,10,29,10
25720,27819,8,29,8
25721,27820,19,40,19
25722,27821,19,40,17
25723,27822,36,63,34
25724,27823,23,56,23
25725,27824,21,55,21
25726,27825,51,78,50
25727,27826,17,46,17
25728,27827,70,100,69
25729,27828,133,163,133
25730,27829,13,37,13
25731,27830,8,32,8
25732,27831,68,89,68
25733,27832,40,63,40
25734,27833,21,42,21
25735,27834,47,69,47
25736,27835,87,110,87
25737,27836,47,71,47
25738,27837,23,51,23
25739,27838,9,32,9
25740,27839,26,49,26
25741,27840,40,62,40
25742,27841,76,100,76
25743,27842,77,100,76
25744,27843,22,46,22
25745,27844,23,48,23
25746,27845,45,71,45
25747,27846,40,63,40
25748,27847,432,461,431
25749,27848,34,69,34
25750,27849,535,562,532
25751,27850,24,53,24
25752,27851,55,82,53
25753,27852,108,138,107
25754,27853,35,66,35
25755,27854,15,46,15
25756,27855,43,74,43
25757,27856,21,52,21
25758,27857,56,88,56
25759,27858,40,71,39
25760,27859,39,74,39
25761,27860,23,58,23
25762,27861,61,94,59
25763,27862,54,87,54
25764,27863,84,117,84
25765,27864,53,87,53
25766,27865,85,120,84
25767,27866,64,100,61
25768,27867,8,44,8
25769,27868,35,71,34
25770,27869,55,92,54
25771,27870,322,368,321
25772,27871,34,76,34
25773,27872,34,73,34
25774,27873,25,65,25
25775,27874,296,324,278
25776,27875,88,129,87
25777,27876,35,76,34
25778,27877,256,303,255
25779,27878,51,104,51
25780,27879,502,674,496
25781,27880,79,246,74
25782,27881,739,796,735
25783,27882,278,335,273
25784,27883,342,404,339
25785,27884,70,135,70
25786,27894,30,103,30
25787,27895,11,86,11
25788,27896,38,113,38
25789,27897,19,102,19
25790,27898,14,100,13
25791,27899,35,124,35
25792,27900,150,299,150
25793,27901,64,197,64
25794,27902,17,150,17
25795,27903,147,279,143
25796,27904,35,175,35
25797,27905,29,168,29
25798,27906,115,252,112
25799,27907,37,174,37
25800,27908,15,126,15
25801,27909,10,116,10
25802,27910,34,137,34
25803,27911,140,235,140
25804,27912,41,121,41
25805,27913,48,133,47
25806,27914,54,141,54
25807,27915,337,418,335
25808,27916,296,383,295
25809,27917,33,121,33
25810,27918,43,130,43
25811,27919,127,215,127
25812,27920,453,539,449
25813,27921,50,139,50
25814,27922,202,291,202
25815,27923,449,538,449
25816,27924,30,118,29
25817,27925,377,463,376
25818,27926,24,112,24
25819,27927,23,111,23
25820,27928,52,140,52
25821,27929,79,166,78
25822,27930,91,179,91
25823,27931,21,108,21
25824,27932,60,148,59
25825,27933,131,219,131
25826,27934,34,123,34
25827,27935,37,125,37
25828,27936,60,148,58
25829,27937,39,127,39
25830,27938,55,143,54
25831,27939,77,167,77
25832,27940,49,139,49
25833,27941,53,147,53
25834,27942,307,429,307
25835,27943,27,125,27
25836,27944,483,580,481
25837,27945,638,730,633
25838,27946,46,140,46
25839,27947,40,133,40
25840,27948,223,317,223
25841,27949,14,101,14
25842,27950,51,138,51
25843,27951,28,115,28
25844,27952,30,117,29
25845,27953,14,101,14
25846,27954,13,100,13
25847,27955,80,166,79
25848,27956,21,107,21
25849,27957,25,113,25
25850,27958,16,103,16
25851,27959,16,101,16
25852,27960,45,129,45
25853,27961,23,107,23
25854,27962,66,147,66
25855,27963,20,101,20
25856,27964,47,125,44
25857,27965,30,109,30
25858,27966,21,98,21
25859,27967,194,267,193
25860,27968,16,80,16
25861,27969,15,75,15
25862,27970,344,404,343
25863,27971,31,94,31
25864,27972,538,595,533
25865,27973,42,101,42
25866,27974,27,85,27
25867,27975,59,114,59
25868,27976,35,85,34
25869,27977,123,172,123
25870,27978,76,123,76
25871,27979,51,102,51
25872,27980,14,62,14
25873,27981,87,138,87
25874,27982,146,196,146
25875,27983,69,120,69
25876,27984,111,170,111
25877,27985,47,101,47
25878,27986,84,153,80
25879,27987,343,415,343
25880,27988,56,96,56
25881,27989,47,83,47
25882,27990,121,158,121
25883,27991,15,51,15
25884,27992,27,63,27
25885,27993,59,92,58
25886,27994,90,123,90
25887,27995,156,188,155
25888,27996,203,232,202
25889,27997,19,48,19
25890,27998,298,328,297
25891,27999,390,420,389
25892,28000,378,410,378
25893,28001,858,888,855
25894,28002,36,68,35
25895,28003,272,305,268
25896,28004,28,77,28
25897,28005,381,437,380
25898,28006,334,393,332
25899,28007,47,109,46
25900,28008,75,137,75
25901,28009,219,282,218
25902,28010,81,157,81
25903,28011,194,265,194
25904,28012,16,86,16
25905,28013,49,118,49
25906,28014,17,88,17
25907,28015,38,107,38
25908,28016,27,94,27
25909,28017,18,83,18
25910,28018,22,88,22
25911,28019,54,121,54
25912,28020,31,99,31
25913,28021,18,98,18
25914,28022,33,112,32
25915,28023,15,96,15
25916,28024,16,97,16
25917,28025,31,115,31
25918,28026,106,194,106
25919,28027,501,593,499
25920,28028,488,649,483
25921,28029,26,211,26
25922,28030,73,251,72
25923,28031,84,171,84
25924,28032,80,171,80
25925,28033,27,113,27
25926,28034,8,86,8
25927,28035,23,101,23
25928,28036,32,111,32
25929,28037,28,105,28
25930,28038,76,153,76
25931,28039,10,85,10
25932,28040,49,123,49
25933,28041,97,169,97
25934,28042,48,119,48
25935,28043,26,87,26
25936,28044,143,204,143
25937,28045,693,748,692
25938,28046,30,86,30
25939,28047,22,89,22
25940,28048,541,600,532
25941,28049,32,99,32
25942,28050,19,94,19
25943,28051,39,112,39
25944,28052,67,127,67
25945,28053,127,185,127
25946,28054,571,629,570
25947,28055,39,101,39
25948,28056,70,152,70
25949,28057,331,426,331
25950,28058,15,96,15
25951,28059,42,126,42
25952,28060,66,152,66
25953,28061,21,107,21
25954,28062,20,111,20
25955,28063,33,180,33
25956,28064,23,249,23
25957,28065,68,472,68
25958,28066,35,441,35
25959,28067,38,444,38
25960,28068,131,432,129
25961,28069,41,243,41
25962,28070,48,250,48
25963,28071,53,262,53
25964,28072,22,230,22
25965,28073,143,330,133
25966,28074,19,209,19
25967,28075,49,235,46
25968,28076,112,317,112
25969,28078,58,266,58
25970,28080,125,344,125
25971,28081,115,338,115
25972,28082,76,297,76
25973,28083,184,405,182
25974,28084,119,341,117
25975,28085,224,445,224
25976,28086,553,783,544
25977,28088,48,338,48
25978,28089,255,548,246
25979,28090,204,1590,202
25980,28091,22,1421,22
25981,28092,37,1451,37
25982,28094,82,1471,81
25983,28095,74,1539,70
25984,28096,69,341,68
25985,28097,54,261,53
25986,28098,241,444,240
25987,28099,80,279,80
25988,28100,30,226,30
25989,28101,60,257,60
25990,28102,122,316,120
25991,28103,77,271,76
25992,28104,104,299,103
25993,28105,83,276,83
25994,28106,63,255,61
25995,28107,27,218,26
25996,28108,44,233,43
25997,28109,317,504,315
25998,28110,42,228,41
25999,28111,50,212,26
26000,28112,50,230,50
26001,28113,81,265,81
26002,28114,62,246,62
26003,28115,151,336,151
26004,28116,106,291,105
26005,28117,80,257,80
26006,28118,107,225,107
26007,28119,83,199,82
26008,28120,70,163,70
26009,28121,131,223,131
26010,28122,153,245,153
26011,28123,44,135,43
26012,28124,8,100,7
26013,28125,11,90,11
26014,28126,13,94,13
26015,28127,10,90,10
26016,28128,7,88,6
26017,28129,41,110,41
26018,28130,103,172,102
26019,28131,49,119,49
26020,28132,177,246,177
26021,28133,32,103,32
26022,28134,136,209,136
26023,28135,17,91,17
26024,28136,26,101,26
26025,28137,45,122,45
26026,28138,28,122,28
26027,28139,75,152,75
26028,28140,19,96,19
26029,28141,135,212,135
26030,28142,39,145,39
26031,28143,33,144,32
26032,28144,88,204,88
26033,28145,21,151,21
26034,28146,279,417,278
26035,28147,126,265,126
26036,28148,14,186,14
26037,28149,23,152,23
26038,28150,14,452,14
26039,28151,29,472,29
26040,28152,7,468,7
26041,28153,552,707,551
26042,28154,31,169,31
26043,28155,27,175,27
26044,28156,41,169,40
26045,28157,38,162,38
26046,28158,19,118,18
26047,28159,21,98,21
26048,28160,45,119,44
26049,28161,11,83,11
26050,28162,95,148,95
26051,28163,108,152,108
26052,28164,110,152,110
26053,28165,64,106,64
26054,28166,127,170,127
26055,28167,82,124,82
26056,28168,31,66,31
26057,28169,17,50,15
26058,28170,75,110,75
26059,28171,128,162,127
26060,28172,16,50,16
26061,28173,23,56,23
26062,28174,14,45,14
26063,28175,34,65,34
26064,28176,56,88,56
26065,28177,52,84,52
26066,28178,270,303,270
26067,28179,84,117,84
26068,28180,29,62,29
26069,28181,13,46,13
26070,28182,74,109,74
26071,28183,37,72,36
26072,28185,27,64,27
26073,28186,7,43,7
26074,28187,11,48,11
26075,28188,105,142,104
26076,28189,6,44,6
26077,28190,22,60,21
26078,28191,99,139,99
26079,28192,17,56,17
26080,28193,44,84,44
26081,28194,54,95,54
26082,28195,210,258,210
26083,28196,50,98,50
26084,28197,50,97,50
26085,28198,425,469,425
26086,28199,62,105,62
26087,28200,34,76,34
26088,28201,171,211,171
26089,28202,149,188,149
26090,28203,28,67,28
26091,28204,22,60,22
26092,28205,20,57,20
26093,28206,15,53,15
26094,28207,36,74,36
26095,28208,62,100,62
26096,28209,680,718,680
26097,28210,31,65,31
26098,28211,49,83,49
26099,28212,42,77,42
26100,28213,6,43,6
26101,28214,64,101,63
26102,28215,28,104,28
26103,28216,11,53,11
26104,28217,13,57,11
26105,28218,28,74,26
26106,28219,7,115,7
26107,28220,43,180,43
26108,28221,221,289,220
26109,28222,18,77,16
26110,28223,32,91,32
26111,28224,20,78,19
26112,28225,77,138,76
26113,28226,57,97,57
26114,28227,78,119,76
26115,28228,32,75,32
26116,28229,25,67,25
26117,28230,44,86,44
26118,28231,14,48,14
26119,28232,90,124,90
26120,28233,138,174,138
26121,28234,13,47,13
26122,28235,26,59,25
26123,28236,343,378,342
26124,28237,203,239,201
26125,28238,28,109,28
26126,28239,75,159,74
26127,28240,27,288,25
26128,28241,25,248,24
26129,28242,119,303,116
26130,28243,34,269,34
26131,28244,42,304,41
26132,28245,712,1039,704
26133,28246,11,540,11
26134,28247,63,643,60
26135,28248,76,287,74
26136,28249,81,230,76
26137,28250,109,387,105
26138,28251,808,1021,784
26139,28252,17,369,17
26140,28255,79,179,79
26141,28256,440,532,433
26142,28274,3,3,3
26143,28276,3,3,3
26144,28277,11,11,11
26145,28278,51,52,51
26146,28279,17,18,17
26147,28280,146,147,145
26148,28281,83,85,83
