recombinant,parent1,parent2,recombinant_date,parent1_date,parent2_date,pango_counts,sc2ts_mrca,sc2ts_num_descendants,sc2ts_closest_recombinant,sc2ts_closest_recombinant_path_len,sc2ts_num_mutations,x_lineage_involved,usher_num_descendants
node_284686,SRR15272300,SRR15364261,2021-08-10,2021-07-12,2021-07-19,{'AY.25.1': 2},458738,2,458738,0,2,False,2
ERR6768833,ERR7235536,ERR13153313,2021-08-31,2021-10-11,2021-07-30,{'AY.42': 1},531631,1,373502,5,1,False,1
SRR16883831,SRR16789901,SRR15518829,2021-10-13,2021-10-09,2021-07-30,{'AY.100': 1},719593,1,719594,1,0,False,1
node_179764,SRR17128095,ERR6440908,2021-10-18,2021-11-15,2021-07-26,{'AY.100': 2},739925,3,739926,1,0,False,2
ERR7321236,ERR7301725,ERR13153313,2021-10-27,2021-10-27,2021-07-30,{'AY.4': 1},778941,1,500465,3,4,False,1
node_325926,SRR16248022,ERR6816656,2021-09-29,2021-09-26,2021-09-14,{'AY.44': 1},660578,1,242168,10,5,False,1
SRR25693019,node_626321,SRR23055305,2023-05-13,2023-05-13,2023-01-02,{'XBB.1.9.1': 1},1823555,1,1676682,7,7,True,1
node_207607,ERR6921473,ERR7109163,2021-10-11,2021-09-26,2021-10-08,{'AY.5': 150},708203,150,242168,9,5,False,150
SRR20254400,SRR16384577,SRR16829649,2021-10-16,2021-09-20,2021-10-09,{'AY.25.1': 1},731221,1,242168,9,5,False,1
ERR7375444,ERR7330060,node_188538,2021-11-05,2021-11-02,2021-11-04,{'AY.4': 1},824564,1,824565,1,0,False,1
ERR13053855,ERR13050375,ERR13049012,2023-11-27,2023-11-20,2023-10-09,{'JN.1.1': 1},1867708,1,1867709,1,0,False,1
node_182177,SRR20917429,SRR16247797,2021-11-09,2021-12-14,2021-09-25,{'AY.100': 5},866748,6,242168,9,5,False,5
SRR27417007,ERR11556680,ERR12481573,2023-12-18,2023-05-21,2024-01-01,{'BA.2.86.1': 1},1875686,1,1875687,1,0,False,1
node_585222,ERR10086602,ERR10560448,2023-03-18,2022-07-28,2022-11-23,{'DV.6': 2},1896655,1294266,-1,2147483648,56,False,2
ERR6882997,ERR6816488,SRR15916348,2021-09-19,2021-09-14,2021-08-11,{'AY.4': 1},616634,1,242168,5,7,False,1
ERR6758858,ERR6387616,ERR6440908,2021-09-02,2021-07-22,2021-07-26,{'AY.4': 1},541772,1,541773,1,0,False,1
node_349766,SRR17392466,node_349765,2021-08-26,2021-12-21,2021-08-26,{'AY.26': 4},511811,4,-1,2147483648,7,False,4
SRR16566606,SRR16056180,SRR18291229,2021-09-26,2021-08-20,2021-12-28,{'AY.44': 1},647447,1,242168,8,6,False,1
node_226534,SRR15223470,SRR15775745,2021-07-12,2021-06-29,2021-08-17,{'AY.120.1': 47},342272,687,242168,3,1,False,47
node_46534,ERR11760125,ERR11742600,2021-08-12,2021-06-07,2021-11-05,"{'XC': 5, 'B.1.617.2': 1}",463337,6,463337,0,1,True,6
ERR9278240,ERR9271929,ERR8303458,2022-03-07,2022-03-06,2022-01-22,{'BA.2': 1},1333684,1,1333685,1,0,False,1
node_627380,node_627379,ERR10426560,2023-10-19,2023-10-19,2022-10-14,"{'JN.1.13.1': 221, 'JN.1.4.5': 1030, 'JN.1.2': 241, 'JN.1.4': 4741, 'JN.1': 7448, 'KP.1.1.1': 70, 'JN.1.5': 63, 'JN.1.7.5': 178, 'JN.1.1': 1571, 'JN.3': 98, 'JN.1.28': 14, 'KP.2.3': 171, 'KP.2': 214, 'JN.1.9': 289, 'JN.1.47.2': 61, 'JN.1.7': 570, 'LF.1.1.1': 12, 'JN.1.43': 158, 'JN.1.23': 8, 'JN.1.32': 119, 'JN.1.22': 233, 'LB.1': 42, 'KV.2': 147, 'KP.2.2': 64, 'JN.1.42': 263, 'JN.1.52': 67, 'JN.1.1.7': 15, 'JN.1.8.1': 586, 'BA.2.86.1': 656, 'JN.1.4.2': 260, 'JN.1.39.1': 3, 'KP.3.1.4': 46, 'BA.2.86.3': 11, 'JN.1.46': 119, 'JN.1.47': 55, 'LB.1.3': 43, 'JN.1.20': 23, 'LB.1.7': 35, 'JN.1.29': 59, 'JN.1.6': 186, 'XDK.4': 2, 'KW.1.1': 13, 'JN.1.8': 151, 'JN.1.19': 218, 'JN.1.34': 25, 'JN.1.32.1': 14, 'LL.1': 23, 'JQ.1': 103, 'KP.1.1': 65, 'JN.1.39': 452, 'JN.2.3': 37, 'JN.18': 160, 'JN.1.18': 171, 'JN.1.16': 100, 'JN.2': 206, 'XDD.1': 17, 'JN.1.59': 32, 'JN.1.31': 93, 'KP.3': 25, 'LA.1': 21, 'KP.3.1': 90, 'JN.1.13': 9, 'JN.1.41': 58, 'KP.5': 9, 'XDK': 47, 'XDK.5': 9, 'JN.1.1.1': 33, 'KP.4.1': 29, 'JN.1.38': 130, 'JN.1.45': 156, 'KP.3.5': 6, 'JN.1.30': 27, 'KP.2.5': 5, 'JN.1.43.1': 92, 'MK.2': 4, 'LF.5': 8, 'KS.1': 78, 'KU.2': 5, 'JN.1.4.7': 54, 'JN.1.21': 19, 'JN.1.4.3': 51, 'JN.9': 32, 'LW.1': 5, 'JN.1.64': 43, 'XDD': 68, 'JN.1.63': 14, 'KP.3.3.3': 6, 'KP.3.3': 57, 'JN.1.6.1': 28, 'JN.1.1.10': 13, 'JN.1.16.1': 61, 'MM.1': 3, 'JN.1.39.3': 14, 'XDV.1': 32, 'LK.2.1': 2, 'KP.3.1.1': 25, 'KP.3.2.4': 83, 'KP.2.15': 13, 'XDR': 6, 'JN.1.40': 6, 'JN.3.3': 47, 'JN.1.4.8': 29, 'LJ.1': 10, 'LP.1': 17, 'JN.1.57.1': 4, 'JN.1.9.1': 7, 'JN.7': 83, 'KP.1.2': 13, 'XDK.1': 12, 'JN.1.4.1': 25, 'JN.1.8.3': 72, 'JN.6': 69, 'JN.1.4.6': 64, 'XDP': 80, 'KP.1.1.3': 36, 'KZ.1': 2, 'KQ.1': 86, 'JN.1.18.3': 22, 'JN.1.11.1': 53, 'JN.11': 42, 'LB.1.4': 22, 'JN.1.53': 22, 'KP.2.7': 5, 'JN.1.51': 9, 'JN.1.60': 21, 'LV.1': 10, 'KU.1': 3, 'JN.1.42.1': 6, 'KP.3.1.6': 11, 'KP.3.2.3': 11, 'JN.1.7.2': 64, 'LB.1.3.1': 3, 'JN.1.28.1': 4, 'KP.2.1': 9, 'JN.1.48.3': 3, 'JN.1.53.1': 12, 'BA.2.86.2': 16, 'LB.1.8': 7, 'JN.1.27': 16, 'JN.1.11': 39, 'LB.1.7.1': 1, 'LN.1.1': 5, 'JN.4': 39, 'LC.1': 1, 'JN.1.1.6': 11, 'JN.1.49': 19, 'JN.1.7.3': 7, 'XDD.1.1': 17, 'BA.2.86': 14, 'JQ.2.1': 7, 'XDD.1.1.1': 7, 'KW.1': 8, 'KR.1.1': 11, 'LF.3.1': 5, 'JN.1.1.5': 13, 'LQ.1.1': 11, 'KP.3.2.2': 3, 'KP.3.1.5': 4, 'XDP.3': 15, 'XDP.1': 32, 'JN.1.17': 42, 'LF.4.1': 6, 'KP.4.2': 10, 'KP.2.10': 4, 'KP.3.2.5': 1, 'JN.1.15': 9, 'JN.1.4.4': 20, 'JN.1.48': 7, 'JN.1.62': 11, 'KR.1': 27, 'JN.13.1': 8, 'KP.2.16': 5, 'MD.1.1': 7, 'LB.1.2': 5, 'KP.1': 15, 'JN.1.42.2': 12, 'JN.1.7.1': 9, 'JN.1.1.4': 10, 'JN.1.7.9': 2, 'JN.1.65': 5, 'JN.1.14': 14, 'KP.4.1.2': 1, 'JN.1.18.2': 18, 'JN.1.10': 4, 'JN.1.16.3': 7, 'JN.1.25': 7, 'KP.3.1.2': 3, 'JN.2.2': 13, 'LH.2': 4, 'KS.1.1': 9, 'LB.1.3.2': 9, 'JN.1.55': 29, 'JN.1.8.2': 9, 'JN.2.1': 3, 'JN.1.58': 17, 'KP.3.4': 3, 'JN.1.3': 32, 'KP.1.1.5': 6, 'KP.4': 6, 'JN.1.56': 6, 'KP.2.3.3': 3, 'LE.1.1': 4, 'JN.1.49.1': 6, 'JN.10': 31, 'JN.5': 8, 'XEB': 9, 'LE.1': 8, 'JN.1.64.1': 10, 'JN.1.57': 5, 'KP.2.6': 1, 'LQ.1': 1, 'LF.4': 4, 'LF.3.1.1': 5, 'JN.1.37': 13, 'JN.1.1.3': 14, 'JN.1.63.1': 2, 'JN.1.1.2': 11, 'XDK.4.1': 8, 'MA.1': 4, 'JN.2.5': 5, 'KP.2.8': 1, 'JN.1.54': 15, 'JN.1.65.1': 5, 'JN.1.24': 25, 'JN.1.26': 10, 'JN.1.44': 23, 'LP.1.1': 5, 'JN.1.18.6': 3, 'JN.1.7.7': 2, 'KZ.1.1': 2, 'KP.3.2': 31, 'LB.1.2.1': 2, 'JQ.2.1.1': 1, 'JN.13': 12, 'JN.1.50.2': 2, 'JN.1.51.1': 5, 'MD.2': 1, 'LF.1.1': 5, 'JN.1.30.1': 5, 'JN.16': 3, 'KS.1.3': 2, 'JN.1.25.1': 3, 'LK.1': 2, 'LM.1': 1, 'JN.1.39.2': 5, 'JN.1.35': 2, 'JN.1.44.1': 1, 'JN.1.16.2': 4, 'LR.1': 1, 'KV.1': 1, 'JN.1.61': 3, 'XDK.1.2': 4, 'LF.1': 13, 'JN.2.4': 1, 'XDY': 3, 'JN.1.47.1': 5, 'JN.1.50': 8, 'KP.4.2.2': 4, 'JN.8': 1, 'LQ.3': 1, 'KP.2.3.1': 1, 'JN.1.50.1': 7, 'KP.4.2.1': 3, 'JN.1.18.4': 1, 'LY.1': 1, 'JN.1.2.1': 1, 'KP.2.13': 2, 'XDP.2': 1, 'JN.1.24.1': 3, 'JN.14': 1, 'BA.2.86.7': 1, 'KP.3.2.1': 2, 'JN.1.55.1': 2, 'KP.1.1.4': 1, 'BA.2.86.6': 2, 'JN.1.58.3': 2, 'JN.1.9.2': 1, 'MF.1': 4, 'MH.1': 1, 'JN.1.36': 2, 'KW.1.1.1': 1, 'LP.3': 2, 'LY.2': 1, 'JN.1.23.1': 1, 'KY.1': 1, 'JN.1.54.1': 2, 'JN.1.48.2': 1, 'LH.1': 1, 'JN.1.29.1': 1, 'ML.2': 1, 'XDD.3': 2, 'XDK.3': 2, 'BA.2.86.4': 1, 'KP.2.14': 1, 'KP.2.9': 1, 'KP.4.1.1': 2, 'LU.2': 1, 'JN.1.55.2': 1, 'JN.1.48.1': 1, 'LA.2': 1, 'XDD.2': 1, 'LF.3': 1, 'JN.1.12': 1}",990529,858674,-1,2147483648,1,True,25701
ERR7240684,ERR6922762,ERR6568434,2021-10-07,2021-09-27,2021-08-08,{'AY.4': 1},692103,1,242168,9,6,False,1
SRR26456449,SRR24606856,SRR26415750,2023-10-05,2023-04-22,2023-10-03,{'FL.1.5.1': 1},1851987,1,1676682,14,6,False,1
node_345677,ERR6758016,ERR6775263,2021-09-05,2021-09-09,2021-09-07,{'B.1.617.2': 2},553318,3,242168,5,4,False,2
node_345884,SRR16499574,SRR15200045,2021-10-26,2021-09-22,2021-07-02,"{'AY.126': 1, 'B.1.617.2': 1}",1037841,2,442501,3,7,False,2
SRR16527186,SRR16527187,ERR6495160,2021-09-27,2021-09-27,2021-07-31,{'AY.125': 1},651483,1,420977,3,7,False,1
SRR19045749,SRR19266550,SRR16328596,2021-12-26,2021-11-20,2021-09-07,{'AY.3': 1},1059158,1,242168,12,7,False,1
ERR6629362,ERR6387573,ERR13153313,2021-08-08,2021-07-22,2021-07-30,{'AY.4': 1},452065,1,452066,1,0,False,1
SRR23655405,node_558521,SRR21197248,2022-05-16,2022-05-16,2022-07-02,{'BA.2.68': 1},1489793,1,-1,2147483648,5,False,1
node_188624,ERR6112499,ERR6470123,2021-08-23,2021-06-08,2021-08-01,{'AY.4': 2},423688,294,242168,5,2,False,2
node_189970,ERR6629147,ERR6112499,2021-08-16,2021-08-17,2021-06-08,{'B.1.617.2': 1},474805,4,242168,5,12,False,1
SRR16184898,node_264409,ERR6571333,2021-09-10,2021-09-10,2021-08-18,{'AY.103': 1},578024,1,242168,6,7,False,1
ERR6479685,ERR13156943,ERR6416969,2021-08-01,2021-09-02,2021-07-27,{'AY.4': 1},423911,1,423912,1,0,False,1
node_88829,ERR6549487,ERR6472116,2021-08-23,2021-08-14,2021-08-03,{'AY.4': 14},495789,14,495790,1,0,False,14
ERR7317796,SRR25066491,ERR6112499,2021-10-27,2021-11-11,2021-06-08,{'B.1.617.2': 1},778928,1,242168,7,2,False,1
ERR7047712,ERR7235648,ERR6568434,2021-10-03,2021-10-18,2021-08-08,{'AY.4.2.2': 1},673609,1,242168,8,4,False,1
node_192797,SRR15877078,SRR16568277,2021-11-20,2021-08-26,2021-09-27,{'AY.44': 1},906909,1,906910,1,0,False,1
node_463617,ERR12923941,SRR19690504,2022-03-10,2022-02-18,2022-02-23,{'BA.1.1': 2},1348367,2,1348367,0,0,False,2
ERR7021445,ERR6105556,ERR6728242,2021-09-30,2021-06-09,2021-09-02,{'AY.4.1': 1},663946,1,663947,1,0,False,1
ERR6881540,ERR6611696,ERR13153313,2021-08-25,2021-08-25,2021-07-30,{'AY.4': 1},505759,1,242168,6,5,False,1
node_356639,SRR15489619,ERR8241972,2021-07-20,2021-07-31,2021-12-05,{'AY.75': 4},400046,8,-1,2147483648,2,False,4
SRR20178812,SRR17362836,SRR21266401,2021-11-27,2021-12-04,2021-12-08,{'AY.20': 1},940860,3,242168,13,7,False,1
ERR7244209,ERR6778219,ERR6440908,2021-10-17,2021-09-09,2021-07-26,{'AY.4': 1},733399,1,733400,1,0,False,1
SRR19242653,ERR6417079,SRR16898265,2021-10-22,2021-07-27,2021-10-19,{'AY.3': 1},757313,1,757314,1,0,False,1
ERR10427736,ERR10000160,ERR10446641,2022-10-12,2022-07-06,2022-10-17,{'BF.7.13': 1},1688329,1,1688330,1,0,False,1
SRR20117358,SRR19222569,node_344751,2021-12-14,2021-12-15,2021-12-04,{'AY.107': 1},1024852,1,1024853,1,0,False,1
ERR7240683,ERR6770343,ERR13182720,2021-10-19,2021-09-06,2021-08-22,{'AY.4': 1},743278,1,654975,1,5,False,1
ERR10481476,ERR10706865,SRR22295763,2022-10-28,2022-12-10,2022-10-28,{'BA.2': 1},1701814,1,1701815,1,0,False,1
SRR15922902,SRR15590841,SRR20762889,2021-08-31,2021-08-10,2021-10-25,{'AY.103': 1},532871,1,242168,5,6,False,1
node_47682,SRR20261372,ERR6492325,2021-10-29,2021-11-14,2021-08-07,{'AY.117': 2},788590,3,242168,10,7,False,2
node_180451,SRR16551099,SRR17235074,2021-09-28,2021-09-23,2021-10-07,{'AY.100': 23},672610,71,656456,1,0,False,23
node_700558,ERR10021881,ERR10005251,2022-06-17,2022-07-22,2022-07-19,{'BA.5.2': 2},1530973,2,1530974,1,0,False,2
node_201813,SRR17215343,ERR6440908,2021-11-09,2021-11-29,2021-07-26,{'AY.119': 8},848599,8,848599,0,3,False,8
node_345874,SRR15224357,ERR6194717,2021-08-05,2021-07-12,2021-06-23,"{'AY.126': 8, 'B.1.617.2': 34}",442500,42,442501,1,0,False,42
SRR21716808,SRR21901196,SRR21559003,2022-09-11,2022-09-26,2022-08-31,{'BA.5.6': 1},1655378,1,1655379,1,0,False,1
ERR7208421,SRR18027320,SRR15391656,2021-10-12,2021-10-30,2021-07-22,{'AY.116.1': 1},713852,1,242168,12,7,False,1
node_618248,ERR12145887,SRR25704204,2023-10-20,2023-10-10,2023-08-01,{'EG.5.1.1': 2},1856957,2,1856153,1,0,False,2
SRR21797337,ERR10850941,ERR10120544,2022-09-19,2023-01-12,2022-08-19,{'BA.2.75.2': 1},1666631,1,1666632,1,0,False,1
ERR7231714,ERR6779096,ERR6755104,2021-10-16,2021-09-09,2021-09-01,{'AY.4': 1},729905,1,729906,1,0,False,1
node_237280,SRR15552771,node_188748,2021-11-05,2021-07-28,2021-12-07,{'AY.118': 3},996900,4,242168,12,4,False,3
SRR20682810,SRR20136282,ERR10000870,2022-07-07,2022-06-17,2022-07-05,{'BA.2': 1},1561254,1,1561255,1,0,False,1
ERR8018134,ERR7275345,ERR11756798,2022-01-03,2021-10-26,2021-12-01,{'AY.46.5': 1},1080135,1,1080136,1,0,False,1
node_426451,ERR6101447,ERR5692104,2021-06-01,2021-06-08,2021-03-29,{'B.1.1.7': 2},309343,2,-1,2147483648,5,False,2
ERR6766013,ERR6758732,SRR17889057,2021-09-04,2021-08-29,2021-12-24,{'AY.36': 1},550360,1,242168,6,7,False,1
SRR22472502,ERR10109588,node_691283,2022-07-24,2022-08-03,2022-07-24,{'BA.5.2.1': 1},1593287,1,1593288,1,0,False,1
SRR26084897,SRR25951809,ERR11829251,2023-08-27,2023-08-23,2023-07-26,{'GJ.1.2': 1},1838494,1,1838495,1,0,False,1
ERR7608959,ERR11761851,ERR7188023,2021-11-27,2021-07-16,2021-10-19,{'AY.4': 1},938131,1,938132,1,0,False,1
node_360086,SRR15289525,ERR6765017,2021-07-28,2021-07-17,2021-09-01,{'AY.67': 1},409355,1,409356,1,0,False,1
SRR17367056,ERR12847243,ERR11853544,2021-12-03,2021-10-28,2021-12-16,{'AY.4': 1},973343,1,242168,7,5,False,1
node_188937,SRR15863944,SRR20252910,2021-10-15,2021-08-18,2021-10-19,{'AY.39': 2},727817,2,242168,11,4,False,2
SRR15877561,SRR15874541,ERR7318562,2021-08-11,2021-08-09,2021-10-28,{'AY.116': 1},462486,1,462487,1,0,False,1
ERR6840063,ERR6881205,ERR13153313,2021-09-13,2021-09-17,2021-07-30,{'AY.112': 1},589179,2,242168,7,4,False,1
node_271433,SRR16750765,SRR16247625,2021-09-30,2021-10-04,2021-09-27,{'AY.103': 2},665760,2,242168,6,5,False,2
node_342924,ERR6879008,node_343314,2021-09-21,2021-09-21,2021-11-20,{'AY.36': 2},626162,2,242168,5,4,False,2
node_342832,ERR7707958,ERR11754063,2021-08-28,2021-11-12,2021-10-18,{'AY.36': 4},520257,5,242168,6,4,False,4
node_436829,ERR5197150,ERR5308315,2021-01-30,2021-01-13,2021-01-27,{'XA': 39},132899,39,132899,0,0,True,39
node_183779,SRR16143463,ERR6420155,2021-09-09,2021-08-04,2021-07-28,{'AY.100': 2},571620,2,242168,12,7,False,2
node_231856,SRR16925704,SRR15200045,2021-10-04,2021-10-12,2021-07-02,{'AY.39': 4},679576,11,679577,1,0,False,4
SRR20395155,SRR18782255,SRR20356977,2022-02-21,2022-03-01,2022-01-29,{'BA.1.1': 1},1292258,1,1292259,1,0,False,1
node_189307,SRR17078121,SRR20234418,2021-11-14,2021-11-16,2021-11-03,{'AY.100': 2},874962,2,874963,1,0,False,2
node_183761,SRR15628882,SRR20178538,2021-08-02,2021-08-04,2021-11-18,{'AY.100': 12},601591,76,242168,10,3,False,12
node_49039,ERR6524417,ERR6161105,2021-08-05,2021-08-07,2021-06-12,{'AY.4': 2},440494,2,242168,4,4,False,2
node_715195,ERR10000001,node_687643,2022-09-26,2022-07-05,2022-09-11,{'BA.4': 1},1673793,1,1673794,1,0,False,1
SRR15776056,node_184718,SRR15556478,2021-08-14,2021-08-14,2021-08-03,{'AY.100': 1},470578,1,470579,1,0,False,1
node_323498,SRR16957578,SRR17475729,2021-10-20,2021-09-20,2021-12-27,{'AY.44': 1},749574,1,749575,1,0,False,1
node_684190,ERR10003917,ERR10086602,2022-05-30,2022-07-08,2022-07-28,{'BA.5.2.1': 6},1896655,1294266,-1,2147483648,56,False,6
node_412152,SRR14892985,SRR14898456,2021-05-28,2021-06-07,2021-05-18,{'B.1.1.7': 3},303512,3,303512,0,0,False,3
ERR10020846,ERR10000914,ERR9926206,2022-07-20,2022-07-06,2022-06-27,{'BA.5': 1},1585251,1,1585252,1,0,False,1
SRR20304164,SRR19721298,ERR9968076,2022-06-25,2022-05-20,2022-07-06,{'BA.4.1.4': 1},1540824,1,1540825,1,0,False,1
node_446627,ERR8643872,ERR11847675,2022-01-02,2022-02-08,2021-12-30,{'BA.1.15': 1},1078014,1,-1,2147483648,1,False,1
SRR20227167,SRR16884389,SRR16780615,2021-10-30,2021-10-29,2021-10-07,{'AY.39': 1},792907,1,242168,11,7,False,1
ERR6634211,ERR6309043,ERR6440908,2021-08-19,2021-07-04,2021-07-26,{'AY.4': 1},484898,1,242168,10,0,False,1
node_580468,ERR10901538,ERR10489106,2023-02-02,2023-02-06,2022-11-01,{'BA.2': 6},1761474,6,1761475,1,0,False,6
ERR7320952,ERR7296454,ERR6758972,2021-10-27,2021-10-30,2021-08-29,{'AY.4': 1},778939,1,242168,9,6,False,1
SRR14391508,SRR14393245,SRR15096457,2021-04-11,2021-04-09,2021-06-20,{'B.1.1.7': 1},251223,1,-1,2147483648,1,False,1
node_345163,SRR20117747,SRR16380915,2021-12-11,2021-12-11,2021-09-17,{'AY.20': 1},1012822,1,242168,13,2,False,1
ERR6702609,ERR6634454,ERR13153313,2021-08-23,2021-07-29,2021-07-30,{'AY.4': 1},497239,1,497240,1,0,False,1
node_174172,ERR6666963,ERR7292851,2021-11-13,2021-08-29,2021-10-30,{'AY.4': 10},918337,10,868779,1,0,False,10
ERR7303734,ERR6903640,ERR6492325,2021-10-31,2021-09-24,2021-08-07,{'AY.4': 1},794723,1,794724,1,0,False,1
ERR6573578,ERR12846385,ERR7683692,2021-08-18,2021-10-28,2021-11-14,{'AY.128': 1},479902,1,479903,1,0,False,1
ERR6492325,node_188679,ERR6374346,2021-08-07,2021-08-07,2021-07-18,{'AY.4': 1},447755,1,242168,6,7,False,1
SRR28043704,ERR10039731,ERR12551638,2024-02-01,2022-07-22,2023-12-26,{'JN.1.43.1': 1},1887275,1,1887276,1,0,False,1
SRR26043246,ERR12254959,ERR12037666,2023-08-21,2023-10-01,2023-08-13,{'XBB.2.3': 1},1836309,1,1836310,1,0,True,1
node_188266,ERR6532142,ERR13153313,2021-09-12,2021-08-11,2021-07-30,{'AY.4': 1},584611,1,584612,1,0,False,1
ERR7405133,ERR6654743,ERR11753789,2021-11-09,2021-08-28,2021-10-17,{'AY.4': 1},844206,1,242168,11,6,False,1
SRR15628733,SRR15534657,node_188206,2021-08-05,2021-08-02,2021-07-13,{'AY.110': 1},443069,1,242168,8,7,False,1
SRR20145098,SRR24230382,ERR7239527,2021-12-03,2021-11-28,2021-10-16,{'AY.39': 1},974805,1,242168,7,5,False,1
node_600984,SRR27235928,SRR23953607,2023-08-29,2023-11-28,2023-03-09,{'XCL': 22},1841381,22,1839568,1,0,True,22
ERR13126176,ERR12781803,ERR11781188,2022-04-24,2022-07-06,2022-03-29,{'BA.2.9.1': 1},1458259,1,-1,2147483648,4,False,1
node_594682,SRR22237946,SRR23729336,2023-03-09,2022-10-17,2023-02-18,{'XBB.1.5': 3},1794172,3,1794173,1,0,True,3
node_594165,ERR11008276,ERR10560448,2023-03-13,2023-02-24,2022-11-23,{'XBB.1.5': 5},1796261,5,1796262,1,0,True,5
node_696426,SRR21440715,ERR9653153,2022-09-17,2022-08-11,2022-04-17,{'BF.26': 4},1668631,4,1664247,1,0,False,4
ERR5306171,node_416356,ERR5552870,2021-01-21,2021-01-21,2021-03-15,{'B.1.1.7': 1},118874,1,-1,2147483648,5,False,1
SRR16883669,SRR16793126,SRR16883632,2021-10-14,2021-10-05,2021-10-14,{'AY.3': 1},723627,1,242168,13,6,False,1
ERR8063431,ERR8248733,ERR7395833,2022-01-01,2021-12-20,2021-11-07,{'AY.4.2.2': 1},1076130,1,242168,10,1,False,1
node_6897,ERR4249590,node_6955,2021-03-03,2020-05-01,2021-03-30,{'B.1.634': 59},218049,59,-1,2147483648,38,False,59
node_580461,node_580344,ERR10610963,2022-11-11,2023-02-22,2022-11-18,{'BA.2': 2},1709697,2,1709698,1,0,False,2
SRR20662983,ERR10000391,ERR10004251,2022-07-05,2022-07-06,2022-07-17,{'BF.5': 1},1557046,1,1557047,1,0,False,1
node_646716,ERR10000044,node_716727,2022-05-15,2022-07-05,2022-06-18,"{'BA.5.1': 21, 'BA.5.2': 14}",1896655,1294266,-1,2147483648,56,False,35
node_166825,ERR11754747,ERR11754047,2021-08-20,2021-10-19,2021-10-13,{'AY.4': 2},487514,2,487514,0,0,False,2
node_188298,ERR6820661,ERR6162082,2021-10-15,2021-09-16,2021-06-13,{'AY.4': 1},726257,1,726258,1,0,False,1
node_647609,ERR10151235,ERR10002163,2022-12-19,2022-09-01,2022-07-05,{'BA.5.2.1': 1},1730650,1,1730651,1,0,False,1
SRR16153609,SRR16055237,SRR15775541,2021-08-31,2021-08-20,2021-08-17,{'AY.3': 1},534153,1,534154,1,0,False,1
ERR9867451,ERR12255260,ERR10395233,2022-06-07,2022-04-07,2022-09-27,{'BA.4': 1},1516168,1,-1,2147483648,0,False,1
node_189659,SRR16504223,SRR20254412,2021-09-29,2021-09-19,2021-10-15,{'AY.120': 4},661778,4,242168,6,6,False,4
SRR16307219,node_234541,SRR16381073,2021-09-12,2021-11-16,2021-09-20,{'AY.39': 1},586416,2,242168,9,5,False,1
node_213487,ERR6105556,ERR6601260,2021-10-01,2021-06-09,2021-08-23,{'AY.6': 2},667865,2,667866,1,0,False,2
node_90259,ERR6899496,ERR6440908,2021-10-21,2021-09-23,2021-07-26,{'AY.4': 1},752262,1,752263,1,0,False,1
SRR20918102,node_180580,ERR6440908,2021-12-15,2021-12-15,2021-07-26,{'AY.100': 1},1029694,1,1029695,1,0,False,1
ERR7302919,ERR6548822,ERR6440908,2021-10-27,2021-08-12,2021-07-26,{'AY.4': 1},778823,1,778824,1,0,False,1
SRR22685051,SRR21898952,SRR23319113,2022-10-01,2022-09-26,2022-09-06,{'BA.5.2.1': 1},1678277,1,1412770,11,4,False,1
node_329600,SRR15945085,SRR15982499,2021-10-25,2021-09-03,2021-08-31,{'AY.44': 11},997142,11,769967,1,0,False,11
SRR20178296,SRR19288276,ERR7707661,2021-11-18,2021-11-08,2021-11-15,{'AY.39': 1},896841,1,896842,1,0,False,1
ERR8245085,ERR8212724,ERR6997670,2021-12-12,2021-12-12,2021-09-27,{'AY.4': 1},1015331,1,242168,14,6,False,1
node_699808,SRR21212074,ERR10019782,2022-07-11,2022-08-11,2022-07-06,{'BA.2.12.1': 2},1569542,2,1569542,0,1,False,2
ERR6490974,ERR6225461,node_135239,2021-08-06,2021-07-01,2021-10-11,{'AY.4': 1},444083,1,242168,9,6,False,1
node_744622,ERR12751814,ERR11781188,2022-04-24,2022-04-11,2022-03-29,{'BA.2.9': 2},1458125,2,1458125,0,2,False,2
ERR7150033,ERR7007842,ERR6571500,2021-09-30,2021-09-14,2021-08-08,{'AY.4.2': 1},664692,1,664693,1,0,False,1
node_777828,ERR4308011,ERR4653345,2020-10-22,2020-05-01,2020-09-16,{'B.1.1.308': 2},48903,2,48904,1,0,False,2
ERR9480201,ERR9259913,ERR8424511,2022-03-22,2022-03-04,2022-01-26,{'BA.1.1': 1},1384680,1,-1,2147483648,7,False,1
node_667355,ERR10462341,ERR13023797,2022-12-28,2022-10-20,2022-12-05,{'BQ.1.1.13': 2},1736528,2,1736528,0,2,False,2
