recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,diffs,max_run_length,num_mutations_k1000,num_mutations_k4,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4
1333151,ERR10119199,1,1,1,9968,17285,0,COVID-ARTIC-V4.1,4.1alt,2022-08-05,0330e35584,2,BA.5.1.22,Omicron (BA.5-like),241.68720656247527,2022-06-25,1333150,BA.5.1.22,Omicron (BA.5-like),200.0,2022-08-05,1267219,BF.5,Omicron (BA.5-like),301.5224772357565,2022-04-26,1209858,BA.5.1.22,Omicron (BA.5-like),309.0000000001,2022-04-18,903506,BA.2,Omicron (BA.2-like),452.0000000001005,2021-11-26,13,0,4,0,5,4,9,True
1333649,ERR10109642,1,1,1,24621,26529,0,COVID-ARTIC-V4.1,.,2022-08-06,4dbd990edd,2,BA.4,Omicron (BA.5-like),245.96744863518515,2022-06-21,1333648,BA.4,Omicron (BA.5-like),199.0,2022-08-06,1248412,BF.24,Omicron (BA.5-like),304.19067806415126,2022-04-23,843826,BA.2,Omicron (BA.2-like),452.0000000004004,2021-11-26,903506,BA.2,Omicron (BA.2-like),452.0000000001005,2021-11-26,32,5,5,0,5,14,10,True
1334856,SRR21119154,23,3,1,20463,25553,1,COVID-VARSKIP-V1a-2b,.,2022-08-08,3cc721dc95,4,BA.5.1.7,Omicron (BA.5-like),210.1759097797992,2022-07-26,1334853,BA.5.1.7,Omicron (BA.5-like),197.0,2022-08-08,1317319,BA.5.1.7,Omicron (BA.5-like),247.73331480585009,2022-06-19,1320289,BA.5.2.1,Omicron (BA.5-like),222.06355966669813,2022-07-14,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,17,1,7,1,4,8,7,True
1335050,SRR21208532,3,1,1,19175,20429,1,COVID-ARTIC-V4.1,.,2022-08-08,82a9382e52,2,BA.5.1.21,Omicron (BA.5-like),206.04921615726693,2022-07-30,1335049,BA.5.1.21,Omicron (BA.5-like),197.0,2022-08-08,1300013,BA.5.1.21,Omicron (BA.5-like),225.0,2022-07-11,1274474,BA.5,Omicron (BA.5-like),268.58610978594044,2022-05-29,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,16,1,8,1,2,7,7,True
1335368,ERR10088934,1,1,1,18161,23323,1,COVID-ARTIC-V4.1,4.1alt,2022-08-09,597e79df73,2,BE.1,Omicron (BA.5-like),220.0852624673596,2022-07-16,1335367,BE.1,Omicron (BA.5-like),196.0,2022-08-09,1258267,BA.5.1,Omicron (BA.5-like),269.0000000002001,2022-05-28,1244180,BE.1,Omicron (BA.5-like),320.1249938320929,2022-04-07,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,0,6,1,4,6,6,True
1335483,ERR10089211,8,1,1,16617,27012,2,COVID-ARTIC-V4.1,4.1alt,2022-08-09,5ab9c8d2e4,2,BA.5.2,Omicron (BA.5-like),243.08696589890272,2022-06-23,1335482,BA.5.2,Omicron (BA.5-like),196.0,2022-08-09,1275054,BA.5.1,Omicron (BA.5-like),245.0,2022-06-21,1261789,BA.5.2,Omicron (BA.5-like),280.0,2022-05-17,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,13,0,7,2,2,8,5,True
1337115,SRR21440711,4,4,1,6574,9866,3,COVID-ARTIC-V4.1,.,2022-08-11,22a5907670,5,BA.5.2,Omicron (BA.5-like),205.44073102345885,2022-07-31,1337111,BA.5.2,Omicron (BA.5-like),194.0,2022-08-11,1217886,BA.2,Omicron (BA.2-like),356.15947669639746,2022-03-02,1326062,BA.5.2,Omicron (BA.5-like),267.0864413722541,2022-05-30,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,35,5,7,3,3,5,20,True
1337674,ERR10146719,1,1,1,11838,21520,3,COVID-ARTIC-V4.1,.,2022-08-12,fae4f7697c,2,BA.4.1,Omicron (BA.4-like),216.21275677506,2022-07-20,1337673,BA.4.1,Omicron (BA.4-like),193.0,2022-08-12,1208948,BF.1,Omicron (BA.5-like),323.2564873022028,2022-04-04,1186153,BA.4.1,Omicron (BA.4-like),384.30313665924064,2022-02-02,843826,BA.2,Omicron (BA.2-like),452.0000000004004,2021-11-26,22,2,7,3,6,4,13,True
1338277,SRR21371381,1,1,1,10400,13342,0,COVID-ARTIC-V4.1,.,2022-08-12,38d5783841,2,BE.2,Omicron (BA.5-like),198.50342239609296,2022-08-07,1338276,BE.2,Omicron (BA.5-like),193.0,2022-08-12,1287007,BE.2,Omicron (BA.5-like),234.0,2022-07-02,1329273,BA.5.2.1,Omicron (BA.5-like),204.0,2022-08-01,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,19,1,6,0,5,10,8,True
1338501,SRR21372739,2,2,1,6980,9319,0,COVID-ARTIC-V4.1,.,2022-08-12,cd2c1b3d7c,3,BF.28,Omicron (BA.5-like),203.67790068661589,2022-08-02,1338499,BF.28,Omicron (BA.5-like),193.0,2022-08-12,1131662,BA.2,Omicron (BA.2-like),349.0,2022-03-09,1326800,BF.28,Omicron (BA.5-like),214.8244462133401,2022-07-22,59,B.1,.,1120.205274730523,2020-01-28,34,5,5,0,5,6,21,True
1338895,ERR10123345,657,1,1,695,7042,1,COVID-ARTIC-V4.1,.,2022-08-13,93c624f312,2,BA.4.6,Omicron (BA.4-like),251.8865070742669,2022-06-15,1338894,BA.4.6,Omicron (BA.4-like),192.0,2022-08-13,1279026,BA.5.1,Omicron (BA.5-like),267.0,2022-05-30,1251704,BA.4.6,Omicron (BA.4-like),269.0,2022-05-28,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,24,2,7,1,4,2,15,False
1340062,SRR21369737,6,1,1,11782,24620,2,COVID-ARTIC-V4.1,.,2022-08-14,431a2d8e6f,2,BA.5.1,Omicron (BA.5-like),232.45581066622023,2022-07-04,1340061,BA.5.1,Omicron (BA.5-like),191.0,2022-08-14,1244165,BF.5,Omicron (BA.5-like),314.5521648991146,2022-04-13,1298616,BA.5.1.10,Omicron (BA.5-like),254.76653975517536,2022-06-12,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,15,0,6,2,5,5,9,True
1340173,SRR21370028,1,1,1,23536,26529,1,COVID-ARTIC-V4.1,.,2022-08-14,bacba58564,2,BA.5.2,Omicron (BA.5-like),203.5745030834459,2022-08-02,1340172,BA.5.2,Omicron (BA.5-like),191.0,2022-08-14,1284225,BA.4.6,Omicron (BA.4-like),242.0,2022-06-24,1272189,BA.5.2.21,Omicron (BA.5-like),282.3489201881072,2022-05-15,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,25,2,9,1,5,10,12,True
1341416,SRR21382433,1,1,1,27039,27259,2,COVID-ARTIC-V4.1,.,2022-08-15,09f82aca29,2,BA.4,Omicron (BA.5-like),220.4627970099229,2022-07-16,1341415,BA.4,Omicron (BA.5-like),190.0,2022-08-15,1296895,BF.3,Omicron (BA.5-like),324.323329396868,2022-04-03,1299630,BA.4,Omicron (BA.5-like),284.0000000003,2022-05-13,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,13,2,7,2,5,5,4,True
1341590,SRR21382986,2,1,1,18985,23535,1,COVID-ARTIC-V4.1,.,2022-08-15,b2507129db,2,BA.4,Omicron (BA.4-like),259.5510465239524,2022-06-07,1341589,BA.4,Omicron (BA.4-like),190.0,2022-08-15,1241089,BA.5.6,Omicron (BA.5-like),281.0000000001,2022-05-16,1149782,BA.4,Omicron (BA.4-like),342.0,2022-03-16,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,17,2,5,1,3,5,9,True
1341863,SRR22194211,2,1,1,5366,6979,1,COVID-ARTIC-V4.1,.,2022-08-15,cb26f9955a,2,BF.5,Omicron (BA.5-like),218.30113519660043,2022-07-18,1341862,BF.5,Omicron (BA.5-like),190.0,2022-08-15,1279475,BA.2.12.1,Omicron (BA.2-like),263.72164774245323,2022-06-03,1248412,BF.24,Omicron (BA.5-like),304.19067806415126,2022-04-23,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,38,5,5,1,7,4,26,True
1344192,SRR21703859,1,1,1,14185,17371,0,COVID-ARTIC-V4.1,.,2022-08-18,d905f2bac9,2,BA.5,Omicron (BA.5-like),194.64147612956705,2022-08-11,1344191,BA.5,Omicron (BA.5-like),187.0,2022-08-18,1322608,BA.5.5,Omicron (BA.5-like),209.0,2022-07-27,1331965,BA.5.2.1,Omicron (BA.5-like),209.0,2022-07-27,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,17,1,4,0,3,7,9,True
1344253,SRR22118305,5,1,1,16727,28132,1,COVID-ARTIC-V4.1,.,2022-08-18,a861738bb2,2,BA.5.2.1,Omicron (BA.5-like),190.7276598664245,2022-08-15,1344252,BA.5.2.1,Omicron (BA.5-like),187.0,2022-08-18,1339582,BA.5.2.1,Omicron (BA.5-like),192.0,2022-08-13,1259125,BF.8,Omicron (BA.5-like),260.0,2022-06-06,298065,AY.120.1,Delta (B.1.617.2-like),710.3214880593276,2021-03-13,13,2,5,1,1,6,1,False
1344977,SRR21458174,1,1,1,23041,25416,1,COVID-ARTIC-V4.1,.,2022-08-19,9f9b484385,2,BA.4,Omicron (BA.5-like),205.75277438059703,2022-07-31,1344976,BA.4,Omicron (BA.5-like),186.0,2022-08-19,1273634,BA.5.5,Omicron (BA.5-like),247.0,2022-06-19,1198704,BA.2,Omicron (BA.2-like),317.0,2022-04-10,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,29,5,7,1,3,13,8,True
1346141,SRR21459201,2,1,1,17305,27012,0,COVID-ARTIC-V4.1,.,2022-08-20,b4503cfe15,2,BA.5.2,Omicron (BA.5-like),210.47885601945248,2022-07-26,1346140,BA.5.2,Omicron (BA.5-like),185.0,2022-08-20,1294237,BE.3,Omicron (BA.5-like),241.6373868919833,2022-06-25,1282234,BA.5.2,Omicron (BA.5-like),237.0,2022-06-29,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,13,0,5,0,4,7,6,True
1346198,SRR21606289,1,1,1,12161,16647,2,COVID-ARTIC-V4.1,.,2022-08-20,4ca495c4bd,2,BA.5.6,Omicron (BA.5-like),196.6362922632056,2022-08-09,1346197,BA.5.6,Omicron (BA.5-like),185.0,2022-08-20,1297726,BA.2.12.1,Omicron (BA.2-like),227.0,2022-07-09,1269921,BA.5.6,Omicron (BA.5-like),251.0,2022-06-15,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,40,5,8,2,5,7,24,True
1348408,SRR21457722,1,1,1,25050,27438,1,COVID-ARTIC-V4.1,.,2022-08-22,2e2b5a4e35,2,BA.5.1,Omicron (BA.5-like),186.30486675112456,2022-08-19,1348407,BA.5.1,Omicron (BA.5-like),183.0,2022-08-22,1339075,BA.5.2,Omicron (BA.5-like),192.0,2022-08-13,1335022,BA.5.1.25,Omicron (BA.5-like),197.0,2022-08-08,238065,AY.4,Delta (AY.4-like),732.9555369414547,2021-02-19,22,0,7,1,3,14,7,True
1348822,SRR21719313,12,1,1,22305,22917,3,COVID-ARTIC-V4.1,.,2022-08-22,55523968f7,2,BF.3,Omicron (BA.5-like),244.02674974856657,2022-06-22,1348821,XBM,Omicron (BA.5-like),183.0,2022-08-22,1263065,BA.2.76,Omicron (BA.2-like),274.0000000002,2022-05-23,1253497,BF.3,Omicron (BA.5-like),267.0000000001,2022-05-30,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,31,5,9,3,6,9,15,True
1350045,SRR21829081,22,1,1,22911,26529,1,COVID-ARTIC-V4.1,.,2022-08-24,2b9683974a,2,BA.5,Omicron (BA.5-like),208.1886813562622,2022-07-28,1350044,BA.5,Omicron (BA.5-like),181.0000000001,2022-08-24,1334013,BA.4.1,Omicron (BA.4-like),282.05995261177617,2022-05-15,1267397,BF.8,Omicron (BA.5-like),253.0,2022-06-13,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,23,2,5,1,6,6,11,True
1350338,ERR10175168,1,1,1,12161,16329,3,COVID-ARTIC-V4.1,.,2022-08-25,3ad2d237be,2,BA.5.1,Omicron (BA.5-like),203.138097081196,2022-08-02,1350337,BA.5.1,Omicron (BA.5-like),180.0,2022-08-25,1169661,BA.2,Omicron (BA.2-like),334.0,2022-03-24,1247179,BA.5.1,Omicron (BA.5-like),274.0,2022-05-23,154136,B.1.526,Iota (B.1.526-like),884.9404599182387,2020-09-20,31,5,7,3,3,5,14,True
1351167,SRR21517159,1,1,1,6980,17339,1,COVID-ARTIC-V4.1,.,2022-08-26,e64a3bf549,2,BF.10,Omicron (BA.5-like),203.56329495274755,2022-08-02,1351166,BF.10,Omicron (BA.5-like),179.0,2022-08-26,1264221,BA.5.1.6,Omicron (BA.5-like),256.00000000040006,2022-06-10,1248329,BF.10,Omicron (BA.5-like),300.50744145827537,2022-04-27,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,11,0,5,1,5,4,6,True
1356368,ERR10219711,2,1,1,695,1453,1,COVID-ARTIC-V4.1,.,2022-08-30,a8925084fc,2,BA.4,Omicron (BA.4-like),210.795326396229,2022-07-26,1356367,BA.4,Omicron (BA.4-like),175.0,2022-08-30,1253363,BA.5.2.1,Omicron (BA.5-like),267.0000000001,2022-05-30,1246039,BA.4,Omicron (BA.4-like),325.5226266333369,2022-04-02,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,27,2,5,1,4,1,16,False
1356780,SRR21834688,1,1,1,2911,10399,0,COVID-ARTIC-V4.1,.,2022-08-30,ae537da0c3,2,BA.5.2.1,Omicron (BA.5-like),204.1050916758696,2022-08-01,1356779,BA.5.2.1,Omicron (BA.5-like),175.0,2022-08-30,1265307,BE.2,Omicron (BA.5-like),282.0893802595951,2022-05-15,1355154,BA.5.2.1,Omicron (BA.5-like),234.8937451895121,2022-07-02,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,15,0,5,0,5,4,8,True
1357912,SRR21605320,2,1,1,5184,12444,2,COVID-ARTIC-V4.1,.,2022-09-02,c06d879c9a,2,BA.2,Omicron (BA.2-like),175.3045087477402,2022-08-30,1357911,BA.2,Omicron (BA.2-like),172.0,2022-09-02,1036988,BA.2,Omicron (BA.2-like),379.0,2022-02-07,1355933,BA.2.75.7,Omicron (BA.2-like),176.0,2022-08-29,45989,B.1.1.7,Alpha (B.1.1.7-like),880.9563236971826,2020-09-24,28,0,7,2,2,7,18,True
1358271,SRR21834646,1,1,1,27384,27494,2,COVID-ARTIC-V4.1,.,2022-09-02,2919aaa113,2,BA.5.2.1,Omicron (BA.5-like),173.0,2022-09-01,1358270,BA.5.2.1,Omicron (BA.5-like),172.0,2022-09-02,1357571,BA.5.2.1,Omicron (BA.5-like),173.0000000001,2022-09-01,1225507,BA.4.1,Omicron (BA.4-like),333.31407383007604,2022-03-25,791533,BA.1.17,Omicron (BA.1-like),458.0000000002,2021-11-20,25,2,7,2,5,9,10,True
1358513,ERR10219839,1,1,1,29667,29729,2,COVID-ARTIC-V4.1,.,2022-09-03,50fa598cd1,2,BA.5.1.2,Omicron (BA.5-like),191.20892909859992,2022-08-14,1358512,BA.5.1.2,Omicron (BA.5-like),171.0,2022-09-03,1266566,BA.5.1.2,Omicron (BA.5-like),254.0,2022-06-12,1054868,BA.2,Omicron (BA.2-like),387.0048917747416,2022-01-30,98,B.1.1,.,1120.002529995992,2020-01-28,33,5,6,2,4,19,2,False
1359331,SRR21637001,1,1,1,16617,22894,2,COVID-ARTIC-V4.1,.,2022-09-03,88bd16ed96,2,BA.5.2,Omicron (BA.5-like),187.37268731114824,2022-08-18,1359330,BA.5.2,Omicron (BA.5-like),171.0,2022-09-03,1293422,BE.4,Omicron (BA.5-like),294.58210915829454,2022-05-03,1294182,BA.5.2.24,Omicron (BA.5-like),229.0000000003,2022-07-07,791533,BA.1.17,Omicron (BA.1-like),458.0000000002,2021-11-20,18,0,7,2,5,7,6,True
1360479,SRR21636269,1,1,1,27439,28330,0,COVID-ARTIC-V4.1,.,2022-09-04,e25076113e,2,BA.5.1.30,Omicron (BA.5-like),179.07550126115632,2022-08-26,1360478,BA.5.1.30,Omicron (BA.5-like),170.0,2022-09-04,1342822,BA.5.1.30,Omicron (BA.5-like),188.0,2022-08-17,1299735,BA.5.2.1,Omicron (BA.5-like),225.0,2022-07-11,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,1,5,0,4,10,5,True
1360676,SRR21637036,7,1,1,27789,27889,1,COVID-ARTIC-V4.1,.,2022-09-04,1d003e3994,2,BA.5.2.1,Omicron (BA.5-like),189.2554859229852,2022-08-16,1360675,BA.5.2.1,Omicron (BA.5-like),170.0,2022-09-04,1292798,BA.5.2.1,Omicron (BA.5-like),230.0,2022-07-06,1253777,BA.4.6.5,Omicron (BA.4-like),266.0000000001,2022-05-31,791533,BA.1.17,Omicron (BA.1-like),458.0000000002,2021-11-20,22,2,5,1,6,13,5,True
1361403,SRR21670886,2,1,1,19175,26753,0,COVID-ARTIC-V4.1,.,2022-09-05,c447fbdd0d,2,BA.5.1.18,Omicron (BA.5-like),184.70906993473605,2022-08-21,1361402,BA.5.1.18,Omicron (BA.5-like),169.0,2022-09-05,1328232,BA.5.1.18,Omicron (BA.5-like),204.0,2022-08-01,1285006,BA.5.6,Omicron (BA.5-like),235.0,2022-07-01,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,19,1,4,0,3,14,4,True
1361724,ERR10231277,1,1,1,26276,26529,3,COVID-ARTIC-V4.1,.,2022-09-06,83b17e7428,2,BA.2.75,Omicron (BA.2-like),176.10407257105282,2022-08-29,1361723,BA.2.75,Omicron (BA.2-like),168.0,2022-09-06,1298100,BA.2.75.3,Omicron (BA.2-like),340.0000000001,2022-03-18,1346115,BA.5.2.1,Omicron (BA.5-like),185.0,2022-08-20,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,48,5,12,3,6,29,9,True
1362089,SRR21635978,1,1,1,20893,27012,1,COVID-ARTIC-V4.1,.,2022-09-06,d1e0f911be,2,BA.5.2,Omicron (BA.5-like),176.95530225483378,2022-08-29,1362088,BA.5.2,Omicron (BA.5-like),168.0,2022-09-06,1353974,BA.5.1,Omicron (BA.5-like),195.7205783023355,2022-08-10,1261789,BA.5.2,Omicron (BA.5-like),280.0,2022-05-17,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,19,2,7,1,2,9,6,True
1362718,SRR21671244,2,1,1,29667,29729,3,COVID-ARTIC-V4.1,.,2022-09-06,335aff0f85,2,BA.5.1,Omicron (BA.5-like),180.13501503216528,2022-08-25,1362717,BA.5.1,Omicron (BA.5-like),168.0,2022-09-06,1292708,BA.5.1,Omicron (BA.5-like),230.0,2022-07-06,1054868,BA.2,Omicron (BA.2-like),387.0048917747416,2022-01-30,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,39,5,7,3,3,24,2,False
1363811,SRR21954114,1,1,1,11963,17278,2,COVID-ARTIC-V4.1,.,2022-09-07,37bb1f3386,2,BA.5.8,Omicron (BA.5-like),193.36861103051567,2022-08-12,1363810,BA.5.8,Omicron (BA.5-like),167.0,2022-09-07,1260539,BA.5.1,Omicron (BA.5-like),259.0,2022-06-07,1241787,BA.5.8,Omicron (BA.5-like),306.0,2022-04-21,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,15,0,6,2,2,4,9,True
1363896,SRR22291849,2,1,1,22899,26252,2,COVID-ARTIC-V4.1,.,2022-09-07,b25cd5214b,2,BA.5.1,Omicron (BA.5-like),174.22156825601195,2022-08-31,1363895,BA.5.1,Omicron (BA.5-like),167.0,2022-09-07,1325715,BA.5.5,Omicron (BA.5-like),206.0,2022-07-30,1344858,BA.5.1.6,Omicron (BA.5-like),186.0,2022-08-19,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,16,0,6,2,3,7,4,True
1365029,SRR21694577,1,1,1,23639,27038,0,COVID-ARTIC-V4.1,.,2022-09-10,c39e584487,2,BA.5.5,Omicron (BA.5-like),173.553523562517,2022-09-01,1365028,BA.5.5,Omicron (BA.5-like),164.0,2022-09-10,1362659,BA.5.5,Omicron (BA.5-like),183.2676870930128,2022-08-22,1309143,BA.5.2.1,Omicron (BA.5-like),219.0,2022-07-17,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,14,1,4,0,3,9,4,True
1365526,SRR21704400,2,1,1,22428,22879,3,COVID-ARTIC-V4.1,.,2022-09-10,20c337bd9f,2,BA.5.1,Omicron (BA.5-like),232.71297913072897,2022-07-04,1365525,BA.5.1,Omicron (BA.5-like),164.0,2022-09-10,1249197,BF.1,Omicron (BA.5-like),273.0,2022-05-24,1317970,BA.5.1.3,Omicron (BA.5-like),245.4889570287916,2022-06-21,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,17,0,9,3,5,8,7,True
1366397,SRR21716808,1,1,1,5830,14925,1,COVID-ARTIC-V4.1,.,2022-09-11,0bc5e1f8e5,2,BA.5.6,Omicron (BA.5-like),168.34262123306027,2022-09-06,1366396,BA.5.6,Omicron (BA.5-like),163.0,2022-09-11,1357143,BA.5.2.1,Omicron (BA.5-like),174.0,2022-08-31,1287084,BA.5.6,Omicron (BA.5-like),274.08527063538025,2022-05-23,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,17,1,5,1,3,5,10,True
1366682,SRR21794151,5,1,1,21725,22458,2,COVID-ARTIC-V4.1,.,2022-09-11,d0d6f54b7b,2,BA.5.1,Omicron (BA.5-like),174.7917523624991,2022-08-31,1366681,BA.5.1,Omicron (BA.5-like),163.0,2022-09-11,1242917,BE.1,Omicron (BA.5-like),279.0,2022-05-18,1363947,BA.5.1,Omicron (BA.5-like),226.0,2022-07-10,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,21,0,8,2,4,10,5,True
1370716,SRR21795329,4,2,1,12326,16616,2,COVID-ARTIC-V4.1,.,2022-09-14,017e1126a9,3,BA.5.2,Omicron (BA.5-like),165.88917559817102,2022-09-09,1370714,BA.5.2,Omicron (BA.5-like),160.0,2022-09-14,1278234,BF.10,Omicron (BA.5-like),241.0,2022-06-25,1361633,BA.5.2,Omicron (BA.5-like),168.0000000001,2022-09-06,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,16,0,6,2,2,5,7,True
1370927,SRR22029754,1,1,1,22640,25903,2,COVID-ARTIC-V4.1,.,2022-09-14,90e2300db1,2,BA.5,Omicron (BA.5-like),178.92729570521277,2022-08-27,1370926,BA.5,Omicron (BA.5-like),160.0,2022-09-14,1282577,BA.5.1,Omicron (BA.5-like),237.0,2022-06-29,1278528,BA.5.5,Omicron (BA.5-like),241.0000000001,2022-06-25,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,17,0,7,2,2,9,5,True
1370930,SRR22029756,2,1,1,6969,8251,0,COVID-ARTIC-V4.1,.,2022-09-14,7ee29fc989,2,BE.1.4,Omicron (BA.5-like),167.64457157928,2022-09-07,1370929,BE.1.4,Omicron (BA.5-like),160.0,2022-09-14,1337498,BA.5.2.1,Omicron (BA.5-like),193.0,2022-08-12,1355284,BE.1.4,Omicron (BA.5-like),176.0,2022-08-29,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,17,1,4,0,6,5,11,True
1370994,SRR23053967,2,2,1,14397,17893,0,COVID-VARSKIP-V1a-2b,.,2022-09-14,f12255bb1c,3,BA.5.1.18,Omicron (BA.5-like),172.84702981785824,2022-09-02,1370992,BA.5.1.18,Omicron (BA.5-like),160.0,2022-09-14,1343999,BA.5.2.1,Omicron (BA.5-like),187.0,2022-08-18,1340561,BA.5.1.18,Omicron (BA.5-like),191.0,2022-08-14,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,22,1,6,0,4,6,13,True
1372032,ERR10306608,1,1,1,695,1931,1,COVID-ARTIC-V4.1,.,2022-09-16,0c09051b2a,2,BE.1,Omicron (BA.5-like),183.73852570825227,2022-08-22,1372031,BE.1,Omicron (BA.5-like),158.0,2022-09-16,1279026,BA.5.1,Omicron (BA.5-like),267.0,2022-05-30,1278082,BE.1,Omicron (BA.5-like),241.0,2022-06-25,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,19,1,7,1,4,2,10,False
1373146,SRR21737519,4,1,1,12161,13165,2,COVID-VARSKIP-V1a-2b,.,2022-09-17,0504a2649e,2,BF.26,Omicron (BA.5-like),231.52308998073843,2022-07-05,1373145,BF.26,Omicron (BA.5-like),157.0,2022-09-17,1208550,BA.2.18,Omicron (BA.2-like),310.0,2022-04-17,1250152,BF.26,Omicron (BA.5-like),272.0000000001,2022-05-25,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,35,5,7,2,6,7,18,True
1373412,SRR21794908,2,1,1,28331,29729,2,COVID-ARTIC-V4.1,.,2022-09-17,950f436037,2,BF.27,Omicron (BA.5-like),171.91995817346418,2022-09-03,1373411,BF.27,Omicron (BA.5-like),157.0,2022-09-17,1363421,BF.27,Omicron (BA.5-like),219.37195858621192,2022-07-17,1054868,BA.2,Omicron (BA.2-like),387.0048917747416,2022-01-30,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,39,5,6,2,5,25,2,False
1374207,SRR21795806,4,2,1,19153,27038,0,COVID-ARTIC-V4.1,.,2022-09-18,6e3061e97e,3,BA.5,Omicron (BA.5-like),162.2587332345496,2022-09-12,1374205,BA.5,Omicron (BA.5-like),156.0,2022-09-18,1365037,BA.5.1,Omicron (BA.5-like),164.0,2022-09-10,1309143,BA.5.2.1,Omicron (BA.5-like),219.0,2022-07-17,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,16,1,5,0,3,8,7,True
1375056,SRR21797337,1,1,1,26276,29729,1,COVID-ARTIC-V4.1,.,2022-09-19,002ee223c3,2,BA.2.75.2,Omicron (BA.2-like),200.0695404068075,2022-08-05,1375055,BA.2.75.2,Omicron (BA.2-like),155.0,2022-09-19,1341987,BA.2.75.2,Omicron (BA.2-like),296.3175630586223,2022-05-01,1054868,BA.2,Omicron (BA.2-like),387.0048917747416,2022-01-30,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,28,2,5,1,2,22,2,False
1375130,SRR21797771,1,1,1,10400,13342,0,COVID-ARTIC-V4.1,.,2022-09-19,f901983a3e,2,BA.5.3.1,Omicron (BA.5-like),200.9860563305652,2022-08-05,1375129,BA.5.3.1,Omicron (BA.5-like),155.0,2022-09-19,1247775,BA.5.2.1,Omicron (BA.5-like),301.2005413063587,2022-04-26,1285707,BE.2,Omicron (BA.5-like),282.0893802594951,2022-05-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,18,1,5,0,5,9,8,True
